,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,19101,25609,23325,22921,32504,26737,22574,21041,26015,28546,28203,30761,44594,33773,22649,18661,34498,30621,22300,24334,Upgrade
1,Cash & Short-Term Investments,19101,25609,23325,22921,32504,26737,22574,21041,26015,28546,28203,30761,44594,33773,22649,18661,34498,30621,22300,24334,Upgrade
2,Cash Growth,-41.24%,-4.22%,3.33%,8.93%,24.94%,-6.34%,-19.96%,-31.60%,-41.66%,-15.48%,24.52%,64.84%,29.27%,10.29%,1.56%,-23.31%,6076.36%,9648.96%,5005.88%,4928.94%,Upgrade
3,Accounts Receivable,17310,20514,15483,7152,7753,11935,9744,4718,7140,9309,10334,6766,13856,43416,32589,4775,27838,40828,22125,13148,Upgrade
4,Other Receivables,1265,1177,1265,1309,1090,1116,1052,1068,288.19,308.36,298.57,249.09,313.19,489.75,296.27,323.34,556.78,530.54,358.55,1776,Upgrade
5,Receivables,18575,21690,16748,8462,8843,13051,10796,5786,7428,9617,10632,7015,14169,43905,32885,5099,28394,41358,22484,14924,Upgrade
6,Inventory,7748,7580,9254,9211,8598,7831,9657,6383,8277,9035,8648,9268,6191,5899,13021,19963,6831,6774,13188,19692,Upgrade
7,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,118.06,Upgrade
8,Other Current Assets,1469,1144,1028,1722,1220,1615,1477,1793,1940,1851,2288,2883,1658,617.6,989.96,2664,793.82,504.6,898.17,872.63,Upgrade
9,Total Current Assets,46893,56024,50355,42315,51166,49235,44505,35003,43661,49050,49771,49927,66612,84195,69545,46387,70517,79258,58871,59941,Upgrade
10,"Property, Plant & Equipment",12066,12330,12148,12328,11891,11571,11448,11705,10732,10082,10158,10335,9239,8919,8790,8673,8570,8372,8477,13300,Upgrade
11,Long-Term Investments,6228,6169,6077,5950,6198,6120,5558,5173,5096,5024,4901,4767,5124,4928,4728,4564,4944,4015,3796,3822,Upgrade
12,Other Intangible Assets,2370,2386,2396,2438,2464,2492,2510,2549,2703,2728,2787,2772,2691,2727,2749,2769,2584,2609,2611,3361,Upgrade
13,Long-Term Accounts Receivable,135.69,142.56,132.2,132.03,144.03,121.74,120.06,121.61,222.03,217.93,222.59,222.59,-,-,-,-,-,-,-,-,Upgrade
14,Long-Term Deferred Tax Assets,2783,2703,2565,2545,2429,2380,2185,2151,1853,1909,1696,1650,1991,2188,1980,1768,1882,2020,1807,1854,Upgrade
15,Long-Term Deferred Charges,277.02,222.84,154.05,109.87,0,0.04,0.08,0.13,0.18,0.23,0.28,0.33,0.39,0.44,0.49,0.54,0.59,0.64,0.69,245.23,Upgrade
16,Other Long-Term Assets,45.38,54.31,46.68,54.77,46.86,81.96,77.38,88.93,159.88,170.37,148.33,92.21,64.68,71.35,62.74,76.87,65.8,59.24,46.58,60.33,Upgrade
17,Total Assets,70798,80032,73874,65873,74338,72002,66403,56793,64427,69181,69685,69766,85722,103028,87856,64238,88564,96332,75609,82582,Upgrade
18,Accounts Payable,35536,44010,36916,28265,37045,34120,28466,19232,27268,30482,27809,27628,43900,54990,42514,19193,48290,54813,32523,31313,Upgrade
