,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,10354,15800,18981,13845,15984,18101,14038,5787,8650,6649,15156,6907,11614,31887,45100,13058,30551,38453,28564,19169,Upgrade
1,Other Revenue,-820.96,820.96,-,1937,-875.57,875.57,-,2089,-1066,1066,-,3242,-1613,1613,-,3054,-1811,1811,-,5611,Upgrade
2,Revenue,9533,16621,18981,15782,15108,18977,14038,7877,7583,7715,15156,10150,10001,33500,45100,16113,28741,40264,28564,24780,Upgrade
3,Revenue Growth (YoY),-36.90%,-12.41%,35.21%,100.36%,99.23%,145.97%,-7.38%,-22.39%,-24.18%,-76.97%,-66.39%,-37.01%,-65.20%,-16.80%,57.89%,-34.98%,29.76%,35.58%,-4.22%,256.99%,Upgrade
4,Cost of Revenue,8701,15617,17786,14516,13821,17535,13177,7540,7071,7479,13792,8876,8448,30496,41633,15708,25704,36792,26098,21563,Upgrade
5,Gross Profit,831.98,1004,1195,1265,1288,1442,860.28,336.33,512.13,236.4,1365,1274,1553,3004,3468,404.88,3037,3472,2466,3217,Upgrade
6,"Selling, General & Admin",847.13,683.24,817.99,894.74,880.17,810.92,749.23,893.91,829.49,588.63,795.12,531.49,1010,1078,1193,777.09,1424,1143,1454,2635,Upgrade
7,Research & Development,597.17,590.87,544.72,1061,673.69,744.06,503.98,1134,745.8,499.35,516.96,1445,646.63,713.16,524.14,1142,703.82,511.07,479.09,943.35,Upgrade
8,Other Operating Expenses,-444.01,-42.83,3.92,308.14,-26.7,-47.32,-38.49,453.08,-123.95,-82.14,-41.4,259.71,-66.82,104.04,66.06,271.16,146.44,55.77,181.41,530.84,Upgrade
9,Operating Expenses,1009,1260,1365,2254,1531,1532,1223,2433,1470,1016,1280,2251,1617,1891,1782,2167,2296,1591,2199,4195,Upgrade
10,Operating Income,-176.62,-255.74,-170,-989.07,-243.78,-89.4,-362.66,-2097,-957.42,-779.79,84.61,-976.47,-63.29,1113,1686,-1762,741.34,1881,266.68,-977.22,Upgrade
11,Interest Expense,-0.55,-0.86,-0.57,-0.89,-0.71,-1.07,-1.13,-2,-1.24,-1.12,-1.24,-7.53,-,-29.87,-,-,-,-5.75,-0.94,-0.89,Upgrade
12,Interest & Investment Income,173.03,210.31,222.1,330.54,253.87,216.95,249.55,181.59,299.18,348.09,357.91,424.72,522.42,417.1,333.53,618.68,383.66,355.69,304.16,280.48,Upgrade
13,Currency Exchange Gain (Loss),0.18,-0.18,-,-0.01,-0.13,0.13,-,0.25,-0.19,0.19,-,0.06,-0.01,0.01,-,-0.06,0.11,-0.11,-,0.39,Upgrade
14,Other Non Operating Income (Expenses),11.04,52.13,32.16,19.89,41,56.15,32.14,-84.26,142.23,39.12,30.31,114.93,-2.26,138.44,77.77,178.54,106.57,81.09,60.77,116.27,Upgrade
15,EBT Excluding Unusual Items,7.07,5.66,83.69,-639.53,50.25,182.77,-82.11,-2001,-517.44,-393.52,471.58,-444.29,456.86,1639,2097,-964.78,1232,2312,630.67,-580.97,Upgrade
16,Gain (Loss) on Sale of Assets,-3.04,0.05,0.7,94.48,0.06,0.01,98.12,871.56,-0.57,0.04,-,0.64,-,-0.18,0,-0.75,1,4.21,0.55,106.21,Upgrade
17,Asset Writedown,-92.66,23.56,-24.55,23.28,-32.79,1.26,-2.55,226.13,-237.63,38.5,-39.4,137.11,-139.51,12.35,-26.46,320.17,-355.05,148.44,-149.89,269.12,Upgrade
18,Other Unusual Items,-161.32,156.05,78.79,721.93,-0.77,0.77,-,1765,-92.78,92.78,-,377.08,-0.13,0.13,-,310,-0,0,-,235.53,Upgrade
19,Pretax Income,-249.94,185.31,138.63,200.16,16.74,184.81,13.46,861,-848.41,-262.2,432.18,70.54,317.22,1651,2070,-335.37,877.63,2465,481.33,29.88,Upgrade
20,Income Tax Expense,-135.34,-123.65,-30.66,-150.46,5.67,-154.74,-48.32,-158.87,-25.83,19.81,-19.98,-261.44,18.32,169.64,282.8,-356.24,376.61,496.74,330.64,-166.28,Upgrade
21,Earnings From Continuing Operations,-114.6,308.96,169.29,350.62,11.07,339.55,61.79,1020,-822.59,-282.01,452.16,331.98,298.9,1481,1788,20.88,501.02,1968,150.69,196.16,Upgrade
22,Minority Interest in Earnings,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.72,31.8,6.59,Upgrade
23,Net Income,-114.6,308.96,169.29,350.62,11.07,339.55,61.79,1020,-822.59,-282.01,452.16,331.98,298.9,1481,1788,20.88,501.02,1967,182.49,202.75,Upgrade
24,Net Income to Common,-114.6,308.96,169.29,350.62,11.07,339.55,61.79,1020,-822.59,-282.01,452.16,331.98,298.9,1481,1788,20.88,501.02,1967,182.49,202.75,Upgrade
25,Net Income Growth,-,-9.01%,174.00%,-65.62%,-,-,-86.34%,207.21%,-,-,-74.71%,1490.07%,-40.34%,-24.70%,879.51%,-89.70%,-,123.58%,-80.06%,197.11%,Upgrade
26,Shares Outstanding (Basic),4629,4612,4638,4569,4712,4559,4646,6063,4663,4689,4609,4636,4630,4668,4609,4610,4609,4610,4608,1628,Upgrade
27,Shares Outstanding (Diluted),4629,4612,4638,4569,4712,4559,4646,6063,4663,4689,4609,4636,4630,4668,4609,4610,4609,4610,4608,1628,Upgrade
28,Shares Change (YoY),-1.76%,1.16%,-0.16%,-24.64%,1.06%,-2.76%,0.79%,30.79%,0.70%,0.44%,-0.01%,0.56%,0.46%,1.25%,0.02%,183.27%,1.86%,-0.03%,-0.01%,-14.11%,Upgrade
29,EPS (Basic),-0.02,0.07,0.04,0.08,0.00,0.07,0.01,0.17,-0.18,-0.06,0.10,0.07,0.06,0.32,0.39,0.00,0.11,0.43,0.04,0.12,Upgrade
30,EPS (Diluted),-0.02,0.07,0.04,0.08,0.00,0.07,0.01,0.17,-0.18,-0.06,0.10,0.07,0.06,0.32,0.39,0.00,0.11,0.43,0.04,0.12,Upgrade
31,EPS Growth,-,-10.05%,174.44%,-54.38%,-,-,-86.44%,134.90%,-,-,-74.70%,1481.38%,-40.62%,-25.63%,879.29%,-96.37%,-,123.65%,-80.06%,245.93%,Upgrade
32,Free Cash Flow,-6582,2820,561.82,-10039,6074,4462,1454,-5524,-2757,3143,-2825,-14574,12748,11037,3500,-16799,7298,9245,-2431,-5097,Upgrade
33,Free Cash Flow Per Share,-1.42,0.61,0.12,-2.20,1.29,0.98,0.31,-0.91,-0.59,0.67,-0.61,-3.14,2.75,2.36,0.76,-3.64,1.58,2.01,-0.53,-3.13,Upgrade
34,Dividend Per Share,-,-,-,0.150,-,-,-,-,-,-,-,0.650,-,-,-,0.500,-,-,-,-,Upgrade
35,Dividend Growth,-,-,-,-,-,-,-,-,-,-,-,30.00%,-,-,-,-,-,-,-,-,Upgrade
36,Gross Margin,8.73%,6.04%,6.30%,8.02%,8.52%,7.60%,6.13%,4.27%,6.75%,3.06%,9.00%,12.55%,15.53%,8.97%,7.69%,2.51%,10.57%,8.62%,8.63%,12.98%,Upgrade
37,Operating Margin,-1.85%,-1.54%,-0.90%,-6.27%,-1.61%,-0.47%,-2.58%,-26.62%,-12.63%,-10.11%,0.56%,-9.62%,-0.63%,3.32%,3.74%,-10.93%,2.58%,4.67%,0.93%,-3.94%,Upgrade
38,Profit Margin,-1.20%,1.86%,0.89%,2.22%,0.07%,1.79%,0.44%,12.95%,-10.85%,-3.66%,2.98%,3.27%,2.99%,4.42%,3.96%,0.13%,1.74%,4.89%,0.64%,0.82%,Upgrade
39,Free Cash Flow Margin,-69.05%,16.97%,2.96%,-63.61%,40.20%,23.51%,10.36%,-70.14%,-36.36%,40.73%,-18.64%,-143.59%,127.46%,32.95%,7.76%,-104.26%,25.39%,22.96%,-8.51%,-20.57%,Upgrade
40,EBITDA,282.04,184.8,288.66,-530.41,181.81,340.26,62.92,-1671,-574.84,-352.56,467.19,-593.88,358.62,1481,2107,-1340,1354,2625,878.92,-364.98,Upgrade
41,EBITDA Margin,2.96%,1.11%,1.52%,-3.36%,1.20%,1.79%,0.45%,-21.22%,-7.58%,-4.57%,3.08%,-5.85%,3.59%,4.42%,4.67%,-8.32%,4.71%,6.52%,3.08%,-1.47%,Upgrade
42,D&A For EBITDA,458.66,440.53,458.66,458.66,425.59,429.66,425.59,425.59,382.58,427.23,382.58,382.58,421.92,367.88,421.92,421.92,612.24,743.49,612.24,612.24,Upgrade
