,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,47.37,137.32,38.16,158.78,89.19,134.31,82.22,113.16,64.57,99.54,Upgrade
1,Short-Term Investments,1.73,13.19,17.29,17.5,-,17.46,-,16.81,-,-,Upgrade
2,Cash & Short-Term Investments,49.09,150.51,55.45,176.27,89.19,151.77,82.22,129.97,64.57,99.54,Upgrade
3,Cash Growth,-11.47%,-14.61%,-37.82%,16.14%,8.47%,16.77%,27.33%,30.58%,-3.16%,-6.17%,Upgrade
4,Accounts Receivable,106.49,104.09,135.34,148.44,173.05,380.14,343.86,311.1,229.96,374.62,Upgrade
5,Other Receivables,2.62,4.43,11.25,4.45,-,45.9,-,73.02,-,55.68,Upgrade
6,Receivables,109.12,108.52,146.59,152.89,173.05,426.05,343.86,402.82,229.96,455.63,Upgrade
7,Inventory,165.6,122.4,176.38,111.27,107.06,318.5,381.33,290.78,387.9,182.93,Upgrade
8,Other Current Assets,79.81,122.8,102.79,86.89,104.58,113.77,352.87,214.02,525.04,375.71,Upgrade
9,Total Current Assets,403.62,504.22,481.2,527.31,473.87,1010,1160,1038,1207,1114,Upgrade
10,"Property, Plant & Equipment",390.93,388.67,392.91,398.76,401.87,696.83,747.61,803.1,840.41,887.92,Upgrade
11,Long-Term Investments,164.43,190.04,213.74,227.06,260.34,193.91,190.86,192.09,187.01,187.15,Upgrade
12,Long-Term Deferred Tax Assets,0.32,0.36,0.52,0.56,0.66,0.76,1.62,4.36,5.34,6.19,Upgrade
13,Other Long-Term Assets,0.03,0.29,2.44,2.7,1.41,18.1,200.86,203.04,219.72,216.55,Upgrade
14,Total Assets,959.32,1084,1091,1156,1138,1920,2301,2240,2460,2412,Upgrade
15,Accounts Payable,41.92,44.5,75.23,52.26,75.81,519.77,443.77,360.37,380.26,246.77,Upgrade
16,Accrued Expenses,-,7.39,-,11.16,-,8.05,-,0.77,-,8.05,Upgrade
17,Short-Term Debt,-,48.77,-,321.31,283,623,-,682.6,-,747.21,Upgrade
18,Current Portion of Long-Term Debt,218.82,188.4,225.21,-,-,68,749.6,98,712.6,30,Upgrade
19,Current Portion of Leases,0.95,0.95,0.92,0.83,0.66,1.16,1.17,1.05,1.22,1.18,Upgrade
20,Current Income Taxes Payable,-,-,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,Upgrade
21,Current Unearned Revenue,121.39,181.78,111.06,130.55,68.44,34.43,162.62,151.73,109.77,55.14,Upgrade
22,Other Current Liabilities,14.5,13.56,22.83,18.81,18.21,19.41,39,66.81,82.5,56.17,Upgrade
23,Total Current Liabilities,397.59,485.36,450.54,550.23,461.43,1289,1411,1377,1302,1160,Upgrade
24,Long-Term Debt,106.2,92.4,92.6,-,-,-,-,-,-,-,Upgrade
25,Long-Term Leases,0.57,1.01,1.47,1.93,-,0.03,0.61,1.1,1.77,2.29,Upgrade
26,Long-Term Unearned Revenue,0.99,1.14,1.24,1.39,1.77,2.79,3.95,4.38,5.53,5.96,Upgrade
27,Long-Term Deferred Tax Liabilities,0.23,0.24,0.24,0.26,0.27,0.28,0.29,0.29,0.31,0.31,Upgrade
28,Total Liabilities,505.58,580.15,546.09,553.81,463.46,1292,1416,1382,1309,1168,Upgrade
29,Common Stock,334.41,334.41,334.41,334.41,334.41,334.41,334.41,283.91,283.91,283.91,Upgrade
30,Additional Paid-In Capital,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,Upgrade
31,Retained Earnings,-1094,-1070,62.48,-972,-900.59,-943.48,-709.51,-716.51,-481.72,-429.34,Upgrade
32,Comprehensive Income & Other,-24.5,1.09,-1091,1.02,0.94,5.4,26.26,44.1,75.84,95.49,Upgrade
33,Total Common Equity,445.89,495.2,536.27,593.54,664.87,626.43,881.27,841.6,1108,1180,Upgrade
34,Minority Interest,7.84,8.23,8.46,9.05,9.81,1.03,3.66,16.16,42.55,63.09,Upgrade
35,Shareholders' Equity,453.74,503.43,544.72,602.59,674.69,627.47,884.92,857.76,1151,1243,Upgrade
36,Total Liabilities & Equity,959.32,1084,1091,1156,1138,1920,2301,2240,2460,2412,Upgrade
37,Total Debt,326.54,331.53,320.2,324.07,283.66,692.19,751.38,782.75,715.59,780.68,Upgrade
38,Net Cash (Debt),-277.45,-181.02,-264.74,-147.8,-194.48,-540.42,-669.16,-652.79,-651.02,-681.14,Upgrade
39,Net Cash Per Share,-0.07,-0.05,-0.07,-0.04,-0.05,-0.14,-0.17,-0.20,-0.20,-0.21,Upgrade
40,Filing Date Shares Outstanding,3874,3874,3874,3874,3874,3874,3874,3274,3274,3274,Upgrade
41,Total Common Shares Outstanding,3874,3874,3874,3874,3874,3874,3874,3274,3274,3274,Upgrade
42,Working Capital,6.03,18.87,30.66,-22.92,12.44,-279.04,-251.18,-339.06,-94.18,-46.01,Upgrade
43,Book Value Per Share,0.12,0.13,0.14,0.15,0.17,0.16,0.23,0.26,0.34,0.36,Upgrade
44,Tangible Book Value,445.89,495.2,536.27,593.54,664.87,626.43,881.27,841.6,1108,1180,Upgrade
45,Tangible Book Value Per Share,0.12,0.13,0.14,0.15,0.17,0.16,0.23,0.26,0.34,0.36,Upgrade
46,Buildings,-,315.99,-,311.69,-,450.41,-,469.14,-,467.72,Upgrade
47,Machinery,-,605.53,-,596.65,-,1019,-,1015,-,1016,Upgrade
48,Construction In Progress,-,6.82,-,8.13,-,17.96,-,26,-,19.57,Upgrade
