,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,333.6,269.62,322.27,603.61,443.28,1024,502.82,627.15,229.28,432.53,Upgrade
1,Revenue Growth (YoY),3.52%,-55.33%,-27.30%,-41.05%,-11.84%,63.26%,119.31%,45.00%,-46.73%,-16.89%,Upgrade
2,Cost of Revenue,296.81,249.83,308.59,539.26,405.66,944.53,446.33,590.87,221.32,373.96,Upgrade
3,Gross Profit,36.79,19.79,13.68,64.36,37.63,79.33,56.49,36.27,7.96,58.57,Upgrade
4,"Selling, General & Admin",58.67,59.25,62.76,82.62,83,111.42,113.39,125.11,91.04,146.12,Upgrade
5,Operating Expenses,58.29,60.55,62.7,82.68,81.66,112.33,113.26,128.8,87.34,144.54,Upgrade
6,Operating Income,-21.5,-40.76,-49.03,-18.33,-44.04,-33,-56.77,-92.53,-79.38,-85.97,Upgrade
7,Interest Expense,-6.6,-7.68,-6.82,-7.67,-9.91,-16.64,-18.03,-18.39,-20.8,-26.46,Upgrade
8,Interest & Investment Income,0.41,0.27,0.29,0.38,0.25,1.55,-,1.26,-,2.49,Upgrade
9,Earnings From Equity Investments,-0.03,-3.63,15.4,23.08,3.66,3.05,-1.23,5.08,-0.14,-0.01,Upgrade
10,Currency Exchange Gain (Loss),-,-0.09,0.09,0.66,-,-,-,-,-,-,Upgrade
11,Other Non Operating Income (Expenses),3.6,4.75,10.87,5.09,5.68,-56.85,57.3,15.15,5.48,6.16,Upgrade
12,EBT Excluding Unusual Items,-24.13,-47.15,-29.2,3.21,-44.35,-101.89,-18.73,-89.44,-94.85,-103.78,Upgrade
13,Gain (Loss) on Sale of Investments,-,-9.29,-28.72,-48.47,-4.4,-193.58,-,-,-,-,Upgrade
14,Gain (Loss) on Sale of Assets,0.04,0.01,-0,-18.78,83.72,47,-,-196.18,-,-1.76,Upgrade
15,Asset Writedown,-,-,-,-,-,-5.08,-,-,-,-,Upgrade
16,Other Unusual Items,-,-,-,-,-,-,-,10.1,-,-,Upgrade
17,Pretax Income,-24.09,-56.43,-57.92,-64.04,34.97,-253.54,-18.73,-275.52,-94.85,-105.54,Upgrade
18,Income Tax Expense,0.02,-15.14,0.02,0.09,0.1,0.85,2.74,1.05,0.91,9.01,Upgrade
19,Earnings From Continuing Operations,-24.11,-41.29,-57.94,-64.13,34.87,-254.39,-21.46,-276.56,-95.76,-114.55,Upgrade
20,Minority Interest in Earnings,0.39,0.22,0.6,-7.28,3.54,2.63,12.5,26.39,20.54,31.33,Upgrade
21,Net Income,-23.72,-41.07,-57.35,-71.41,38.41,-251.76,-8.96,-250.18,-75.22,-83.22,Upgrade
22,Net Income to Common,-23.72,-41.07,-57.35,-71.41,38.41,-251.76,-8.96,-250.18,-75.22,-83.22,Upgrade
23,Shares Outstanding (Basic),3874,3874,3874,3874,3874,3875,3854,3274,3274,3274,Upgrade
24,Shares Outstanding (Diluted),3874,3874,3874,3874,3874,3875,3854,3274,3274,3274,Upgrade
25,Shares Change (YoY),-,-,-,-0.00%,0.52%,18.33%,17.72%,-,-,-,Upgrade
26,EPS (Basic),-0.01,-0.01,-0.01,-0.02,0.01,-0.06,-0.00,-0.08,-0.02,-0.03,Upgrade
27,EPS (Diluted),-0.01,-0.01,-0.01,-0.02,0.01,-0.07,-0.00,-0.08,-0.02,-0.03,Upgrade
28,Free Cash Flow,-90.81,95.99,-130.69,55.39,-15.49,72.88,-78.64,41.44,50.62,34.55,Upgrade
29,Free Cash Flow Per Share,-0.02,0.02,-0.03,0.01,-0.00,0.02,-0.02,0.01,0.02,0.01,Upgrade
30,Operating Margin,-6.44%,-15.12%,-15.21%,-3.04%,-9.93%,-3.22%,-11.29%,-14.75%,-34.62%,-19.88%,Upgrade
31,Profit Margin,-7.11%,-15.23%,-17.80%,-11.83%,8.66%,-24.59%,-1.78%,-39.89%,-32.81%,-19.24%,Upgrade
32,Free Cash Flow Margin,-27.22%,35.60%,-40.55%,9.18%,-3.49%,7.12%,-15.64%,6.61%,22.08%,7.99%,Upgrade
33,EBITDA,-12.31,-31.13,-40.48,-9.4,-14.91,18.85,-9.02,-47.21,-30.81,-32.89,Upgrade
34,D&A For EBITDA,9.19,9.64,8.55,8.93,29.13,51.85,47.74,45.32,48.57,53.07,Upgrade
35,EBIT,-21.5,-40.76,-49.03,-18.33,-44.04,-33,-56.77,-92.53,-79.38,-85.97,Upgrade
