,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,2713,2850,2666,1983,3648,3352,3395,2588,3655,2896,3518,3839,2908,3431,3362,3231,3639,2955,4030,2996,Upgrade
1,Trading Asset Securities,0.46,0.43,0.43,0.37,0.36,0.35,0.37,0.37,0.37,0.4,0.41,0.42,0.42,0.46,0.49,0.49,0.51,76.88,73.93,73.93,Upgrade
2,Cash & Short-Term Investments,2714,2850,2667,1983,3648,3353,3396,2588,3656,2897,3518,3840,2909,3432,3362,3232,3640,3032,4104,3070,Upgrade
3,Cash Growth,-25.60%,-14.98%,-21.46%,-23.38%,-0.21%,15.73%,-3.48%,-32.59%,25.67%,-15.59%,4.64%,18.81%,-20.08%,13.19%,-18.06%,5.28%,-9.56%,-34.73%,7.68%,-16.44%,Upgrade
4,Accounts Receivable,133,63.81,217.8,344.86,188.21,199.47,277.48,369.8,201.36,1502,260.06,1655,344.86,1659,333.95,1373,486.93,1503,556.39,1461,Upgrade
5,Other Receivables,487.43,345.21,464.81,464.56,773.35,353.13,351.57,627.93,394.13,266.24,236.27,238.34,261.42,416.01,305.7,397,539.24,524.83,339.53,319.56,Upgrade
6,Receivables,620.43,409.02,682.6,809.42,961.57,552.6,629.04,1001,595.49,1771,496.34,1905,606.28,2086,639.65,1780,1026,2038,895.92,1789,Upgrade
7,Inventory,197.43,194.07,241.64,119.82,164.7,34.57,67.8,30.08,99.32,89.44,124.04,63.07,2402,2479,2671,2604,2620,2462,2226,2236,Upgrade
8,Prepaid Expenses,-,0.32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,421.58,581.31,1747,1213,1385,858.28,1453,741.2,2586,881.27,2205,877.13,2582,981.47,2345,989.28,1890,833.96,1751,751.09,Upgrade
10,Total Current Assets,3953,4035,5338,4126,6159,4798,5546,4361,6937,5639,6343,6685,8499,8978,9018,8605,9176,8365,8977,7846,Upgrade
11,"Property, Plant & Equipment",1064,1092,1118,1069,970.72,986.98,830.57,913.32,835.97,779.7,798.37,811.75,819.61,828.41,847.43,867.79,829.07,848.56,865.28,892.17,Upgrade
12,Long-Term Investments,622.33,640.75,642.92,623.18,692.44,689.7,735.43,723.61,550.12,875.9,890.6,891.23,716.75,717.6,722.39,708.94,742.95,729.31,804.66,823.97,Upgrade
13,Goodwill,-,-,-,-,-,-,7.58,7.58,7.58,7.58,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Other Intangible Assets,51178,51279,49814,49806,48385,48127,33568,46476,31041,30595,30042,29500,28613,27901,27640,27715,25816,25653,25293,25381,Upgrade
15,Long-Term Accounts Receivable,1525,1614,1551,1539,-,8,-,1321,-,1271,-,1430,-,1465,-,1305,-,1328,-,1191,Upgrade
16,Long-Term Deferred Tax Assets,122.18,128.07,130.8,131.88,120.18,122.7,36.66,130.51,48.96,45.45,40.23,41.11,36.21,37.09,32.81,33.69,21.87,22.46,13.99,14.43,Upgrade
17,Long-Term Deferred Charges,21.28,23.25,25.26,27.23,28.83,30.86,29.81,31.65,22.4,22.7,23.99,25.3,26.4,46.5,28.46,48.21,32.39,36.75,33.59,53.2,Upgrade
18,Other Long-Term Assets,1837,1349,336.04,336.35,1527,1518,1568,241.27,2659,1386,2668,1342,2667,1219,2370,1166,2855,1546,2588,1495,Upgrade
19,Total Assets,60323,60161,58957,57659,57883,56281,42323,56406,42103,40622,40806,40729,41378,41197,40659,40463,39472,38544,38576,37720,Upgrade
20,Accounts Payable,1581,1654,1352,1669,1299,1364,1070,1215,911.9,729.3,742.96,888.55,1081,1164,1210,1936,1519,1572,1169,1807,Upgrade
21,Accrued Expenses,398.29,414.34,257.97,426.4,331.43,398.18,167.54,404.16,241.34,267.45,173.16,321.23,183,319.6,184.9,343.22,177.64,360.9,256.63,300.7,Upgrade
22,Short-Term Debt,1210,1211,610,410.21,710.01,610.01,310,10.01,52.37,67.51,21.7,65.18,584.29,914.4,938.76,2383,1975,2294,1750,500,Upgrade
23,Current Portion of Long-Term Debt,2716,2810,2819,2787,3100,2861,1682,2168,2309,2242,2094,1304,1564,1272,2353,2028,3652,3249,3718,2994,Upgrade
24,Current Portion of Leases,-,198.69,-,22.76,-,22.25,-,26.83,-,26.71,-,27.39,-,74.89,-,92.98,-,20.28,-,25.55,Upgrade
25,Current Income Taxes Payable,180.27,116.92,157.5,91.36,168.68,87.65,178.22,145.12,139.94,94.62,99.01,117.19,163.57,101.16,146.67,135.19,111.8,43.27,33.16,75.5,Upgrade
26,Current Unearned Revenue,97.65,99.3,55.4,46.17,48.72,70.8,50.03,31.84,42.96,45.77,47.6,47.34,286.9,502.64,862.81,854.39,1438,1430,1334,569.64,Upgrade
27,Other Current Liabilities,660.97,892.64,657.08,836.72,1082,863.42,491.5,875.96,862.05,706.53,675.1,695.65,647.1,973.21,1392,1095,1025,1015,951.72,878.46,Upgrade
28,Total Current Liabilities,6844,7397,5909,6289,6740,6278,3950,4877,4560,4180,3853,3467,4509,5322,7088,8868,9899,9984,9212,7152,Upgrade
29,Long-Term Debt,35913,35636,35452,34070,33988,33116,18835,29087,18409,17462,17823,18392,18259,17503,15367,13810,12382,12077,12832,13124,Upgrade
