,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Other Revenue,5.18,5.12,18.73,6.18,6.37,4.55,5.47,43.53,3.79,15.52,Upgrade
1,Total Revenue,5.18,5.12,18.73,6.18,6.37,4.55,5.47,43.53,3.79,15.52,Upgrade
2,Revenue Growth (YoY,-72.34%,-17.17%,194.09%,35.83%,16.42%,-89.55%,44.26%,180.53%,-70.28%,-77.16%,Upgrade
3,Property Expenses,2,2.47,11.99,3.95,3.99,2.5,2.39,30.9,1.71,10.43,Upgrade
4,"Selling, General & Administrative",13.17,24.5,12.31,10.29,10.22,14.78,10.88,11.68,11.22,13.66,Upgrade
5,Total Operating Expenses,15.17,26.96,24.3,14.25,14.2,17.27,13.27,42.58,12.93,24.09,Upgrade
6,Operating Income,-9.99,-21.85,-5.57,-8.07,-7.84,-12.72,-7.8,0.94,-9.14,-8.57,Upgrade
7,Interest Expense,-0.64,-0.68,-0.03,-0.03,-0.04,-0.04,-0.02,-0.05,-0.09,-0.13,Upgrade
8,Interest & Investment Income,0.22,0.19,0.09,0.06,0.08,0.07,0.06,0.06,0.03,0.04,Upgrade
9,Currency Exchange Gain (Loss),19.39,-10.05,33.63,25.46,44.28,-14.21,-13.59,-79.76,17.5,8.89,Upgrade
10,Other Non-Operating Income,0.37,0.28,0.05,0.21,0.15,0.04,0.34,0.59,0.15,0.08,Upgrade
11,EBT Excluding Unusual Items,9.35,-32.11,28.17,17.63,36.64,-26.87,-21.01,-78.22,8.46,0.31,Upgrade
12,Asset Writedown,-,-,-,-,-,-,-,4.39,-,-,Upgrade
13,Total Legal Settlements,-,-,-,-,-,-,-,-15.79,-,-,Upgrade
14,Pretax Income,9.35,-32.11,28.17,17.63,36.64,-26.87,-21.01,-89.62,8.46,0.31,Upgrade
15,Income Tax Expense,1.23,-0,0.11,1.39,-0.14,-0.2,-0.01,0.96,0.36,0.28,Upgrade
16,Net Income,8.12,-32.1,28.06,16.25,36.78,-26.67,-21.01,-90.58,8.1,0.03,Upgrade
17,Net Income to Common,8.12,-32.1,28.06,16.25,36.78,-26.67,-21.01,-90.58,8.1,0.03,Upgrade
18,Net Income Growth,-71.06%,-,-23.70%,-,-,-,-,-,-,-99.92%,Upgrade
19,Basic Shares Outstanding,3975,3975,3975,3975,3975,3975,3975,3975,3975,3827,Upgrade
20,Diluted Shares Outstanding,3975,3975,3975,3975,3975,3975,3975,3975,3975,3827,Upgrade
21,Shares Change (YoY),-,-,-,-,-,0.01%,-0.01%,3.85%,20.00%,15.51%,Upgrade
22,EPS (Basic),0.00,-0.01,0.01,0.00,0.01,-0.01,-0.01,-0.02,0.00,0.00,Upgrade
23,EPS (Diluted),0.00,-0.01,0.01,0.00,0.01,-0.01,-0.01,-0.02,0.00,0.00,Upgrade
24,EPS Growth,-71.06%,-,-23.69%,-,-,-,-,-,-,-99.94%,Upgrade
25,Operating Margin,-192.93%,-426.83%,-29.77%,-130.56%,-123.09%,-279.71%,-142.64%,2.17%,-240.99%,-55.25%,Upgrade
26,Profit Margin,156.78%,-627.22%,149.85%,262.91%,577.60%,-586.22%,-384.09%,-208.11%,213.66%,0.17%,Upgrade
27,Free Cash Flow Margin,-147.51%,-95.00%,26.51%,-420.36%,-71.54%,-370.28%,-174.49%,-45.60%,-339.01%,-64.81%,Upgrade
28,EBITDA,-9.96,-21.8,-5.53,-7.97,-7.72,-12.52,-7.54,1.27,-8.8,-8.21,Upgrade
29,D&A For Ebitda,0.04,0.05,0.05,0.09,0.12,0.21,0.26,0.33,0.33,0.36,Upgrade
30,EBIT,-9.99,-21.85,-5.57,-8.07,-7.84,-12.72,-7.8,0.94,-9.14,-8.57,Upgrade
