,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,1185,959,878,922,1083,858,752,878,930,938,878,1136,1149,1109,1211,1171,1608,2217,1631,1288,1369,Upgrade
1,Market Cap Growth,11.74%,11.74%,16.86%,4.92%,16.41%,-8.45%,-14.43%,-22.69%,-19.05%,-15.45%,-27.48%,-2.97%,-28.53%,-49.97%,-25.73%,-9.09%,17.43%,59.27%,17.32%,-17.64%,2.41%,Upgrade
2,Enterprise Value,1178,944,863,897,1059,824,729,863,915,917,851,1122,1135,1079,1198,1143,1580,2191,1601,1229,1310,Upgrade
3,Last Close Price,8.23,6.66,6.10,6.40,7.52,5.96,5.22,6.10,6.46,6.51,6.10,7.89,7.98,7.70,8.40,8.12,11.15,15.37,11.65,9.20,9.78,Upgrade
4,PE Ratio,-,-,-15.96,-,-,-,-,-,-13.80,-,-,-,-,-33.63,-15.56,-,-,-,-,-,30.78,Upgrade
5,Forward PE,-,195.85,195.85,195.85,195.85,195.85,195.85,195.85,195.85,195.85,195.85,195.85,195.85,195.85,195.85,195.85,195.85,195.85,195.85,195.85,195.85,Upgrade
6,PS Ratio,7.76,6.54,5.98,6.69,7.52,6.29,5.32,5.99,6.02,5.00,3.87,4.14,4.12,3.88,5.01,5.00,6.31,8.78,5.05,4.06,3.81,Upgrade
7,PB Ratio,15.01,12.13,10.21,10.87,11.60,6.57,5.20,5.46,5.73,5.09,3.90,4.63,4.58,4.29,4.95,6.31,8.17,7.60,5.37,3.85,4.00,Upgrade
8,P/TBV Ratio,12.35,12.35,10.45,11.24,12.07,6.88,5.44,6.38,6.70,5.37,4.05,5.15,5.06,4.71,5.44,7.17,9.24,8.27,5.83,4.16,4.31,Upgrade
9,P/FCF Ratio,-,-,-89.56,-,-30.17,-,-,-,-42.18,-,-19.69,-,-32.86,-,-48.78,-,-108.41,-,83.39,-,-74.99,Upgrade
10,P/OCF Ratio,-,-,-91.02,-,-30.24,-,-,-,-43.17,-,-21.17,-,-36.08,-,-52.20,-,-129.29,-,70.08,-,-115.52,Upgrade
11,EV/Sales Ratio,8.03,6.43,5.87,6.51,7.35,6.04,5.16,5.88,5.92,4.88,3.75,4.09,4.07,3.77,4.95,4.89,6.20,8.68,4.96,3.87,3.65,Upgrade
12,EV/EBITDA Ratio,-,-,-,-,-,-24.78,-,-16.05,-,-,-,-,-,-20.90,-15.22,-,-,-23.64,-,-,-,Upgrade
13,EV/EBIT Ratio,-,-,-,-,-,-21.91,-,-14.55,-,-,-,-,-,-18.57,-14.06,-,-,-,-,-,-,Upgrade
14,EV/FCF Ratio,-79.99,-,-87.94,-,-29.50,-,-,-,-41.47,-,-19.06,-,-32.44,-,-48.23,-,-106.55,-,81.86,-,-71.75,Upgrade
15,Debt / Equity Ratio,0.05,0.05,0.04,0.04,0.04,0.05,0.05,0.04,0.04,0.11,0.10,0.01,0.01,-,-,-,0.00,-,0.08,-,0.01,Upgrade
16,Debt / EBITDA Ratio,-,-,-,-,-,0.41,-,0.58,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Debt / FCF Ratio,-,-,-0.37,-,-0.11,-,-,-,-0.26,-,-0.48,-,-0.06,-,-,-,-0.04,-,1.28,-,-0.27,Upgrade
18,Asset Turnover,0.56,0.60,0.61,0.73,0.50,0.35,0.56,0.49,0.45,0.36,0.56,0.72,0.79,0.85,0.58,0.67,0.24,0.47,0.48,0.48,Upgrade,
19,Inventory Turnover,2.52,1.74,2.92,2.42,5.03,1.03,2.27,2.24,5.28,0.89,2.88,3.61,4.67,1.99,3.96,3.50,5.27,-,2.76,1.44,1.36,Upgrade
20,Quick Ratio,0.71,0.71,0.75,0.78,0.84,0.86,1.00,0.84,0.87,1.06,1.42,2.18,1.63,1.18,1.02,0.77,0.60,0.54,0.66,0.70,0.80,Upgrade
21,Current Ratio,1.17,1.17,1.22,1.17,1.23,1.39,1.55,1.33,1.37,1.61,2.06,2.82,2.11,1.78,1.56,1.35,1.40,1.14,1.17,1.40,1.62,Upgrade
