,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,3777,2797,2829,2397,3867,5500,6226,10235,13896,15569,13763,16695,17308,25651,19505,21593,9793,-,-,-,-,Upgrade
1,Market Cap Growth,-49.14%,-49.14%,-54.56%,-76.58%,-72.17%,-64.67%,-54.76%,-38.69%,-19.71%,-39.31%,-29.44%,-22.68%,76.73%,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,4870,3891,4347,4358,6780,8414,8769,13044,16114,17787,15645,17816,17365,25709,19216,21013,9979,-,-,-,-,Upgrade
3,Last Close Price,45.61,33.78,34.06,28.66,46.02,65.46,73.89,121.47,164.73,184.57,163.16,197.91,204.64,303.28,230.61,254.76,115.55,-,-,-,-,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-3151.58,-,-,43.83,68.11,101.72,85.62,87.71,34.98,-,-,-,-,Upgrade
5,Forward PE,24.52,23.60,25.73,23.48,14.50,12.63,9.94,16.25,18.63,23.62,20.83,28.38,26.15,44.90,38.51,47.59,-,-,-,-,-,Upgrade
6,PS Ratio,1.46,1.08,0.95,0.61,0.88,1.13,1.22,2.09,2.56,2.93,2.63,3.54,4.59,8.26,7.57,10.10,5.44,-,-,-,-,Upgrade
7,PB Ratio,1.97,1.46,1.47,1.18,1.79,2.50,2.62,4.20,5.55,6.27,5.37,6.33,7.25,11.12,8.97,10.12,4.50,-,-,-,-,Upgrade
8,P/TBV Ratio,1.55,1.55,1.57,1.25,1.90,2.65,2.70,4.33,5.72,6.40,5.44,6.41,7.36,11.29,9.11,10.29,4.58,-,-,-,-,Upgrade
9,P/FCF Ratio,-,-,4.18,-5.42,-,-4.24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,P/OCF Ratio,-,-,3.65,-6.53,-,-5.15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
11,PEG Ratio,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.08,-,-,-,-,-,-,-,-,Upgrade
12,EV/Sales Ratio,1.88,1.50,1.46,1.10,1.54,1.73,1.71,2.67,2.97,3.35,2.99,3.78,4.60,8.28,7.46,9.83,5.54,-,-,-,-,Upgrade
13,EV/EBITDA Ratio,-,-,-12.20,-,-,-,3404.08,-,191.17,-,-,35.95,55.31,86.82,74.59,73.59,30.84,-,-,-,-,Upgrade
14,EV/EBIT Ratio,-,-,-10.19,-,-,-,-174.96,-,366.17,-,-,38.13,59.76,93.76,81.11,79.28,32.78,-,-,-,-,Upgrade
15,EV/FCF Ratio,-,-,6.42,-9.85,-,-6.48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Debt / Equity Ratio,0.74,0.74,0.74,0.90,1.13,1.20,1.43,1.16,1.36,1.29,1.05,1.10,0.60,0.38,0.21,0.11,0.18,0.54,0.42,0.34,0.27,Upgrade
17,Debt / EBITDA Ratio,-,-,12.44,-,-,-,8.57,-,20.36,-,-,3.55,3.41,1.32,2.44,4.54,1.09,0.90,0.90,1.05,1.39,Upgrade
18,Debt / FCF Ratio,-,-,2.08,-4.16,-,-2.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-7.71,-,Upgrade
19,Asset Turnover,-,0.57,0.52,-,0.62,1.00,0.66,0.82,0.74,0.85,1.19,1.21,1.31,1.08,0.91,1.01,1.68,1.29,-,-,Upgrade,
20,Inventory Turnover,-,-,6.41,5.32,-,5.51,5.40,3.44,3.78,3.66,4.94,9.05,10.96,10.96,9.33,7.44,7.02,11.12,10.77,-,-,Upgrade
21,Quick Ratio,-,-,1.92,1.55,1.37,1.38,1.12,1.13,1.08,1.12,1.14,1.37,1.50,1.96,2.28,3.09,3.02,1.30,1.34,1.72,-,Upgrade
22,Current Ratio,-,-,2.35,2.02,1.82,1.78,1.56,1.74,1.61,1.61,1.75,1.84,1.88,2.33,2.98,3.78,3.71,1.62,1.70,2.02,-,Upgrade
23,Return on Equity (ROE),-61.83%,-22.33%,-22.77%,-3.32%,-26.79%,-6.83%,-9.21%,3.65%,-13.20%,-11.48%,20.82%,13.17%,23.47%,7.68%,0.75%,20.58%,61.27%,38.79%,26.83%,13.67%,Upgrade,
24,Return on Assets (ROA),-,0.64%,-7.34%,-,-12.09%,3.53%,-2.18%,1.15%,-4.42%,-2.17%,8.48%,6.12%,10.77%,3.57%,0.34%,9.41%,19.70%,16.02%,-,-,Upgrade,
25,Return on Capital (ROIC),-27.08%,0.70%,-8.13%,-0.57%,-13.54%,3.97%,-2.47%,1.31%,-5.17%,-2.50%,9.64%,7.10%,12.49%,4.19%,0.39%,11.19%,26.01%,20.60%,14.63%,8.19%,Upgrade,
26,Return on Capital Employed (ROCE),-,-,-15.72%,-,-,-,-1.57%,-,1.34%,-,-,14.37%,11.70%,11.53%,10.72%,12.14%,13.71%,30.92%,24.72%,19.81%,-,Upgrade
27,Earnings Yield,-14.44%,-19.50%,-14.20%,-13.87%,-6.99%,-4.16%,-2.55%,-1.88%,-0.03%,0.32%,1.92%,2.28%,1.47%,0.98%,1.17%,1.14%,2.86%,-,-,-,-,Upgrade
28,FCF Yield,-,23.94%,-18.46%,-18.28%,-23.60%,-35.46%,-21.34%,-23.15%,-19.64%,-21.92%,-14.89%,-9.52%,-5.95%,-7.14%,-5.47%,-8.34%,-,-,-,-,Upgrade,
29,Dividend Yield,0.24%,-,-,0.42%,-,-,-,-,-,0.07%,-,-,-,0.20%,-,-,-,-,-,-,-,Upgrade
30,Payout Ratio,0.00%,-,-,-,-,-,-,-,48.62%,-,-,44.21%,6.73%,6.31%,113.23%,69.26%,4.55%,1.53%,23.35%,3.97%,6.54%,Upgrade
31,Buyback Yield / Dilution,0.84%,0.44%,1.60%,-1.47%,6.36%,-1.89%,-0.66%,1.72%,-4.19%,1.88%,0.57%,-2.37%,-7.01%,-33.37%,-31.80%,-33.45%,-22.61%,-1.99%,-6.02%,-3.12%,-4.45%,Upgrade
32,Total Shareholder Return,1.09%,0.44%,1.60%,-1.05%,6.36%,-1.89%,-0.66%,1.72%,-4.19%,1.95%,0.57%,-2.37%,-7.01%,-33.16%,-31.80%,-33.45%,-22.61%,-1.99%,-6.02%,-3.12%,-4.45%,Upgrade
