,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,8350,9526,7827,9078,7855,8787,6646,7360,4527,6326,Upgrade
1,Revenue Growth (YoY),6.68%,4.93%,-0.36%,3.31%,18.20%,19.39%,46.81%,16.35%,-8.64%,7.57%,Upgrade
2,Cost of Revenue,7600,8403,6960,8085,7074,7732,5889,6307,3950,5465,Upgrade
3,Gross Profit,749.74,1123,866.85,993.42,781.29,1055,756.66,1053,576.26,861.19,Upgrade
4,"Selling, General & Admin",391.7,450.17,363.15,388,310.97,384.05,331.61,430.76,325.35,375.68,Upgrade
5,Other Operating Expenses,-113.45,-109.99,-40.4,-40.64,-9.83,-30.23,-36.73,-64.48,-31.79,-45.49,Upgrade
6,Operating Expenses,288.53,425.15,530.92,774.86,426.59,413.88,314.49,431.67,281.03,362.56,Upgrade
7,Operating Income,461.21,698.2,335.94,218.56,354.7,641.3,442.17,621.5,295.22,498.63,Upgrade
8,Interest Expense,-51.48,-72.73,-65.33,-72.57,-66.3,-63.98,-37.08,-53.02,-49.31,-78.13,Upgrade
9,Interest & Investment Income,-,33.36,-,21.5,37.85,43.44,34.65,33.83,20.07,31.13,Upgrade
10,Earnings From Equity Investments,-,-,-1.92,-2.14,-2.87,-0.58,-,6.54,1.8,-2.23,Upgrade
11,Currency Exchange Gain (Loss),-,-7.05,-,8.91,6.88,-8.08,-,-3.77,-,2.15,Upgrade
12,Other Non Operating Income (Expenses),-,-0.07,-,0.85,-,0.22,-,0.54,-0.73,1.12,Upgrade
13,EBT Excluding Unusual Items,409.73,651.72,268.69,175.1,330.25,612.32,439.74,605.61,267.06,452.67,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,3.46,-,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,-,-4.09,-,-3.45,9.99,-0.32,-,0.74,-,-2.8,Upgrade
16,Pretax Income,409.73,647.63,268.69,171.65,340.24,612,443.2,606.35,267.06,449.87,Upgrade
17,Income Tax Expense,31.01,100.44,7.78,18.83,31.75,112.28,55.8,95.49,16.47,81.73,Upgrade
18,Earnings From Continuing Operations,378.72,547.19,260.91,152.82,308.49,499.72,387.4,510.87,250.59,368.14,Upgrade
19,Minority Interest in Earnings,-0.36,-3.61,-0.33,-2.66,-0.88,-0.44,1.12,1.76,2.17,1.29,Upgrade
20,Net Income,378.36,543.59,260.59,150.16,307.61,499.28,388.52,512.62,252.76,369.42,Upgrade
21,Net Income to Common,378.36,543.59,260.59,150.16,307.61,499.28,388.52,512.62,252.76,369.42,Upgrade
22,Net Income Growth,45.19%,262.00%,-15.29%,-69.92%,-20.82%,-2.60%,53.71%,38.76%,6.79%,16.49%,Upgrade
23,Shares Outstanding (Basic),421,421,421,420,420,419,418,418,418,418,Upgrade
24,Shares Outstanding (Diluted),421,421,421,420,421,421,420,420,419,418,Upgrade
25,Shares Change (YoY),-,0.07%,-0.03%,-0.08%,0.22%,0.25%,0.30%,0.31%,0.13%,0.08%,Upgrade
26,EPS (Basic),0.90,1.29,0.62,0.36,0.73,1.19,0.93,1.23,0.60,0.88,Upgrade
27,EPS (Diluted),0.90,1.29,0.62,0.36,0.73,1.18,0.93,1.23,0.60,0.88,Upgrade
28,EPS Growth,45.19%,261.13%,-15.14%,-69.72%,-21.37%,-3.80%,54.74%,39.38%,5.96%,16.71%,Upgrade
29,Free Cash Flow,150.08,781.34,-295.65,163.19,-347.52,473.34,173.13,558.33,-23.85,256.13,Upgrade
30,Free Cash Flow Per Share,0.36,1.86,-0.70,0.39,-0.83,1.13,0.41,1.33,-0.06,0.61,Upgrade
31,Operating Margin,5.52%,7.33%,4.29%,2.41%,4.52%,7.30%,6.65%,8.44%,6.52%,7.88%,Upgrade
32,Profit Margin,4.53%,5.71%,3.33%,1.65%,3.92%,5.68%,5.85%,6.96%,5.58%,5.84%,Upgrade
33,Free Cash Flow Margin,1.80%,8.20%,-3.78%,1.80%,-4.42%,5.39%,2.61%,7.59%,-0.53%,4.05%,Upgrade
34,EBITDA,707.94,956,535.54,482.05,590.36,823.24,634.26,815.78,497.17,665.64,Upgrade
35,D&A For EBITDA,246.74,257.8,199.6,263.5,235.66,181.94,192.08,194.29,201.95,167.02,Upgrade
36,EBIT,461.21,698.2,335.94,218.56,354.7,641.3,442.17,621.5,295.22,498.63,Upgrade
