,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,94.11,93.61,89.79,102.4,98.85,111.88,121.84,126.71,125.92,126.44,Upgrade
1,Short-Term Investments,2.74,0.74,4.31,0.75,6.34,0.74,6.03,0.75,3.71,0.9,Upgrade
2,Trading Asset Securities,773.59,0.66,1.71,1.75,697.46,1.91,1.81,1.79,1.65,1.65,Upgrade
3,Cash & Short-Term Investments,870.44,95.01,95.81,104.91,802.65,114.52,129.68,129.24,131.28,128.99,Upgrade
4,Cash Growth,808.52%,-9.43%,-88.06%,-8.40%,518.97%,-11.39%,-1.22%,0.20%,-7.81%,-14.84%,Upgrade
5,Accounts Receivable,7.38,4.22,6.11,5.8,7.77,7.81,9.76,9.13,10.35,10.48,Upgrade
6,Other Receivables,34.46,34.92,36.25,36.51,36.09,36.28,41.95,42.01,41.95,38.87,Upgrade
7,Receivables,41.84,52.56,57.87,47.49,48.94,44.09,51.71,51.14,52.3,49.36,Upgrade
8,Inventory,2.61,7.27,5.56,3.02,4.11,8.47,6.68,7.56,6.82,5.87,Upgrade
9,Prepaid Expenses,-,1.13,-,2.54,-,1.4,-,0.8,-,0.78,Upgrade
10,Other Current Assets,19.88,21.47,20.28,20.71,21.81,25.91,21.71,22.34,21.64,24.11,Upgrade
11,Total Current Assets,934.77,177.44,179.51,178.66,877.52,194.38,209.77,211.08,212.03,209.1,Upgrade
12,"Property, Plant & Equipment",126.24,126.04,128.99,136.54,133.72,148.39,139.79,143.56,136.65,140.08,Upgrade
13,Long-Term Investments,313.57,974.81,883.58,1110,319.24,955.27,890.2,790.34,978.76,897.96,Upgrade
14,Goodwill,1.81,1.81,5.05,1.81,1.81,1.81,1.81,1.81,1.81,1.81,Upgrade
15,Long-Term Deferred Tax Assets,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,Upgrade
16,Other Long-Term Assets,2.35,2.42,2.48,2.55,2.62,2.68,1.23,1.26,1.29,1.32,Upgrade
17,Total Assets,1399,1287,1205,1445,1347,1317,1259,1164,1346,1266,Upgrade
18,Accounts Payable,4.94,4.66,5.78,6.63,5.69,6.46,5.61,6.69,5.52,6.24,Upgrade
19,Accrued Expenses,19.42,20.39,19.84,21.49,20.17,24.08,23.26,21.75,20.73,22.07,Upgrade
20,Current Portion of Leases,1.43,1.38,1.34,1.32,1.28,2.19,1.81,1.77,1.73,1.69,Upgrade
21,Current Income Taxes Payable,19.42,18.1,16.93,16.43,15.62,17.2,16.53,15.41,15.42,14.23,Upgrade
22,Current Unearned Revenue,3.69,6.61,4.6,6.61,6.77,6.87,3.98,5.16,4.51,3.92,Upgrade
23,Other Current Liabilities,1.08,0.24,2.96,4.53,4.67,7.26,7.07,7.12,10.77,10.18,Upgrade
24,Total Current Liabilities,49.97,51.37,51.45,57.01,54.19,64.06,58.24,57.89,58.68,58.33,Upgrade
25,Long-Term Debt,127.64,117.12,107.47,98.62,90.53,83.07,76.26,69.98,64.24,58.95,Upgrade
26,Long-Term Leases,1.11,1.91,2.55,3.29,-,0.04,1.21,2.12,3.02,3.89,Upgrade
27,Long-Term Unearned Revenue,4.21,4.17,4.18,4.38,4.44,5,4.89,4.95,4.63,4.69,Upgrade
28,Total Liabilities,182.93,174.58,165.65,163.3,149.17,152.18,140.6,134.95,130.57,125.86,Upgrade
29,Common Stock,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,Upgrade
30,Additional Paid-In Capital,196.58,196.58,196.58,196.58,196.58,196.58,196.58,196.58,196.58,196.58,Upgrade
31,Retained Earnings,548.98,448.04,373.27,610.99,527.55,481.73,439.73,351.14,547.23,472.24,Upgrade
32,Treasury Stock,-3.24,-3.24,-,-,-,-,-,-,-,-,Upgrade
33,Comprehensive Income & Other,450.26,447.84,446.78,450.25,450.75,463.45,458.87,458.89,449.78,449.78,Upgrade
34,Total Common Equity,1216,1113,1041,1282,1199,1166,1119,1031,1217,1142,Upgrade
35,Minority Interest,0.05,-0.51,-1.18,-0.15,-0.7,-0.73,-0.32,-1.21,-1.69,-2.65,Upgrade
36,Shareholders' Equity,1217,1113,1039,1282,1198,1165,1119,1029,1216,1140,Upgrade
37,Total Liabilities & Equity,1399,1287,1205,1445,1347,1317,1259,1164,1346,1266,Upgrade
38,Total Debt,130.18,120.41,111.36,103.22,91.82,85.31,79.28,73.87,68.99,64.54,Upgrade
39,Net Cash (Debt),740.26,-25.4,-15.55,1.68,710.84,29.22,50.39,55.37,62.28,64.46,Upgrade
40,Net Cash Growth,-,-,-,-94.24%,1310.58%,-47.23%,-19.09%,-14.10%,-29.47%,-36.70%,Upgrade
41,Net Cash Per Share,0.23,-0.01,-0.01,0.00,0.22,0.01,0.02,0.02,0.02,0.02,Upgrade
42,Filing Date Shares Outstanding,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,Upgrade
43,Total Common Shares Outstanding,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,Upgrade
44,Working Capital,884.8,126.07,128.06,121.65,823.33,130.32,151.53,153.19,153.36,150.76,Upgrade
45,Book Value Per Share,0.51,0.47,0.44,0.54,0.50,0.49,0.47,0.43,0.51,0.48,Upgrade
46,Tangible Book Value,1215,1111,1035,1280,1197,1164,1117,1029,1216,1141,Upgrade
47,Tangible Book Value Per Share,0.51,0.46,0.43,0.54,0.50,0.49,0.47,0.43,0.51,0.48,Upgrade
48,Buildings,-,120.17,-,122.84,-,136.49,-,137.58,-,127.46,Upgrade
49,Machinery,-,61.42,-,55.61,-,52.77,-,49.4,-,45.31,Upgrade
50,Construction In Progress,-,0.09,-,6.01,-,7.89,-,-,-,-,Upgrade
