,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,1404,3774,4865,5631,7778,14378,20944,23587,34237,28456,Upgrade
1,Short-Term Investments,-,-,-,400,1103,2174,7128,8139,5714,5189,Upgrade
2,Trading Asset Securities,434.11,240.81,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,1838,4015,4865,6031,8880,16552,28072,31726,39950,33645,Upgrade
4,Cash Growth,-62.21%,-33.43%,-45.22%,-63.56%,-68.36%,-47.83%,-29.73%,-5.71%,11.84%,23.87%,Upgrade
5,Other Receivables,23009,27344,36629,38480,45023,43042,-,35624,-,30999,Upgrade
6,Receivables,23009,27344,36629,38480,45023,43042,-,35624,-,30999,Upgrade
7,Inventory,38959,46967,49425,61305,76029,75226,80212,72459,63712,49212,Upgrade
8,Prepaid Expenses,880.56,959.25,998.25,1110,1442,1185,1746,1465,1178,885.78,Upgrade
9,Restricted Cash,2157,1369,794.32,1109,606.61,968.38,-,2743,2307,1866,Upgrade
10,Other Current Assets,4019,4272,5231,5293,5658,5195,35924,3217,36981,3189,Upgrade
11,Total Current Assets,70863,84926,97942,113329,137639,142167,145953,147233,144129,119797,Upgrade
12,"Property, Plant & Equipment",2452,2475,2218,2814,2517,2255,2672,2549,3222,2803,Upgrade
13,Long-Term Investments,7390,7894,8385,8485,10551,10643,11129,10797,8834,9339,Upgrade
14,Goodwill,-,65.96,65.96,65.96,686.64,741.2,741.2,741.2,661.06,724.15,Upgrade
15,Long-Term Deferred Tax Assets,820.52,1050,1834,1858,1403,1199,931.68,848.47,1093,907.61,Upgrade
16,Other Long-Term Assets,11992,12340,14474,16901,17588,17375,17271,16030,13114,12864,Upgrade
17,Total Assets,93518,108751,124918,143454,170384,174381,178698,178198,171052,146435,Upgrade
18,Accounts Payable,7874,10119,9874,9180,8704,6810,11650,8851,7813,9783,Upgrade
19,Accrued Expenses,1392,3087,1542,3644,2012,4802,1873,4025,1426,3976,Upgrade
20,Short-Term Debt,3762,3737,3810,3669,6012,1329,661.53,261.14,282.76,1659,Upgrade
21,Current Portion of Long-Term Debt,41758,43574,47290,46184,43059,12670,14509,18623,21600,13613,Upgrade
22,Current Income Taxes Payable,1848,1985,2102,2216,2466,2774,2185,2029,1999,2820,Upgrade
23,Current Unearned Revenue,8560,12070,19498,28178,39366,40028,25259,22826,22893,8658,Upgrade
24,Other Current Liabilities,21868,19953,19933,16554,18734,17976,33670,38401,41427,34343,Upgrade
25,Total Current Liabilities,87062,94523,104048,109623,120353,86388,89807,95016,97441,74851,Upgrade
26,Long-Term Debt,8145,7234,4100,5268,5509,42584,45015,45016,41778,40397,Upgrade
27,Long-Term Deferred Tax Liabilities,1791,1934,2837,3487,3881,4015,3945,3844,3127,2459,Upgrade
28,Other Long-Term Liabilities,-,-,-,-,-,-,-,19.83,-,-,Upgrade
29,Total Liabilities,96998,103691,110986,118378,129743,132986,138767,143895,142346,117708,Upgrade
30,Common Stock,559.95,559.95,559.95,559.95,559.95,559.95,489.14,489.14,447.82,447.15,Upgrade
31,Additional Paid-In Capital,1008,1008,1008,1008,1008,1008,1079,1079,312.79,1464,Upgrade
32,Retained Earnings,-8664,-2277,2005,8498,20665,20657,20704,19899,19620,19894,Upgrade
33,Comprehensive Income & Other,834.71,1140,80.19,1907,3460,3890,3503,3162,1355,1098,Upgrade
34,Total Common Equity,-6261,432.1,3654,11974,25693,26116,25775,24629,21736,22903,Upgrade
35,Minority Interest,2781,4628,10279,13102,14949,15279,14156,9673,6971,5824,Upgrade
36,Shareholders' Equity,-3480,5060,13932,25075,40642,41395,39932,34303,28707,28728,Upgrade
37,Total Liabilities & Equity,93518,108751,124918,143454,170384,174381,178698,178198,171052,146435,Upgrade
38,Total Debt,53665,54544,55200,55120,54580,56582,60186,63900,63661,55669,Upgrade
39,Net Cash (Debt),-51827,-50530,-50335,-49090,-45699,-40031,-32114,-32174,-23710,-22023,Upgrade
40,Net Cash Per Share,-7.93,-7.73,-7.70,-7.51,-6.99,-6.36,-4.91,-5.06,-3.92,-3.80,Upgrade
41,Filing Date Shares Outstanding,6544,6544,6544,6544,6544,6544,6544,6544,6010,6001,Upgrade
42,Total Common Shares Outstanding,6544,6544,6544,6544,6544,6544,6544,6544,6010,6001,Upgrade
43,Working Capital,-16199,-9598,-6106,3705,17286,55779,56146,52217,46688,44946,Upgrade
44,Book Value Per Share,-1.25,-0.23,0.27,1.54,3.63,3.70,3.65,3.47,3.30,3.50,Upgrade
45,Tangible Book Value,-6261,366.13,3588,11908,25006,25375,25034,23888,21075,22179,Upgrade
46,Tangible Book Value Per Share,-1.25,-0.24,0.26,1.53,3.53,3.59,3.53,3.36,3.19,3.38,Upgrade
47,Land,-,2297,-,2580,-,1966,-,1742,-,444.39,Upgrade
48,Machinery,-,267.6,-,273.32,-,292.82,-,317.01,-,293.86,Upgrade
49,Construction In Progress,-,-,-,-,-,0.24,-,127.05,-,1442,Upgrade
50,Leasehold Improvements,-,15.07,-,14.93,-,14.07,-,14,-,23,Upgrade
