,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Revenue,24,22.56,18.56,20.66,17.37,16.58,16.78,11.45,15.31,14.95,Upgrade
1,Revenue Growth (YoY),29.34%,9.19%,6.85%,24.65%,3.52%,44.77%,9.59%,-23.41%,-18.48%,-49.90%,Upgrade
2,Cost of Revenue,1.95,14.93,26.2,4.52,6.03,0.37,7.27,3.88,-0.25,36.84,Upgrade
3,Gross Profit,22.05,7.63,-7.65,16.14,11.34,16.2,9.51,7.57,15.56,-21.89,Upgrade
4,"Selling, General & Admin",11.69,9.67,14.8,9.52,15.46,28.58,14.62,19.38,14.14,13.8,Upgrade
5,Other Operating Expenses,-1.13,-3.22,-,-3.31,-,-,-,-,-,-,Upgrade
6,Operating Expenses,12.28,10.74,14.8,10.52,15.46,28.58,14.62,19.38,14.14,13.8,Upgrade
7,Operating Income,9.78,-3.12,-22.44,5.62,-4.12,-12.38,-5.11,-11.8,1.42,-35.69,Upgrade
8,Interest Expense,-4.76,-4.2,-4.27,-3.19,-2.86,-0.8,-1.56,-1.56,-1.27,-1.77,Upgrade
9,Interest & Investment Income,6.97,6.77,5.85,4.09,6.05,0.23,1.5,5.66,7.11,11.37,Upgrade
10,Currency Exchange Gain (Loss),1.21,-2.95,-,-0.51,-,-,-,0.47,7.52,-,Upgrade
11,Other Non Operating Income (Expenses),-6.45,-3.1,-14.58,-50.41,-14.87,-8.92,-5.13,-45.62,13.82,-23.44,Upgrade
12,EBT Excluding Unusual Items,6.75,-6.59,-35.45,-44.4,-15.8,-21.86,-10.3,-52.85,28.6,-49.53,Upgrade
13,Gain (Loss) on Sale of Investments,-0,-0.04,0.04,-0.06,0.05,1.27,-2.11,0.41,0.1,0.34,Upgrade
14,Gain (Loss) on Sale of Assets,-0.37,0.22,-,-,1.38,-,-,-,-,-,Upgrade
15,Asset Writedown,-59.52,-117.65,-81.1,-4.76,-6.09,-52.67,-57.83,101.67,-46.53,-59.88,Upgrade
16,Other Unusual Items,-0,-1.36,-,0.32,-,-1.27,1.26,-1.66,2.25,-2.69,Upgrade
17,Pretax Income,-53.14,-125.43,-116.52,-48.89,-20.46,-74.53,-68.99,47.57,-15.59,-111.77,Upgrade
18,Income Tax Expense,-,0.22,-,-2.05,0.19,-1.09,0.1,-4.66,0.55,-0.32,Upgrade
19,Earnings From Continuing Operations,-53.14,-125.65,-116.52,-46.85,-20.65,-73.44,-69.09,52.23,-16.14,-111.45,Upgrade
20,Net Income to Company,-53.14,-125.65,-116.52,-46.85,-20.65,-73.44,-69.09,52.23,-16.14,-111.45,Upgrade
21,Minority Interest in Earnings,0.06,0.16,0.05,-0.12,0.01,0.25,-1.77,-1.08,1.14,1.87,Upgrade
22,Net Income,-53.09,-125.49,-116.46,-46.97,-20.64,-73.19,-70.86,51.14,-15,-109.58,Upgrade
23,Net Income to Common,-53.09,-125.49,-116.46,-46.97,-20.64,-73.19,-70.86,51.14,-15,-109.58,Upgrade
24,Shares Outstanding (Basic),567,567,567,567,567,561,561,562,557,555,Upgrade
25,Shares Outstanding (Diluted),567,567,567,567,567,561,561,565,557,555,Upgrade
26,Shares Change (YoY),-,0.00%,0.04%,1.09%,1.05%,-0.80%,0.67%,1.89%,0.41%,0.00%,Upgrade
27,EPS (Basic),-0.09,-0.22,-0.21,-0.08,-0.04,-0.13,-0.13,0.09,-0.03,-0.20,Upgrade
28,EPS (Diluted),-0.09,-0.22,-0.21,-0.08,-0.04,-0.13,-0.13,0.09,-0.03,-0.20,Upgrade
29,Free Cash Flow,6.75,-1.32,1.97,-17.39,-2.2,7.65,-4.52,-28.64,1.24,26.28,Upgrade
30,Free Cash Flow Per Share,0.01,-0.00,0.00,-0.03,-0.00,0.01,-0.01,-0.05,0.00,0.05,Upgrade
31,Operating Margin,40.73%,-13.81%,-120.93%,27.22%,-23.70%,-74.69%,-30.44%,-103.10%,9.29%,-238.75%,Upgrade
32,Profit Margin,-221.18%,-556.23%,-627.56%,-227.35%,-118.83%,-441.57%,-422.33%,446.70%,-98.00%,-733.03%,Upgrade
33,Free Cash Flow Margin,28.11%,-5.85%,10.63%,-84.18%,-12.67%,46.17%,-26.96%,-250.17%,8.07%,175.82%,Upgrade
34,EBITDA,11.49,-3.8,-20.34,4.91,-1.89,-12.91,-2.76,-12.13,3.52,-35.85,Upgrade
35,D&A For EBITDA,1.72,-0.68,2.11,-0.71,2.23,-0.53,2.35,-0.33,2.1,-0.16,Upgrade
36,EBIT,9.78,-3.12,-22.44,5.62,-4.12,-12.38,-5.11,-11.8,1.42,-35.69,Upgrade
