,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Cash & Equivalents,213.69,230.14,150.05,144.33,248.74,212.56,161.85,183.18,157.78,132.96,Upgrade
1,Short-Term Investments,29.2,22.05,2.86,7.99,4.97,9.96,1.07,11.6,-,-,Upgrade
2,Trading Asset Securities,0.02,0.02,0.02,0.02,0.03,0.03,23.13,26.76,7.85,11.48,Upgrade
3,Cash & Short-Term Investments,242.91,252.21,152.92,152.34,253.74,222.55,186.05,221.54,165.64,144.44,Upgrade
4,Cash Growth,58.84%,65.56%,-39.73%,-31.55%,36.39%,0.45%,12.32%,53.38%,-14.10%,-56.24%,Upgrade
5,Accounts Receivable,2.27,2.22,1.66,1.62,1.36,1.6,1.5,1.12,1.19,1.31,Upgrade
6,Receivables,2.3,19.71,1.66,1.62,1.36,1.6,3.8,18.44,35.67,65.67,Upgrade
7,Inventory,56.45,63.91,72.64,96.98,102.89,106.49,106.67,104.89,105.2,89.16,Upgrade
8,Prepaid Expenses,4.19,4.12,14.1,3.9,7.13,8.31,4.73,6.65,9.03,9.28,Upgrade
9,Other Current Assets,124.47,106.08,106.08,108.21,126.32,164.48,201.89,201.51,184.48,225.29,Upgrade
10,Total Current Assets,430.31,446.04,347.4,363.04,491.45,503.42,503.14,553.03,500.02,533.84,Upgrade
11,"Property, Plant & Equipment",97.74,99.39,125.9,138.47,140.55,140.84,143.11,145.46,147.68,97.35,Upgrade
12,Long-Term Investments,442.52,471.14,427.36,462.45,441.57,439.98,479,443.78,544.36,455.96,Upgrade
13,Other Intangible Assets,0.76,2.31,1.68,1.34,0.8,2.39,2.23,1.44,-,-,Upgrade
14,Other Long-Term Assets,619.99,678.5,767.51,837.36,842.18,865.87,934.81,993.2,876.07,964.45,Upgrade
15,Total Assets,1626,1717,1707,1839,1945,1959,2065,2137,2070,2065,Upgrade
16,Accrued Expenses,4.62,2.28,5.21,2.06,6.25,15.21,9.3,4.21,7.92,2.72,Upgrade
17,Current Portion of Long-Term Debt,253.64,292.12,171.89,183.31,240.05,219.28,226.17,222.67,211.04,195.27,Upgrade
18,Current Income Taxes Payable,23.97,23.97,23.97,23.97,23.76,23.57,25.35,24.84,26.31,26.07,Upgrade
19,Current Unearned Revenue,-,1.51,-,1.29,-,0.96,-,0.85,-,0.64,Upgrade
20,Other Current Liabilities,2.31,5.55,2.31,4.09,2.23,6.01,18.33,24.83,17.99,24.69,Upgrade
21,Total Current Liabilities,284.54,325.44,203.38,214.73,272.29,265.02,279.14,277.4,263.26,249.38,Upgrade
22,Long-Term Debt,0.24,0.47,0.7,0.94,1.13,1.36,10.32,12.04,13.31,13.35,Upgrade
23,Long-Term Deferred Tax Liabilities,3.59,3.59,3.37,3.37,5.18,5.18,4.76,5.18,10,10,Upgrade
24,Other Long-Term Liabilities,3.74,1.66,2.86,3.25,1.93,1.93,-,-,-,-,Upgrade
25,Total Liabilities,292.1,331.15,210.32,222.29,280.52,273.48,294.22,294.61,286.57,272.73,Upgrade
26,Common Stock,56.69,56.69,56.69,56.69,56.69,56.08,56.08,56.08,56.08,55.48,Upgrade
27,Additional Paid-In Capital,1573,1573,1573,1573,1573,1571,1571,1571,1571,1568,Upgrade
28,Retained Earnings,-301.71,-248.62,-123.41,-6.92,39.34,59.98,125,195.86,144.26,158.96,Upgrade
29,Comprehensive Income & Other,6.98,5.91,-8.25,-4.98,-3.28,-0.79,20.13,23.01,17.38,13.05,Upgrade
30,Total Common Equity,1335,1387,1498,1617,1665,1686,1772,1846,1788,1796,Upgrade
31,Minority Interest,-0.7,-0.64,-0.48,-0.43,-0.55,-0.54,-1.56,-3.33,-4.41,-3.28,Upgrade
32,Shareholders' Equity,1334,1386,1497,1617,1665,1686,1771,1842,1784,1792,Upgrade
33,Total Liabilities & Equity,1626,1717,1707,1839,1945,1959,2065,2137,2070,2065,Upgrade
34,Total Debt,253.88,292.59,172.59,184.25,241.19,220.63,236.49,234.71,224.35,208.62,Upgrade
35,Net Cash (Debt),-10.97,-40.38,-19.67,-31.91,12.56,1.91,-50.44,-13.17,-58.72,-64.18,Upgrade
36,Net Cash Per Share,-0.02,-0.07,-0.03,-0.06,0.02,0.00,-0.09,-0.02,-0.11,-0.12,Upgrade
37,Filing Date Shares Outstanding,566.91,566.91,566.91,566.91,566.91,560.81,560.81,560.81,560.81,554.81,Upgrade
38,Total Common Shares Outstanding,566.91,566.91,566.91,566.91,566.91,560.81,560.81,560.81,560.81,554.81,Upgrade
39,Working Capital,145.77,120.6,144.02,148.32,219.16,238.4,223.99,275.63,236.76,284.46,Upgrade
40,Book Value Per Share,2.35,2.45,2.64,2.85,2.94,3.01,3.16,3.29,3.19,3.24,Upgrade
41,Tangible Book Value,1334,1384,1496,1616,1665,1684,1770,1844,1788,1796,Upgrade
42,Tangible Book Value Per Share,2.35,2.44,2.64,2.85,2.94,3.00,3.16,3.29,3.19,3.24,Upgrade
43,Machinery,-,4.22,-,4.31,-,4.31,-,4.31,-,3.73,Upgrade
44,Leasehold Improvements,-,15.69,-,15.69,-,15.69,-,15.69,-,15.69,Upgrade
