,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Cash & Equivalents,271.45,255.75,389.17,540.18,267.89,443.83,346.02,423.7,514.63,471.71
1,Short-Term Investments,-,1.83,-,-,-,-,-,-,-,-
2,Trading Asset Securities,-,-,1.82,1.3,1.31,-,0.05,0.05,0.05,0.05
3,Cash & Short-Term Investments,271.45,257.59,390.98,541.48,269.2,443.83,346.07,423.75,514.68,471.76
4,Cash Growth,-30.57%,-52.43%,45.24%,22.00%,-22.21%,4.74%,-32.76%,-10.18%,12.58%,-6.82%
5,Accounts Receivable,1772,2007,1682,1753,1770,1822,1798,1937,1924,2123
6,Other Receivables,116.48,66.16,50.21,56.59,72.78,46.68,50.85,49.31,61.95,66.13
7,Receivables,1888,2073,1732,1809,1843,1868,1849,1986,1986,2189
8,Inventory,12.93,11.08,41.15,11.99,46.87,42.71,134.65,68.78,30.32,31.98
9,Prepaid Expenses,1.66,1.7,2.42,2.87,2.83,1.5,0.93,0.6,0.72,0.15
10,Restricted Cash,136.21,161.02,142.55,166.28,433.23,75.99,67.13,114.23,69.82,59.02
11,Other Current Assets,116.4,119.87,128.26,118.07,116.27,89.36,108.93,106.4,117.81,70.08
12,Total Current Assets,2427,2624,2437,2650,2712,2522,2506,2700,2719,2822
13,"Property, Plant & Equipment",73.72,80.4,83.19,89.55,97.56,100.67,104.87,123.09,119.36,127.21
14,Long-Term Investments,4.1,16.65,14.93,15.29,5.77,6.25,4.17,3.79,3.77,4.84
15,Other Intangible Assets,0.04,0.07,0.06,0.15,0.18,0.29,0.33,0.4,0.48,0.6
16,Long-Term Accounts Receivable,449.38,466.2,649.99,652.04,381.22,686.15,667.75,590.93,394.24,458.8
17,Long-Term Deferred Tax Assets,4.62,25.83,22.91,21.7,19.86,16,12.44,10.46,7.77,9.75
18,Other Long-Term Assets,30.23,25.61,12.84,12.75,6.1,4.48,4.48,3.75,3.75,1.83
19,Total Assets,2989,3239,3221,3441,3222,3336,3300,3432,3248,3425
20,Accounts Payable,1334,1546,1478,1482,1384,1580,1531,1703,1266,1498
21,Accrued Expenses,141.46,169.27,133.51,172.12,144.93,171.52,150.05,167.46,126.98,135.06
22,Short-Term Debt,299.16,188.67,199.26,226.41,191.18,99.89,55,25,-,25
23,Current Portion of Long-Term Debt,7.5,5,5,5,5,5,4.75,4.5,29.5,4.5
24,Current Portion of Leases,2.56,3.54,2.16,1.5,2.1,2.12,2.38,2.51,1.58,1.81
25,Current Income Taxes Payable,20.78,19.05,18.81,25.75,18.68,20.38,15.42,18.58,3.29,13.87
26,Current Unearned Revenue,59,42.55,135.57,138.33,59.96,46.3,94.72,111.45,50.8,14.38
27,Other Current Liabilities,297.49,304.44,286.37,424.18,458.37,424.46,452.39,451.25,754.36,740.24
28,Total Current Liabilities,2162,2278,2258,2476,2265,2350,2306,2483,2233,2433
29,Long-Term Debt,7,9.5,12,14.5,17,19.5,22,24.5,26.75,29
30,Long-Term Leases,0.07,0.37,3.52,3,2.92,2.94,3.57,4.09,3.92,4.66
31,Long-Term Deferred Tax Liabilities,-,1.38,1.28,1.27,-,-,-,-,0.91,3.2
32,Other Long-Term Liabilities,181.88,197.24,211.04,215.18,229.87,260.13,288.26,256.22,327.32,301.89
33,Total Liabilities,2351,2487,2486,2710,2514,2632,2619,2768,2591,2771
34,Common Stock,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3
35,Additional Paid-In Capital,265.44,273.07,273.31,280.09,280.69,291.51,291.53,297,297,313.61
36,Retained Earnings,351.49,497.29,429.34,466.54,407.57,439.44,374.29,392.38,339.73,351.58
37,Comprehensive Income & Other,14.22,-25.57,25.07,-22.27,12.31,-34.89,7.84,-32.96,12.76,-18.43
38,Shareholders' Equity,638.46,752.1,735.03,731.67,707.88,703.36,680.97,663.72,656.79,654.06
39,Total Liabilities & Equity,2989,3239,3221,3441,3222,3336,3300,3432,3248,3425
40,Total Debt,316.29,207.08,221.94,250.41,218.2,129.44,87.7,60.59,61.75,64.97
41,Net Cash (Debt),-44.84,50.51,169.05,291.06,51,314.39,258.37,363.15,452.93,406.79
42,Net Cash Growth,-,-82.65%,231.46%,-7.42%,-80.26%,-13.43%,-42.95%,-10.73%,3.66%,-12.76%
43,Net Cash Per Share,-0.05,0.06,0.21,0.36,0.06,0.38,0.32,0.44,0.55,0.49
44,Filing Date Shares Outstanding,825.4,825.4,825.4,825.4,825.4,825.4,825.4,825.4,825.26,825.4
45,Total Common Shares Outstanding,825.4,825.4,825.4,825.4,825.4,825.4,825.4,825.4,825.26,825.4
46,Working Capital,265.32,345.82,178.95,174.16,446.97,172.09,200.75,216.11,486.32,389.77
47,Book Value Per Share,0.77,0.91,0.89,0.89,0.86,0.85,0.83,0.80,0.80,0.79
48,Tangible Book Value,638.42,752.03,734.97,731.52,707.69,703.07,680.63,663.32,656.32,653.46
49,Tangible Book Value Per Share,0.77,0.91,0.89,0.89,0.86,0.85,0.82,0.80,0.80,0.79
50,Buildings,11.94,16.52,16.44,16.53,16.53,16.53,16.53,16.53,-,7.58
51,Machinery,184.08,190.67,187.09,185.47,187.4,181.22,175.75,187.16,-,212.93
52,Construction In Progress,5.89,3.78,3.17,2.72,8.63,8.45,8.61,8.85,-,-
53,Leasehold Improvements,6,5.14,4.19,4.18,-,3.92,-,-,-,-
