,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+14 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+14 Quarters
0,Cash & Equivalents,1168,1171,1199,1186,1133,1351,1258,1595,1578,1812,1791,1792,1730,2078,1607,1308,1492,1751,1505,1611,Upgrade
1,Short-Term Investments,153.74,268.97,166.52,115.35,5.42,17.76,20.07,17.66,63.56,47.62,54.73,110.02,71.84,120.62,507.76,703.25,388.21,35.54,261.63,156.63,Upgrade
2,Trading Asset Securities,221.62,219.01,215.68,213.18,210.24,207.88,204.24,202.46,201.47,200.17,198.99,198.48,197.69,197.75,197.07,196.73,196.44,397.77,397.82,397.72,Upgrade
3,Cash & Short-Term Investments,1544,1659,1581,1515,1348,1577,1482,1815,1843,2060,2045,2100,1999,2397,2312,2208,2077,2185,2165,2165,Upgrade
4,Cash Growth,14.50%,5.20%,6.71%,-16.53%,-26.84%,-23.44%,-27.52%,-13.60%,-7.83%,-14.04%,-11.57%,-4.89%,-3.74%,9.70%,6.81%,2.01%,1.13%,1.67%,4.11%,-,Upgrade
5,Accounts Receivable,422.02,461.13,411.76,516.33,476.78,522.09,469.65,534.94,527.88,579.67,511.4,532.68,493.51,516.42,527.95,580.93,499.12,528.39,430.09,469.57,Upgrade
6,Other Receivables,86,92.58,54.24,95.37,75.37,101.05,55.86,76.31,110.97,79.13,26.79,84.46,95.19,83.12,23.1,87.35,75.63,89.62,25.39,72.38,Upgrade
7,Receivables,508.02,553.84,466.27,611.98,552.56,623.68,526.06,611.8,639.39,659.35,538.73,617.69,589.24,600.08,551.59,668.83,575.29,618.56,456.02,542.5,Upgrade
8,Inventory,370.79,344.55,415.02,358.39,370.16,358.34,442.34,393.38,443.26,410.45,465,348.24,348.92,323.73,363.14,303.4,295.27,245.03,326.59,280.8,Upgrade
9,Prepaid Expenses,-,-,15.11,-,-,-,18.71,-,-,-,23.32,-,-,-,21.04,-,-,-,8,-,Upgrade
10,Other Current Assets,-,-,26.51,-,-,-,27.54,-,-,-,37.19,-,-,-,48.74,-,-,-,39.9,-,Upgrade
11,Total Current Assets,2423,2557,2504,2485,2271,2559,2497,2820,2926,3130,3109,3066,2937,3320,3297,3181,2948,3048,2995,2988,Upgrade
12,"Property, Plant & Equipment",1803,1835,1859,1835,1833,1791,1802,1733,1772,1851,1833,1766,1759,1674,1681,1602,1530,1544,1511,1415,Upgrade
13,Long-Term Investments,39.85,135.67,115.85,112.25,113.1,113.65,112.85,110.35,116.11,123.64,122.94,151.49,185.56,34.55,32.94,34.9,32.89,35.66,33.36,28.33,Upgrade
14,Goodwill,62.62,62.77,62.78,62.5,62.39,63.58,63.11,62.82,64.13,65.44,65.24,64.77,64.8,64.42,64.52,67.58,62.6,40.08,40.08,40.08,Upgrade
15,Other Intangible Assets,23.96,25.24,26.44,27.46,28.58,30.57,31.45,40.84,38.14,40.65,42.17,43.42,45.14,46.43,48.22,44.57,49.23,24.23,25.04,25.85,Upgrade
16,Long-Term Deferred Tax Assets,71.33,73.53,69.68,56.61,56.25,59.19,57.04,56.22,60.38,62.3,62.51,62.48,63.2,33.94,33.52,26.27,27.37,23.67,20.98,20.77,Upgrade
17,Other Long-Term Assets,146.12,35.47,45.46,39.25,48.78,30.44,36.11,20.29,24.82,22.03,24.11,32.35,49.61,32.92,25.6,25.1,19.68,5.84,6.05,11.25,Upgrade
18,Total Assets,4569,4725,4684,4618,4413,4648,4600,4844,5002,5295,5260,5187,5106,5208,5184,4983,4671,4723,4634,4531,Upgrade
19,Accounts Payable,167.81,165.6,184.35,227.51,207.8,199.14,222.58,221.33,231.07,302,312.57,268.89,249.36,250.42,274.97,261.9,212.7,273.56,250.63,270.48,Upgrade
20,Accrued Expenses,-,-,373.06,-,-,-,356,-,-,-,423.88,-,-,-,416.89,-,-,-,355.1,-,Upgrade
21,Current Portion of Leases,5.52,4.95,8.56,1.33,4.1,2.9,6.25,7.48,7.35,7.46,5.58,7.12,7.3,8.05,7.28,3.34,2.11,0.13,1.66,1.31,Upgrade
22,Current Income Taxes Payable,25.53,31.18,33.17,41.23,27.95,40.89,37.59,37.46,28.2,38.11,29.48,48.49,40.68,57.64,39.71,30.55,23.81,25.94,19.56,30.8,Upgrade
23,Current Unearned Revenue,3.08,3.29,3.38,3.03,2.61,2.88,2.83,2.96,3.13,3.47,0.42,0.42,0.42,0.41,0.41,9.54,17.53,1.06,1.06,0.84,Upgrade
24,Other Current Liabilities,601.08,607.93,293.68,674.09,610.21,618.57,301.74,663.26,703.01,688.45,288.51,737.21,718.6,703.52,326.07,708.25,615.85,589.51,231.22,522.59,Upgrade
25,Total Current Liabilities,803.02,812.95,896.19,947.19,852.67,864.38,926.97,932.48,972.76,1039,1060,1062,1016,1020,1065,1014,872,890.19,859.23,826.01,Upgrade
26,Long-Term Leases,2.12,2.51,1.11,3.58,1.74,2.27,2.13,1.97,2.34,5.24,5.64,6.6,7.39,8.65,9.4,3.41,1.09,1.26,0.13,0.64,Upgrade
27,Long-Term Unearned Revenue,17.76,20.64,18.62,16.23,16.26,17.24,17.39,18.05,18.75,19.88,20.97,19.14,19.26,22.26,19.65,18.21,21.08,21.61,20.02,19.03,Upgrade
28,Long-Term Deferred Tax Liabilities,80.34,96.53,93.12,66.59,59.85,58.1,53.66,55.38,61.11,56.79,56.27,46,45.21,45.26,46.31,42.55,45.87,40.87,42.23,36.04,Upgrade
29,Total Liabilities,903.22,932.63,1009,1034,930.52,941.98,1000,1008,1055,1121,1143,1134,1088,1096,1141,1078,940.03,953.93,921.61,881.73,Upgrade
30,Common Stock,2941,2941,2941,2941,2941,2941,2941,2941,2941,2941,2941,2941,2941,2941,2941,2941,2941,2941,2941,2941,Upgrade
31,Retained Earnings,1163,-,1158,-,999.75,-,986.28,-,1095,-,1139,-,1097,-,1142,-,1018,-,965.3,-,Upgrade
32,Comprehensive Income & Other,-483.53,806.42,-468.23,600.6,-504.8,736.64,-371.97,809.78,-228.64,1093,-129.7,957.71,-165.52,1033,-187.36,824.21,-352.46,711.26,-317.18,591.83,Upgrade
33,Total Common Equity,3621,3748,3631,3542,3436,3678,3556,3751,3808,4034,3951,3899,3873,3975,3896,3766,3607,3653,3590,3533,Upgrade
34,Minority Interest,45.61,44.65,43.26,42.19,45.64,27.59,43.91,84.45,138.65,139.42,165.62,154.4,144.71,137.11,147.5,139.42,124.02,116.41,122.75,116.48,Upgrade
35,Shareholders' Equity,3666,3793,3675,3584,3482,3706,3600,3836,3947,4174,4116,4054,4018,4112,4043,3905,3731,3769,3712,3650,Upgrade
36,Total Liabilities & Equity,4569,4725,4684,4618,4413,4648,4600,4844,5002,5295,5260,5187,5106,5208,5184,4983,4671,4723,4634,4531,Upgrade
37,Total Debt,7.64,7.46,9.67,4.91,5.83,5.17,8.38,9.44,9.69,12.7,11.21,13.72,14.69,16.69,16.67,6.75,3.19,1.39,1.79,1.95,Upgrade
38,Net Cash (Debt),1536,1652,1572,1510,1342,1572,1474,1805,1833,2047,2033,2087,1985,2380,2295,2202,2074,2183,2163,2163,Upgrade
39,Net Cash Growth,14.43%,5.07%,6.66%,-16.37%,-26.77%,-23.22%,-27.54%,-13.48%,-7.63%,-13.97%,-11.41%,-5.22%,-4.30%,9.00%,6.12%,1.79%,1.05%,1.67%,4.02%,-,Upgrade
40,Net Cash Per Share,1.47,1.58,1.51,1.45,1.29,1.51,1.41,1.73,1.76,1.96,2.01,1.95,1.86,2.22,2.14,2.05,1.93,2.03,2.01,2.01,Upgrade
41,Filing Date Shares Outstanding,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1048,1072,1064,1074,1074,1074,1074,1074,1074,1074,Upgrade
42,Total Common Shares Outstanding,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1048,1072,1064,1074,1074,1074,1074,1074,1074,1074,Upgrade
43,Working Capital,1620,1745,1608,1538,1418,1695,1570,1888,1953,2090,2048,2004,1921,2300,2231,2167,2076,2158,2136,2162,Upgrade
44,Book Value Per Share,3.47,3.59,3.48,3.39,3.29,3.52,3.41,3.59,3.65,3.86,3.77,3.64,3.64,3.70,3.63,3.51,3.36,3.40,3.34,3.29,Upgrade
45,Tangible Book Value,3534,3660,3542,3452,3345,3584,3461,3648,3706,3928,3843,3791,3763,3864,3783,3654,3495,3588,3524,3467,Upgrade
46,Tangible Book Value Per Share,3.39,3.51,3.39,3.31,3.21,3.43,3.32,3.50,3.55,3.76,3.67,3.54,3.54,3.60,3.52,3.40,3.25,3.34,3.28,3.23,Upgrade
47,Machinery,-,-,1327,-,-,-,1261,-,-,-,1183,-,-,-,1105,-,-,-,1003,-,Upgrade
48,Construction In Progress,-,-,42.42,-,-,-,191.28,-,-,-,67.94,-,-,-,105.36,-,-,-,60.96,-,Upgrade
49,Leasehold Improvements,-,-,59.68,-,-,-,61.51,-,-,-,63.5,-,-,-,44.51,-,-,-,40.91,-,Upgrade
