,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+14 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+14 Quarters
0,Revenue,859.48,963.02,877.22,1027,904.95,1024,985.87,1049,993.44,1062,1008,1005,889.33,964.48,833.29,950.16,850.83,884.56,739.64,850.26,Upgrade
1,Revenue Growth (YoY),-5.02%,-5.99%,-11.02%,-2.11%,-8.91%,-3.52%,-2.17%,4.38%,11.71%,10.09%,20.94%,5.75%,4.52%,9.03%,12.66%,11.75%,21.84%,10.63%,2.16%,7.19%,Upgrade
2,Cost of Revenue,568.62,616.43,579.99,679.12,608.73,662.3,656.54,714.17,680.54,728.97,679.85,697.64,607,654.53,570.5,642.27,547.07,600.34,496.29,563.03,Upgrade
3,Gross Profit,290.87,346.59,297.23,347.52,296.22,362.1,329.33,334.56,312.9,332.84,327.93,307.12,282.33,309.95,262.79,307.9,303.77,284.22,243.35,287.22,Upgrade
4,"Selling, General & Admin",214.71,194.5,181.12,224.31,212.74,211.55,214.18,221.1,218.44,201.52,186.55,205.31,195,183.01,186.09,194.47,181.46,152.67,183.93,180.47,Upgrade
5,Other Operating Expenses,9.26,8.58,18.4,-1.23,11.66,7.37,9.73,6.41,8.83,8.19,10.56,5.7,11.48,7.42,32.02,24.97,9.4,5.81,7.44,6.79,Upgrade
6,Operating Expenses,223.97,203.08,200.97,223.09,224.4,218.93,224.63,227.51,227.27,209.71,196.85,211.01,206.48,190.43,218.11,219.44,190.86,158.48,190.92,187.26,Upgrade
7,Operating Income,66.9,143.51,96.26,124.43,71.82,143.18,104.7,107.05,85.62,123.13,131.08,96.11,75.85,119.52,44.69,88.46,112.91,125.75,52.43,99.97,Upgrade
8,Interest Expense,-0.11,-0.12,-0.14,-12.18,-0.06,-0.07,-0.01,-9.02,-0.11,-0.07,-,-7.99,-0.24,-0.03,-,-14.93,-0.05,-0.05,-,-19.98,Upgrade
9,Interest & Investment Income,14.69,-,27.9,-,12.18,-,19.36,-,8.96,-,16.78,-,7.86,-,24.66,-,14.87,-,39.92,-,Upgrade
10,Currency Exchange Gain (Loss),-5.52,-,-17.57,12.72,-12.72,-,-11.67,3.08,-2.75,-,3.45,2.87,-2.87,-,-15.8,9.46,-9.46,-,-13.33,1.08,Upgrade
11,Other Non Operating Income (Expenses),-6.68,12.74,-9.54,15.88,5.81,6.71,-7.81,5.7,16.66,10.75,-1.46,4.84,-1.58,15.15,-27.54,30.76,-4.72,11.79,-24.15,28.39,Upgrade
12,EBT Excluding Unusual Items,69.28,156.13,96.91,140.85,77.03,149.82,104.58,106.81,108.39,133.81,149.86,95.83,79.03,134.64,26.01,113.74,113.53,137.49,54.87,109.46,Upgrade
13,Gain (Loss) on Sale of Investments,1.24,-,4.12,-2.69,2.69,-,-2.84,3.07,-3.07,-,-0.62,-7.52,7.52,-,-0.41,0.46,-0.46,-,6.91,1.81,Upgrade
14,Gain (Loss) on Sale of Assets,-3.15,-,-2.97,-0.37,0.37,-,-0.62,0.02,-0.02,-,-17.16,4.71,-4.71,-,-0.11,-0.09,0.09,-,0.59,-0.17,Upgrade
15,Asset Writedown,-,-,-8.78,-,-,-,-10.3,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Other Unusual Items,-,-,-,-,-,-,17.79,-,-,-,-,-,-,-,43.69,-,-,-,-,-,Upgrade
17,Pretax Income,67.38,156.13,89.27,137.8,80.08,149.82,108.62,109.9,105.3,133.81,132.08,93.02,81.84,134.64,69.18,114.12,113.16,137.49,62.36,111.09,Upgrade
18,Income Tax Expense,14.79,36.88,28.4,38.18,18.9,38.35,30.32,28,30.09,31.58,50.71,22.67,-1.24,30.2,27.76,18.47,25.12,30.03,17.92,22.61,Upgrade
19,Earnings From Continuing Operations,52.59,119.25,60.88,99.62,61.18,111.47,78.3,81.9,75.21,102.23,81.37,70.35,83.07,104.44,41.42,95.65,88.04,107.46,44.44,88.48,Upgrade
20,Minority Interest in Earnings,-1.05,-1.31,-1.07,-0.95,0.02,-0.98,-2.81,-9.54,-4.14,-11.92,-8.93,-9.84,-5.41,-11.24,-3.5,-10.06,-8.6,-8.5,-4.72,-10.1,Upgrade
21,Net Income,51.54,117.95,59.81,98.67,61.2,110.49,75.49,72.36,71.08,90.31,72.45,60.51,77.67,93.2,37.92,85.59,79.44,98.97,39.72,78.38,Upgrade
22,Net Income to Common,51.54,117.95,59.81,98.67,61.2,110.49,75.49,72.36,71.08,90.31,72.45,60.51,77.67,93.2,37.92,85.59,79.44,98.97,39.72,78.38,Upgrade
23,Net Income Growth,-15.78%,6.75%,-20.77%,36.36%,-13.90%,22.35%,4.20%,19.59%,-8.49%,-3.09%,91.08%,-29.30%,-2.23%,-5.83%,-4.55%,9.21%,92.86%,7.95%,1.24%,8.79%,Upgrade
24,Shares Outstanding (Basic),1043,1044,1044,1044,1044,1044,1044,1044,1044,1044,1013,1072,1069,1074,1074,1074,1074,1074,1074,1074,Upgrade
25,Shares Outstanding (Diluted),1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1013,1072,1069,1074,1074,1074,1074,1074,1074,1074,Upgrade
26,Shares Change (YoY),-0.00%,0.00%,-0.00%,-0.01%,-0.00%,-0.05%,3.03%,-2.61%,-2.38%,-2.80%,-5.71%,-0.25%,-0.46%,0.00%,0.00%,0.01%,-0.01%,-0.00%,-0.02%,0.01%,Upgrade
27,EPS (Basic),0.05,0.11,0.06,0.09,0.06,0.11,0.07,0.07,0.07,0.09,0.07,0.06,0.07,0.09,0.04,0.08,0.07,0.09,0.04,0.07,Upgrade
28,EPS (Diluted),0.05,0.11,0.06,0.09,0.06,0.11,0.07,0.07,0.07,0.09,0.07,0.06,0.07,0.09,0.04,0.08,0.07,0.09,0.04,0.07,Upgrade
29,EPS Growth,-15.71%,6.74%,-20.74%,36.36%,-13.31%,22.41%,1.14%,22.74%,-6.59%,-0.30%,103.07%,-29.13%,-2.16%,-5.71%,-4.60%,9.19%,92.88%,8.24%,1.08%,8.77%,Upgrade
30,Dividend Per Share,-,-,0.158,-,-,-,0.152,-,-,-,0.146,-,-,-,0.141,-,-,-,0.117,-,Upgrade
31,Dividend Growth,-,-,4.35%,-,-,-,4.12%,-,-,-,3.63%,-,-,-,20.09%,-,-,-,23.16%,-,Upgrade
32,Gross Margin,33.84%,35.99%,33.88%,33.85%,32.73%,35.35%,33.41%,31.90%,31.50%,31.35%,32.54%,30.57%,31.75%,32.14%,31.54%,32.40%,35.70%,32.13%,32.90%,33.78%,Upgrade
33,Operating Margin,7.78%,14.90%,10.97%,12.12%,7.94%,13.98%,10.62%,10.21%,8.62%,11.60%,13.01%,9.57%,8.53%,12.39%,5.36%,9.31%,13.27%,14.22%,7.09%,11.76%,Upgrade
34,Profit Margin,6.00%,12.25%,6.82%,9.61%,6.76%,10.79%,7.66%,6.90%,7.15%,8.51%,7.19%,6.02%,8.73%,9.66%,4.55%,9.01%,9.34%,11.19%,5.37%,9.22%,Upgrade
35,EBITDA,105.2,151.98,104.73,133.04,109.9,151.78,112.25,115.85,130.22,131.93,139.88,103.2,116.18,126.61,51.78,94.12,120.21,131.41,58.1,105.19,Upgrade
36,EBITDA Margin,12.24%,15.78%,11.94%,12.96%,12.14%,14.82%,11.39%,11.05%,13.11%,12.43%,13.88%,10.27%,13.06%,13.13%,6.21%,9.91%,14.13%,14.86%,7.86%,12.37%,Upgrade
37,D&A For EBITDA,38.3,8.47,8.47,8.61,38.08,8.61,7.55,8.8,44.6,8.8,8.8,7.09,40.33,7.09,7.09,5.67,7.31,5.67,5.67,5.22,Upgrade
38,EBIT,66.9,143.51,96.26,124.43,71.82,143.18,104.7,107.05,85.62,123.13,131.08,96.11,75.85,119.52,44.69,88.46,112.91,125.75,52.43,99.97,Upgrade
39,EBIT Margin,7.78%,14.90%,10.97%,12.12%,7.94%,13.98%,10.62%,10.21%,8.62%,11.60%,13.01%,9.57%,8.53%,12.39%,5.36%,9.31%,13.27%,14.22%,7.09%,11.76%,Upgrade
40,Effective Tax Rate,21.95%,23.62%,31.81%,27.70%,23.60%,25.60%,27.91%,25.48%,28.57%,23.60%,38.39%,24.37%,-,22.43%,40.13%,16.18%,22.20%,21.84%,28.74%,20.35%,Upgrade
