,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,80.91,142.64,304.09,354.72,482.42,135.79,163.26,0.63,10.75,4.1,Upgrade
1,Trading Asset Securities,0.1,0.1,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,81.01,142.74,304.09,354.72,482.42,135.79,163.26,0.63,10.75,4.1,Upgrade
3,Cash Growth,-73.36%,-59.76%,-36.97%,161.22%,195.49%,21627.04%,1419.25%,-84.76%,-67.32%,-80.55%,Upgrade
4,Accounts Receivable,110.12,155.32,67.93,101.58,51.63,88.34,58.65,44.45,16.11,44.78,Upgrade
5,Other Receivables,-,35.34,-,18.06,-,30.03,-,3.63,-,25.63,Upgrade
6,Receivables,110.12,190.66,67.93,119.65,51.63,118.37,58.65,48.09,16.11,70.41,Upgrade
7,Inventory,104.04,138.18,148.17,179.39,89.89,110.66,46.27,39.13,29.22,29.37,Upgrade
8,Other Current Assets,96.06,51.28,54.9,54.29,77.88,50.99,72.19,14.96,20.86,16.62,Upgrade
9,Total Current Assets,391.23,522.86,575.09,708.05,701.82,415.81,340.37,102.8,76.93,120.5,Upgrade
10,"Property, Plant & Equipment",275.81,275.05,194.99,137.31,94.53,93.88,71.52,32.66,31.85,76.64,Upgrade
11,Other Intangible Assets,-,-,-,-,-,-,-,-,70.92,77,Upgrade
12,Long-Term Deferred Charges,0.03,0.04,3.52,3.72,5.38,0.88,0.11,0.15,0.2,0.26,Upgrade
13,Other Long-Term Assets,66.1,66.04,66.02,66.25,66.14,66.12,60.77,60.03,59.92,-,Upgrade
14,Total Assets,733.17,864,839.62,915.34,867.87,576.69,472.77,195.64,239.83,274.4,Upgrade
15,Accounts Payable,43.9,79.59,49.11,94.42,50.81,88.87,63.05,65.71,45.19,56.86,Upgrade
16,Accrued Expenses,-,18.15,-,24.27,-,23.58,-,12.04,-,9.54,Upgrade
17,Short-Term Debt,100.2,100.2,90.2,91,91,100.44,102.88,130.14,121,114.2,Upgrade
18,Current Portion of Leases,24.09,21.42,0.61,1.72,2.26,2.33,0.26,0.13,0.42,0.6,Upgrade
19,Current Income Taxes Payable,0.51,0.4,0.1,2.18,2.23,1.4,0.4,-,-,0.1,Upgrade
20,Current Unearned Revenue,17.53,12.14,11.39,20.06,4.07,4.61,-,-,-,-,Upgrade
21,Other Current Liabilities,38.61,29.44,42.2,18.85,31.54,47.26,38,26.89,32.8,42.01,Upgrade
22,Total Current Liabilities,224.85,261.34,193.62,252.5,181.91,268.47,204.59,234.9,199.4,223.31,Upgrade
23,Long-Term Leases,35.07,47.28,0.08,0.11,0.7,2.14,0.71,0.21,0.44,0.55,Upgrade
24,Long-Term Unearned Revenue,7.58,9.19,10.85,12.57,14.36,16.21,-,-,-,-,Upgrade
25,Long-Term Deferred Tax Liabilities,4.43,5.19,5.32,5.36,5.33,5.02,5.51,5.42,2.3,2.56,Upgrade
26,Total Liabilities,271.93,323,209.87,270.54,202.29,291.85,210.8,240.53,202.14,226.42,Upgrade
27,Common Stock,120.86,120.96,120.96,113.8,113.8,110.61,110.02,99.31,99.31,99.31,Upgrade
28,Additional Paid-In Capital,1515,1519,1519,1462,1462,1058,1048,735.81,735.81,735.81,Upgrade
29,Retained Earnings,-1551,-1396,-1211,-1086,-1026,-921.03,-934.09,-930.44,-846.33,-834.92,Upgrade
30,Treasury Stock,-1.48,-4.33,-,-,-,-,-,-,-,-,Upgrade
31,Comprehensive Income & Other,378.11,300.73,200.37,155.12,115.09,37.28,38.4,50.43,48.9,47.78,Upgrade
32,Shareholders' Equity,461.24,540.99,629.75,644.8,665.58,284.84,261.97,-44.89,37.69,47.98,Upgrade
33,Total Liabilities & Equity,733.17,864,839.62,915.34,867.87,576.69,472.77,195.64,239.83,274.4,Upgrade
34,Total Debt,159.36,168.9,90.9,92.83,93.95,104.91,103.85,130.48,121.86,115.35,Upgrade
35,Net Cash (Debt),-78.35,-26.16,213.19,261.9,388.47,30.88,59.41,-129.86,-111.11,-111.25,Upgrade
36,Net Cash Growth,-,-,-45.12%,748.01%,553.83%,-,-,-,-,-,Upgrade
37,Net Cash Per Share,-0.04,-0.01,0.12,0.15,0.23,0.01,0.04,-0.09,-0.07,-0.07,Upgrade
