,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,107342,115160,82100,92055,98797,103294,103889,109667,108344,97438,125486,119380,166157,143199,103853,109852,112072,107975,96455,93897,104233,Upgrade
1,Market Cap Growth,11.49%,11.49%,-20.97%,-16.06%,-8.81%,6.01%,-17.21%,-8.14%,-34.79%,-31.96%,20.83%,8.67%,48.26%,32.62%,7.67%,16.99%,7.52%,16.03%,1.29%,-16.26%,14.63%,Upgrade
2,Last Close Price,15.36,16.60,11.80,12.94,13.85,14.22,13.96,14.97,14.70,13.55,17.24,16.21,22.67,19.33,13.54,14.01,14.56,14.11,12.35,11.97,13.27,Upgrade
3,PE Ratio,16.37,15.89,13.84,16.23,15.70,12.44,13.27,12.77,14.01,13.11,13.74,12.43,15.33,13.59,10.21,10.45,11.16,10.73,10.54,14.03,13.83,Upgrade
4,PS Ratio,5.08,4.93,3.85,4.47,4.47,4.48,4.51,4.48,4.78,4.09,4.55,4.10,5.08,4.37,3.30,3.61,4.06,4.20,4.04,4.59,4.76,Upgrade
5,PB Ratio,0.99,0.78,0.56,0.63,0.70,0.74,0.75,0.86,0.87,0.80,1.11,1.07,1.50,1.32,1.00,1.05,1.10,1.09,1.00,0.98,1.11,Upgrade
6,P/FCF Ratio,7.55,7.44,-,-,-,3.22,5.42,-,2.75,-,21.99,-10.66,-,-,-,-,6.68,4.76,5.03,-,2.62,Upgrade
7,P/OCF Ratio,7.03,7.03,-,-,-,3.14,5.18,-,2.70,-,19.72,-11.28,-,-,-,-,5.65,4.46,4.66,-,2.59,Upgrade
8,Debt / Equity Ratio,2.61,2.61,2.35,2.88,2.40,2.35,2.40,2.64,2.44,2.39,2.45,2.48,2.37,2.24,2.41,2.39,2.27,2.20,2.05,2.37,2.15,Upgrade
9,Debt / FCF Ratio,24.97,24.97,-,-,-,10.22,17.28,-,7.73,-,48.71,-24.78,-,-,-,-,13.80,9.63,10.36,-,5.07,Upgrade
10,Asset Turnover,0.04,0.04,0.03,0.03,0.03,0.04,0.04,0.04,0.03,0.05,0.03,0.05,0.07,0.07,0.07,0.06,0.07,0.07,0.05,0.05,Upgrade,
11,Quick Ratio,1.44,1.44,2.98,1.75,0.95,1.31,1.48,1.40,0.95,1.50,1.52,1.39,1.79,1.34,1.36,1.24,1.59,1.26,1.54,1.60,1.64,Upgrade
12,Current Ratio,1.84,1.84,3.35,2.25,1.08,1.88,1.85,1.91,1.10,2.11,1.87,1.99,2.03,2.10,1.55,1.89,1.87,2.01,1.77,2.20,1.94,Upgrade
13,Return on Equity (ROE),7.52%,8.32%,4.80%,3.79%,4.17%,8.02%,7.68%,9.72%,4.21%,10.94%,5.63%,9.14%,11.55%,14.11%,10.79%,8.15%,10.60%,16.38%,9.11%,8.66%,Upgrade,
14,Return on Assets (ROA),1.51%,1.67%,0.95%,0.79%,0.86%,1.59%,1.51%,1.99%,0.85%,2.17%,1.15%,1.91%,2.41%,2.93%,2.33%,1.85%,2.43%,3.68%,2.08%,2.11%,Upgrade,
15,Earnings Yield,6.75%,6.89%,8.28%,6.91%,7.06%,8.23%,7.96%,8.01%,7.32%,7.64%,7.30%,8.05%,6.53%,7.36%,9.80%,9.57%,8.96%,9.32%,9.49%,7.13%,7.23%,Upgrade
16,FCF Yield,14.42%,13.44%,-54.42%,-11.43%,-3.33%,31.04%,18.46%,19.16%,36.41%,-0.38%,4.55%,-9.38%,-16.85%,1.23%,14.95%,19.09%,14.98%,21.00%,19.89%,28.76%,38.20%,Upgrade
17,Dividend Yield,1.30%,-,3.39%,-,2.17%,-,-,-,2.38%,-,-,-,2.21%,-,-,-,3.09%,-,-,-,4.14%,Upgrade
18,Payout Ratio,44.05%,175.40%,55.59%,50.58%,-,370.34%,47.17%,40.36%,-,507.57%,35.92%,158.06%,48.18%,141.56%,46.94%,64.02%,46.90%,163.69%,39.42%,49.56%,124.87%,Upgrade
19,Buyback Yield / Dilution,3.20%,-4.82%,14.69%,-13.28%,21.23%,-18.15%,4.64%,-4.25%,7.06%,-6.52%,-0.43%,0.49%,1.53%,-1.55%,0.41%,-0.40%,0.73%,2.40%,-3.50%,0.17%,-1.15%,Upgrade
20,Total Shareholder Return,4.50%,-4.82%,18.08%,-13.28%,23.39%,-18.15%,4.64%,-4.25%,9.44%,-6.52%,-0.43%,0.49%,3.74%,-1.55%,0.41%,-0.40%,3.82%,2.40%,-3.50%,0.17%,3.00%,Upgrade
