,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,196.84,360.86,182.16,217.05,228.57,329.57,292.08,307.98,217.93,302.93,Upgrade
1,Other Revenue,2.36,2.72,2.95,2.34,1.45,0.91,1.02,3.3,3.46,4.77,Upgrade
2,Revenue,199.2,363.57,185.11,219.39,230.02,330.48,293.1,311.29,221.39,307.7,Upgrade
3,Revenue Growth (YoY),7.61%,65.72%,-19.52%,-33.62%,-21.52%,6.17%,32.39%,1.16%,-12.45%,-3.75%,Upgrade
4,Cost of Revenue,155.73,281.34,160.12,178.01,178.04,275.24,239.57,263.38,166.8,219.56,Upgrade
5,Gross Profit,43.47,82.24,25,41.38,51.98,55.24,53.52,47.91,54.59,88.14,Upgrade
6,"Selling, General & Admin",69.76,81.13,77.36,85.75,89.93,87.04,76.86,74.96,71.87,77.24,Upgrade
7,Operating Expenses,69.76,81.97,77.26,85.5,89.83,86.53,74.37,74.47,73.92,78,Upgrade
8,Operating Income,-26.3,0.27,-52.26,-44.12,-37.85,-31.29,-20.85,-26.56,-19.34,10.14,Upgrade
9,Interest Expense,-3.15,-3.26,-3.26,-2.29,-1.75,-1.6,-1.98,-2.09,-2.79,-3.11,Upgrade
10,Interest & Investment Income,3.4,3.79,2.86,2.03,0.18,1.58,0.47,1.11,0.65,1.76,Upgrade
11,Earnings From Equity Investments,-,-0,-,-0,-,-0,-,-0,-,-0.01,Upgrade
12,Currency Exchange Gain (Loss),0.15,-0.29,1.3,5.43,7.54,-2.07,-2.63,-8.4,0.25,1.31,Upgrade
13,Other Non Operating Income (Expenses),2.73,1.61,0.68,-0.22,3.05,3.95,2.64,-0.3,4.83,2.51,Upgrade
14,EBT Excluding Unusual Items,-23.17,2.11,-50.69,-39.17,-28.83,-29.43,-22.34,-36.24,-16.39,12.6,Upgrade
15,Merger & Restructuring Charges,-,-,-,-,-,-1.93,-,-,-,-,Upgrade
16,Gain (Loss) on Sale of Investments,-3.68,-1.56,-0.04,-5.67,-2.15,-1.95,-0.77,1.28,-33.81,-23.79,Upgrade
17,Gain (Loss) on Sale of Assets,-,-0.4,-,1.63,76.44,-2.18,-,-0.09,0.41,12.43,Upgrade
18,Asset Writedown,-12.68,-6.46,-18.16,-10.04,-4.46,12.76,34,-10.46,0.54,-18.3,Upgrade
