,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2075,976,658,1197,1623,1693,1504,1570,1773,1550,1458,1528,2101,902,1158,861,906,910,1265,1429,1071,Upgrade
1,Market Cap Growth,-42.36%,-42.36%,-56.26%,-23.77%,-8.45%,9.23%,3.11%,2.70%,-15.62%,71.82%,25.98%,77.51%,131.82%,-0.90%,-8.47%,-39.77%,-15.38%,29.24%,44.13%,-23.40%,-33.67%,Upgrade
2,Enterprise Value,2082,968,639,1177,1605,1664,1466,1510,1702,1458,1417,1470,2066,875,1136,835,881,885,1233,1468,1110,Upgrade
3,Last Close Price,4.89,2.30,1.55,2.82,3.94,4.11,3.65,3.81,4.06,3.55,3.54,3.71,5.10,2.19,2.81,2.09,2.20,2.21,3.07,3.47,2.60,Upgrade
4,PE Ratio,-,-35.81,-,-,-,-72.09,-,-,-,273.43,-,-,-,-,-,-,-61.69,-,-,-,36.01,Upgrade
5,Forward PE,-,17.97,17.97,17.97,17.97,17.97,17.97,17.97,17.97,17.97,17.97,17.97,17.97,17.97,17.97,17.97,17.97,17.97,17.97,17.97,17.97,Upgrade
6,PS Ratio,12.30,5.28,3.20,5.64,7.79,8.62,7.56,8.86,10.52,9.55,11.42,12.01,16.68,6.14,8.44,7.00,8.39,10.83,14.77,17.42,11.06,Upgrade
7,PB Ratio,108.09,22.36,13.32,21.18,26.43,22.95,40.49,48.43,48.25,47.63,1294.96,961.96,307.19,33.36,42.61,31.64,27.65,31.97,30.19,29.61,20.92,Upgrade
8,P/TBV Ratio,35.41,35.41,20.30,30.22,36.50,28.84,67.08,57.83,56.36,54.02,-,-,734.09,39.18,50.08,37.25,31.65,37.49,33.57,32.49,22.85,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-53.07,-39.08,-,-,-,18.95,-,17.26,Upgrade
10,P/OCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-58.86,-41.45,-,-,-,18.87,-,17.22,Upgrade
11,EV/Sales Ratio,11.27,5.24,3.12,5.54,7.71,8.48,7.38,8.52,10.10,8.98,11.10,11.55,16.40,5.96,8.28,6.79,8.16,10.53,14.40,17.89,11.46,Upgrade
12,EV/EBITDA Ratio,-,-58.58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-32.33,-,-,-,Upgrade
13,EV/EBIT Ratio,-,-47.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,EV/FCF Ratio,-62.80,-,-,-,-,-,-,-,-,-,-,-,-,-51.50,-38.35,-,-,-,18.47,-,17.88,Upgrade
15,Debt / Equity Ratio,0.24,0.24,0.02,0.03,0.06,0.06,0.12,0.21,0.21,0.30,4.47,11.95,6.68,1.56,2.05,2.23,2.04,1.69,1.31,1.02,0.96,Upgrade
16,Debt / EBITDA Ratio,-,0.19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,67.14,-,-,-,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-2.48,-1.88,-,-,-,0.82,-,0.79,Upgrade
18,Asset Turnover,0.79,1.09,0.73,1.05,1.17,1.14,0.58,0.66,1.01,0.56,0.28,0.40,0.34,0.43,0.25,0.63,0.24,0.29,0.09,0.39,Upgrade,
19,Inventory Turnover,25.29,20.01,29.36,20.39,36.41,38.33,32.78,16.67,20.70,24.41,15.05,8.90,12.91,9.69,14.11,10.43,18.00,3.79,5.36,1.61,6.90,Upgrade
20,Quick Ratio,0.92,0.92,1.00,1.02,1.08,1.10,0.91,0.93,0.98,0.92,0.85,0.46,0.53,0.50,0.52,0.50,0.53,0.45,0.46,0.49,0.54,Upgrade
21,Current Ratio,1.05,1.05,1.08,1.13,1.16,1.23,0.96,1.00,1.02,0.99,0.92,0.53,0.59,0.59,0.61,0.60,0.64,0.54,0.53,0.58,0.60,Upgrade
