,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,11804,13557,14807,14312,12935,14783,15784,14777,14729,16488,16621,8565,25629,20546,15252,10470,14381,8742,11729,8261,Upgrade
1,Other Revenue,-,-,-,-,-,-,-,-,-1905,1905,-,7919,-2789,2789,-,3363,-1714,1714,-,5936,Upgrade
2,Revenue,11804,13557,14807,14312,12935,14783,15784,14777,12824,18394,16621,16485,22839,23336,15252,13833,12667,10456,11729,14197,Upgrade
3,Revenue Growth (YoY),-8.75%,-8.29%,-6.19%,-3.15%,0.87%,-19.63%,-5.04%,-10.36%,-43.85%,-21.18%,8.98%,19.17%,80.30%,123.18%,30.04%,-2.56%,-12.29%,-15.28%,-0.28%,5.73%,Upgrade
4,Cost of Revenue,13164,13952,15243,14585,12960,15483,15316,15593,13303,17902,15654,17515,19992,20843,13851,14005,12052,9798,10760,13678,Upgrade
5,Gross Profit,-1360,-394.98,-435.92,-272.22,-24.9,-699.83,467.84,-815.84,-479.35,491.96,967.27,-1030,2848,2493,1401,-172.24,615.04,658.07,968.86,518.97,Upgrade
6,"Selling, General & Admin",177.22,181.09,245.59,131.69,217.98,236.99,172.19,-31.8,349.45,97.34,216.81,334.99,403.08,122.19,218.91,-805.08,557.7,419.55,501.63,200.96,Upgrade
7,Research & Development,16.96,18.76,18.21,29.57,18.68,19.38,13.61,22.36,13.35,11.83,10.54,20.21,13.69,13.23,9.28,8.73,9.06,11.79,8.42,8.07,Upgrade
8,Other Operating Expenses,45.66,49.84,52.65,63.09,-87.78,53.73,41.79,111.46,25.75,40.72,28.51,114.61,107.95,121.78,87.12,131.45,34.5,16.69,33.12,159.2,Upgrade
9,Operating Expenses,222.41,210.82,337.24,202.42,167.29,291.67,227.59,111.93,389.86,148.32,255.37,474.28,524.54,256.34,314.29,-357.72,599.64,444.76,543.17,378.68,Upgrade
10,Operating Income,-1583,-605.8,-773.16,-474.64,-192.19,-991.5,240.25,-927.78,-869.2,343.63,711.9,-1504,2323,2237,1087,185.48,15.4,213.31,425.69,140.29,Upgrade
11,Interest Expense,-102.06,-95.21,-97.73,-42.22,-138.58,-109.74,-124.68,-145.05,-111.63,-160.78,-181.89,-192.42,-260.95,-305.24,-248.98,-328.01,-260.99,-193.84,-246.02,-245.51,Upgrade
12,Interest & Investment Income,11.34,9.59,10.02,11.37,16.24,18.48,8.87,97.07,12.01,20.51,40.63,93.44,76.27,109.58,114.54,146.48,91.08,82,72.91,118,Upgrade
13,Currency Exchange Gain (Loss),-43.56,43.56,-,59.47,-49.49,49.49,-,3.96,5.01,-5.01,-,86.31,-15.43,15.43,-,307.92,45.93,-45.93,-,-44.72,Upgrade
14,Other Non Operating Income (Expenses),58.25,-16.13,8.79,-129.94,96.66,40.21,-50.13,-9.71,13.57,-23.03,15.67,28.73,-26.08,13.49,-30.6,-110.82,109.84,29.89,-52.99,85.05,Upgrade
