,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,14565,13754,9803,13069,13772,14951,15510,14903,11484,12200,14053,16831,16435,21337,16825,11634,11626,12544,11675,12513,14415,Upgrade
1,Market Cap Growth,-8.01%,-8.01%,-36.80%,-12.31%,19.92%,22.55%,10.37%,-11.45%,-30.12%,-42.82%,-16.47%,44.67%,41.36%,70.10%,44.10%,-7.02%,-19.35%,-9.38%,-25.69%,-19.39%,16.18%,Upgrade
2,Enterprise Value,23789,22787,18745,20778,21481,22044,22905,25050,20610,22280,23397,23631,27536,26506,31389,16719,16712,14852,11766,12925,14828,Upgrade
3,Last Close Price,3.79,3.56,2.51,3.36,3.57,3.86,4.00,3.85,2.95,3.12,3.60,3.77,3.67,4.39,3.70,2.56,2.56,2.77,2.56,2.74,3.15,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-9.20,-,-,16.46,7.49,-,5.50,7.19,13.03,30.26,35.66,32.70,27.08,25.94,Upgrade
5,Forward PE,-,5.89,5.89,5.89,5.89,5.89,5.89,5.89,5.89,5.89,5.89,5.89,5.89,5.89,5.89,5.89,5.89,5.89,5.89,5.89,5.89,Upgrade
6,PS Ratio,0.28,0.25,0.18,0.23,0.24,0.26,0.27,0.24,0.18,0.19,0.19,0.21,0.21,0.28,0.26,0.22,0.24,0.26,0.23,0.24,0.27,Upgrade
7,PB Ratio,1.13,0.95,0.61,0.78,0.78,0.82,0.84,0.77,0.59,0.60,0.66,0.72,0.71,0.88,0.71,0.52,0.54,0.58,0.58,0.62,0.72,Upgrade
8,P/TBV Ratio,1.01,1.01,0.64,0.82,0.82,0.86,0.88,0.80,0.62,0.62,0.69,0.74,0.74,0.91,0.73,0.54,0.56,0.61,0.60,0.64,0.75,Upgrade
9,P/FCF Ratio,31.04,-,52.48,15.41,-,-,4.05,6.82,-,-132.72,-,25.75,-,-,-9.25,-,-3.81,-,-,35.43,-,Upgrade
10,P/OCF Ratio,17.47,17.47,12.87,6.48,-,3.33,2.72,3.90,-,24.29,-,10.08,-,23.38,-46.40,-,-,-,-,2.55,-,Upgrade
11,PEG Ratio,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,Upgrade
12,EV/Sales Ratio,0.44,0.42,0.34,0.37,0.37,0.38,0.39,0.41,0.33,0.35,0.31,0.30,0.35,0.35,0.48,0.32,0.34,0.30,0.23,0.25,0.28,Upgrade
13,EV/EBITDA Ratio,-,-,-,-,-,6298.62,-,27.80,-,-,5.64,3.89,-,3.29,5.40,4.39,5.20,4.60,3.49,3.24,4.08,Upgrade
14,EV/EBIT Ratio,-,-,-,-,-,-,-,-20.65,-,-,12.48,6.27,-,4.54,8.90,11.14,19.90,18.69,12.25,8.20,11.86,Upgrade
15,EV/FCF Ratio,47.43,-,100.35,24.50,-,-,5.98,11.46,-,-242.36,-,36.15,-,-,-17.26,-,-5.47,-,-,36.60,-,Upgrade
16,Debt / Equity Ratio,0.78,0.78,0.65,0.61,0.54,0.52,0.52,0.54,0.57,0.59,0.67,0.61,0.65,0.85,0.89,1.06,1.01,1.07,0.92,0.90,0.94,Upgrade
17,Debt / EBITDA Ratio,-,-,-,-,-,7.96,-,3.62,-,-,3.85,2.77,-,1.79,1.85,3.61,7.40,9.19,5.69,4.39,6.25,Upgrade
18,Debt / FCF Ratio,22.43,-,55.62,12.03,-,-,2.51,4.82,-,-131.91,-,22.02,-,-,-11.62,-,-7.12,-,-,51.47,-,Upgrade
19,Asset Turnover,1.03,1.18,1.28,1.23,1.12,1.27,1.37,1.32,1.11,1.50,1.25,1.08,1.38,1.42,0.93,0.85,0.79,0.67,0.76,0.91,Upgrade,
