,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,50.07,6.27,18.93,-20.11,51.74,5.27,90.78,-37.57,61.44,83.69,119.57,-47.41,57.48,35.57,125.92,-7.75,96.23,74.9,32.36,-12.55,Upgrade
1,Other Revenue,-19.16,19.16,-,45.31,-25.67,25.67,-,54.7,-29.3,29.3,-,64.29,-30.98,30.98,-,59.69,-29.74,29.74,-,57.94,Upgrade
2,Revenue,30.91,25.43,18.93,25.2,26.07,30.94,90.78,17.14,32.14,112.99,119.57,16.89,26.5,66.54,125.92,51.94,66.49,104.64,32.36,45.39,Upgrade
3,Revenue Growth (YoY),18.59%,-17.81%,-79.15%,47.06%,-18.89%,-72.62%,-24.07%,1.47%,21.27%,69.79%,-5.05%,-67.48%,-60.14%,-36.40%,289.19%,14.41%,39.03%,61.43%,-19.66%,-36.60%,Upgrade
4,Cost of Revenue,19.77,17.78,10.81,3.84,13.7,18.19,45.46,-1.44,18.41,57.33,54.4,-5.23,14.67,40.39,81.21,42.16,48.67,71.46,15.04,43.1,Upgrade
5,Gross Profit,11.14,7.65,8.12,21.36,12.37,12.75,45.32,18.57,13.73,55.66,65.17,22.12,11.84,26.15,44.71,9.78,17.82,33.17,17.31,2.3,Upgrade
6,"Selling, General & Admin",11.4,8.41,8.24,22.91,9.89,8.77,10.85,18.92,11.44,12.25,12.12,25.57,11.14,17.16,30.34,22.96,9.95,31.58,11.69,40.79,Upgrade
7,Research & Development,0.66,0.15,0.15,0.61,0.27,0.15,0.15,0.15,0.27,0.16,0.18,0.19,0.3,0.21,0.21,0.21,0.23,0.32,0.28,0.32,Upgrade
8,Other Operating Expenses,3.06,2.47,2.5,2.19,2.4,1.66,4.82,2.81,3.4,4.62,6.08,4.8,2.51,2.69,4.16,6.5,3.39,2.48,3.64,5.32,Upgrade
9,Operating Expenses,15.13,10.84,10.9,25.66,12.6,11.58,15.77,22.48,14.92,16.48,18.38,32.42,12.1,19.8,34.17,30.05,13.57,34.22,15.8,44.91,Upgrade
10,Operating Income,-3.99,-3.19,-2.78,-4.31,-0.23,1.18,29.55,-3.91,-1.19,39.18,46.79,-10.3,-0.26,6.36,10.54,-20.27,4.25,-1.04,1.51,-42.62,Upgrade
11,Interest Expense,-,-,-0.02,-0.09,-,-,-0.01,-0.01,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,Interest & Investment Income,19.14,120.82,8.42,18.44,104.59,10.56,8.49,11.5,30.39,31.44,7.98,11.41,95.61,5.31,4.92,11.39,10.88,50.57,3.93,4.66,Upgrade
13,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,1.79,-1.79,-,-,6.19,-6.19,-,Upgrade
14,Other Non Operating Income (Expenses),2.48,-0.24,-0.77,0.76,0.18,-0.2,-0.8,2.93,-0.22,-0.14,-0.76,2.74,0.24,-0.53,-0.75,0.38,0.11,-0.09,-0.85,0.78,Upgrade
15,EBT Excluding Unusual Items,17.63,117.38,4.85,14.81,104.54,11.53,37.24,10.51,28.98,70.49,54.01,3.85,95.59,12.94,12.92,-8.5,15.24,55.62,-1.6,-37.17,Upgrade
16,Gain (Loss) on Sale of Investments,-,2.63,-2.63,-,-,0.1,-0.1,-,-,2.52,-2.52,-,1.61,-1.61,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,0.04,0.16,-0,0.29,0.55,0.19,0.32,0.01,0.04,0.04,0,-1.14,-0,0,-,-0.03,-,0.01,-,-0.02,Upgrade
18,Asset Writedown,-,-,-,-,-,-,-,-,-,-,-,-3.62,0.03,-,-,-11.2,-,0.01,-0.01,20.23,Upgrade
