,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Market Capitalization,7318,8160,10270,13024,12766,8838,9586,11235,10237,11819,8340,8133,7735,5031,4033,5065,4692,4633,5288,4167,4522,Upgrade
1,Market Cap Growth,-7.68%,-7.68%,7.14%,15.93%,24.70%,-25.22%,14.94%,38.13%,32.34%,134.90%,106.78%,60.57%,64.85%,8.61%,-23.73%,21.57%,3.77%,4.31%,12.14%,-18.30%,29.09%,Upgrade
2,Enterprise Value,12132,12851,15025,17479,17221,12965,13482,15125,14128,16597,12916,12047,11648,8413,6864,6336,5963,5523,6144,4856,5212,Upgrade
3,Last Close Price,11.32,13.18,16.59,21.19,20.79,14.42,15.64,18.30,16.86,19.47,17.62,17.77,17.25,11.22,8.99,11.26,10.41,10.31,11.75,9.31,10.11,Upgrade
4,PE Ratio,-,-42.24,-27.94,-,-,-,-,-,116.67,-77.96,-23.20,-,-,-,24.03,30.08,34.73,34.88,39.90,32.46,34.35,Upgrade
5,Forward PE,9.43,13.08,14.98,18.83,26.80,29.13,13.48,11.52,13.90,14.44,196.11,29.79,9.33,9.33,9.33,9.33,40.99,40.99,40.99,40.99,40.99,Upgrade
6,PS Ratio,0.74,0.92,1.19,1.52,1.49,0.96,0.99,1.16,1.08,1.39,1.10,1.10,0.93,0.56,0.43,0.54,0.53,0.55,0.63,0.49,0.59,Upgrade
7,PB Ratio,3.22,3.46,4.72,6.11,5.66,3.53,3.86,4.08,3.06,3.37,3.62,3.61,3.66,2.07,1.64,2.15,2.11,2.15,2.67,2.21,2.68,Upgrade
8,P/TBV Ratio,4.43,4.43,6.18,8.11,7.42,4.50,4.89,5.10,4.40,5.07,6.36,6.39,6.39,3.54,2.71,3.38,3.36,3.38,3.90,3.31,3.71,Upgrade
9,P/FCF Ratio,120.45,134.30,-24.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,P/OCF Ratio,11.22,11.22,28.32,38.71,24.27,-,15.13,15.17,27.34,39.21,74.97,-,30.75,-,15.05,16.22,13.01,9.29,13.13,15.21,35.43,Upgrade
11,EV/Sales Ratio,1.36,1.44,1.74,2.04,2.01,1.41,1.39,1.56,1.49,1.95,1.70,1.62,1.40,0.94,0.73,0.68,0.67,0.65,0.74,0.57,0.68,Upgrade
12,EV/EBITDA Ratio,29.73,28.32,44.91,1118.02,-,38.85,-,26.41,24.71,77.35,381.49,-502.96,-,-,27.53,29.21,27.42,21.76,23.76,19.35,22.37,Upgrade
13,EV/EBIT Ratio,-,479.89,-183.44,-,-,-200.75,-,-,58.35,-209.49,-56.39,-,-,-,62.05,64.57,-,37.33,38.66,30.65,35.51,Upgrade
14,EV/FCF Ratio,199.67,211.51,-36.15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Debt / Equity Ratio,2.25,2.25,2.38,2.50,2.21,1.98,1.92,1.63,1.29,1.23,1.93,1.95,1.88,1.50,1.34,1.23,0.98,0.78,0.79,0.65,0.56,Upgrade
