,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Rental Revenue,66.47,54.55,-,42.88,-,59.18,56.5,64.48,82.59,51.62,Upgrade
1,Total Revenue,66.47,54.55,-,42.88,-,59.18,56.5,64.48,82.59,51.62,Upgrade
2,Revenue Growth (YoY,-,27.20%,-,-27.54%,-,-8.22%,-31.59%,24.91%,43.65%,-3.69%,Upgrade
3,Property Expenses,39.05,19.76,-,17.3,-,27.96,25.13,29.3,40.87,29.7,Upgrade
4,"Selling, General & Administrative",9.45,15.24,-,16.12,-,20.12,17.81,16.46,17.93,13.94,Upgrade
5,Other Operating Expenses,-,-,-,-,-,-,-,-,-,0.27,Upgrade
6,Total Operating Expenses,48.81,35.06,-,33.67,-,48.33,42.12,46.8,60.95,44.11,Upgrade
7,Operating Income,17.67,19.49,-,9.22,-,10.85,14.38,17.68,21.65,7.51,Upgrade
8,Interest Expense,-6.18,-5.64,-,-4.28,-,-2.34,-2.36,-2.51,-2.55,-2.58,Upgrade
9,Interest & Investment Income,1.25,1.19,-,0.79,-,0.69,0.64,0.71,0.84,0.76,Upgrade
10,Income (Loss) on Equity Investments,5.17,3.77,-,0.81,-,9.42,2.74,0.93,-0.02,0.58,Upgrade
11,Currency Exchange Gain (Loss),-0.28,-0.78,-,-1.81,-,-0.16,0.29,-0.36,-0.39,-0.17,Upgrade
12,Other Non-Operating Income,2.83,1.58,-,7.94,-,7.38,4.24,3.05,8.65,1.9,Upgrade
13,EBT Excluding Unusual Items,20.46,19.61,-,12.68,-,25.83,19.93,19.49,28.16,8,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-,7.75,-,-,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,0.04,0.03,-,0.07,-,0.06,0.22,0.03,-,-,Upgrade
16,Asset Writedown,15.41,-4.97,-,-4.12,-,8.15,-8.88,-2.72,-7.49,-4.32,Upgrade
17,Other Unusual Items,0.25,0.58,-,1.47,-,1.86,4.71,1.48,4.87,0.1,Upgrade
18,Pretax Income,36.17,15.25,-,17.85,-,35.9,15.98,18.28,25.54,3.78,Upgrade
19,Income Tax Expense,1.55,2,-,2.3,-,2.04,2.39,3.01,4.32,0.32,Upgrade
20,Earnings From Continuing Operations,34.62,13.26,-,15.55,-,33.85,13.59,15.26,21.22,3.47,Upgrade
21,Earnings From Discontinued Operations,-,-,-,2.76,-,-,-,-,-,-,Upgrade
22,Net Income to Company,34.62,13.26,-,18.31,-,33.85,13.59,15.26,21.22,3.47,Upgrade
23,Minority Interest in Earnings,-0.3,-0.29,-,-1.37,-,-1.66,-0.34,-0.46,-0.25,-0.29,Upgrade
24,Net Income,34.32,12.97,-,16.94,-,32.2,13.25,14.81,20.97,3.18,Upgrade
25,Net Income to Common,34.32,12.97,-,16.94,-,32.2,13.25,14.81,20.97,3.18,Upgrade
26,Net Income Growth,-,-23.40%,-,-47.39%,-,117.41%,-36.79%,366.28%,290.39%,12.82%,Upgrade
27,Basic Shares Outstanding,415,409,-,409,-,409,406,402,402,402,Upgrade
28,Diluted Shares Outstanding,415,413,-,409,-,409,406,402,402,402,Upgrade
29,Shares Change (YoY),-,1.11%,-,-,-,1.62%,0.88%,-,-,-,Upgrade
30,EPS (Basic),0.08,0.03,-,0.04,-,0.08,0.03,0.04,0.05,0.01,Upgrade
31,EPS (Diluted),0.08,0.03,-,0.04,-,0.08,0.03,0.04,0.05,0.01,Upgrade
32,EPS Growth,-,-24.16%,-,-47.41%,-,113.95%,-37.34%,366.32%,290.56%,12.83%,Upgrade
33,Dividend Per Share,0.010,0.010,-,0.010,-,0.006,0.010,0.007,0.010,0.003,Upgrade
34,Dividend Growth,-,0%,-,66.67%,-,-20.00%,0%,200.00%,-,-,Upgrade
35,Operating Margin,26.58%,35.73%,-,21.50%,-,18.33%,25.44%,27.42%,26.21%,14.55%,Upgrade
36,Profit Margin,51.62%,23.78%,-,39.50%,-,54.40%,23.46%,22.97%,25.39%,6.15%,Upgrade
37,Free Cash Flow Margin,20.74%,26.81%,-,64.71%,-,33.05%,56.80%,38.49%,37.01%,34.85%,Upgrade
38,EBITDA,21.45,22.66,-,12.61,-,14.99,18.35,20.89,24.55,11.79,Upgrade
39,D&A For Ebitda,3.78,3.17,4.05,3.4,4.06,4.14,3.98,3.21,2.91,4.28,Upgrade
40,EBIT,17.67,19.49,-,9.22,-,10.85,14.38,17.68,21.65,7.51,Upgrade
