,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,856.87,1563,445.75,436.19,428.64,349.23,306.59,387.15,245.86,280.9,Upgrade
1,Short-Term Investments,126.16,468.51,286.06,282.55,105.33,136.86,115.28,253.68,156.37,172.76,Upgrade
2,Trading Asset Securities,25.29,24.28,51.97,51.95,67.78,67.8,67.79,75.91,123.2,125.4,Upgrade
3,Cash & Short-Term Investments,1008,2056,783.77,770.69,601.75,553.89,489.65,716.74,525.43,579.06,Upgrade
4,Cash Growth,28.65%,166.79%,30.25%,39.14%,22.89%,-22.72%,-6.81%,23.78%,-24.56%,-22.55%,Upgrade
5,Accounts Receivable,3491,3247,2826,2736,2770,2726,2507,2420,2268,2307,Upgrade
6,Other Receivables,-,6.07,-,5.74,-,2.11,-,2.09,-,0.07,Upgrade
7,Receivables,3491,3258,2826,2746,2770,2731,2507,2427,2268,2315,Upgrade
8,Inventory,3170,2749,2629,2136,2234,2019,2040,1777,1924,1817,Upgrade
9,Restricted Cash,-,965.77,-,793.81,-,602.51,-,461.35,-,464.15,Upgrade
10,Other Current Assets,1400,342.37,1265,342.21,922.97,187.95,791.59,211.91,688.68,115.79,Upgrade
11,Total Current Assets,9070,9371,7504,6789,6529,6094,5828,5594,5406,5291,Upgrade
12,"Property, Plant & Equipment",3688,3436,2560,2529,2433,2445,2493,2519,2310,2342,Upgrade
13,Long-Term Investments,299.54,315.19,313.44,255.04,235.58,182.68,171.02,143.03,140.45,164.71,Upgrade
14,Goodwill,2.41,2.41,2.41,2.41,2.41,2.21,2.21,2.21,10.64,10.64,Upgrade
15,Other Intangible Assets,803.22,79.38,770.11,75.83,788.77,80.12,717.99,93.21,692.64,108.98,Upgrade
16,Long-Term Deferred Tax Assets,86.87,68.97,73.47,71.21,76.95,66.26,71.61,61.72,57.22,51.29,Upgrade
17,Long-Term Deferred Charges,-,743.29,-,707.41,-,690.89,-,622.33,-,562,Upgrade
18,Other Long-Term Assets,104.54,78.86,37.75,64.3,68.92,35,24.32,37.01,149.75,140.57,Upgrade
19,Total Assets,14054,14095,11261,10494,10134,9596,9308,9073,8767,8672,Upgrade
20,Accounts Payable,2496,3004,2489,2361,2556,2319,2250,2139,2077,2010,Upgrade
21,Accrued Expenses,-,553.05,-,422.53,-,556.6,-,582,-,601.75,Upgrade
22,Short-Term Debt,2790,2431,1824,1439,980.38,903.67,560.78,505,711.06,524.9,Upgrade
23,Current Portion of Long-Term Debt,899.12,1168,884.76,1275,1453,1190,1345,1256,937.39,1745,Upgrade
