,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q2 2017,+9 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jun '17 Jun 30, 2017",+9 Quarters
0,Market Capitalization,7237,4921,5381,5596,3939,4123,3641,3846,3570,3381,3994,4865,5438,5068,6954,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,19.35%,19.35%,47.78%,45.50%,10.33%,21.96%,-8.82%,-20.95%,-34.36%,-33.30%,-42.57%,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,8836,6082,6343,6349,4692,4878,4383,4677,4401,4327,4900,5764,6337,5604,7401,-,-,-,-,-,-,Upgrade
3,Last Close Price,14.15,9.62,10.44,10.86,7.64,8.00,7.02,7.41,6.88,6.57,7.76,9.43,10.54,9.82,13.48,-,-,-,-,-,-,Upgrade
4,PE Ratio,20.79,13.97,15.34,13.82,10.82,10.91,9.22,13.58,13.90,15.34,28.18,40.01,47.14,44.88,61.48,-,-,-,-,-,-,Upgrade
5,PS Ratio,1.22,0.82,0.96,1.03,0.73,0.75,0.63,0.70,0.69,0.68,0.84,1.05,1.24,1.23,1.90,-,-,-,-,-,-,Upgrade
6,PB Ratio,2.36,1.60,1.76,1.91,1.39,1.48,1.35,1.51,1.44,1.42,-,2.20,2.47,2.36,3.27,-,-,-,-,-,-,Upgrade
7,P/TBV Ratio,1.64,1.64,1.80,1.96,1.43,1.52,1.38,1.55,1.48,1.46,-,2.26,2.54,2.41,3.34,-,-,-,-,-,-,Upgrade
8,P/FCF Ratio,-,-,-,-,-,32.88,-,-,60.06,21.10,-,-7.57,-7.25,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,-,-26.03,-,13.57,-,6.61,8.44,16.07,14.54,11.89,-,-10.27,-9.39,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,1.47,1.01,1.13,1.16,0.87,0.89,0.76,0.85,0.85,0.87,1.03,1.24,1.44,1.36,2.03,-,-,-,-,-,-,Upgrade
11,EV/EBITDA Ratio,14.79,10.02,10.15,10.39,8.06,8.31,8.09,9.79,10.25,11.09,14.01,17.62,20.89,18.75,24.73,-,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,17.96,11.85,11.92,12.19,9.51,9.77,9.58,11.84,12.58,13.80,18.03,23.01,28.12,25.53,33.11,-,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,-12.13,-,-,-,-,38.90,-,-,74.04,27.00,-,-8.97,-8.45,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.87,0.87,0.64,0.65,0.61,0.77,0.93,0.92,0.83,0.84,-,0.65,0.57,0.59,0.43,0.39,0.41,-,-,0.35,0.47,Upgrade
15,Debt / EBITDA Ratio,4.48,4.19,2.77,3.00,3.35,3.02,4.02,4.50,4.01,3.78,-,4.39,3.52,3.42,3.31,2.96,2.21,-,-,2.71,2.20,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-,17.09,-,-,34.46,12.52,-,-2.24,-1.68,-,-,-,-12.41,-,-,-,-,Upgrade
17,Asset Turnover,1.08,1.13,0.98,0.91,0.84,1.01,0.91,1.03,-,-,0.86,1.10,1.41,1.40,0.94,-,-,-,-,1.03,Upgrade,
18,Inventory Turnover,4.09,4.21,4.36,3.78,3.81,3.59,4.42,3.75,4.13,-,-,3.13,4.48,5.02,4.84,3.31,-,-,-,-,7.60,Upgrade
19,Quick Ratio,1.13,1.13,1.05,1.07,1.09,1.13,1.11,1.09,1.10,1.05,-,1.14,1.25,1.25,1.13,1.07,1.18,-,-,-,1.42,Upgrade
20,Current Ratio,1.71,1.71,1.63,1.62,1.64,1.60,1.49,1.51,1.54,1.53,-,1.76,1.80,1.86,1.89,1.77,1.85,-,-,-,1.85,Upgrade
21,Return on Equity (ROE),10.90%,13.89%,12.50%,10.62%,11.88%,24.16%,7.81%,14.27%,-,-,4.19%,9.58%,3.73%,5.46%,3.82%,-,-,-,-,7.49%,Upgrade,
22,Return on Assets (ROA),5.49%,6.07%,6.02%,4.30%,6.48%,5.44%,4.80%,4.77%,-,-,3.56%,4.00%,4.69%,3.55%,3.16%,-,-,-,-,6.30%,Upgrade,
23,Return on Capital (ROIC),6.36%,7.22%,7.24%,5.12%,7.67%,6.48%,5.77%,5.81%,-,-,4.46%,4.91%,5.62%,4.32%,3.86%,-,-,-,-,7.14%,Upgrade,
24,Return on Capital Employed (ROCE),12.68%,13.22%,16.12%,16.27%,16.07%,16.51%,16.05%,14.71%,13.50%,12.35%,-,10.11%,9.14%,9.40%,10.18%,13.57%,13.52%,-,-,-,12.61%,Upgrade
25,Earnings Yield,4.87%,7.16%,6.52%,7.24%,9.24%,9.17%,10.85%,7.37%,7.20%,6.52%,3.55%,2.50%,2.12%,2.23%,1.63%,-,-,-,-,-,-,Upgrade
26,FCF Yield,-10.06%,-14.80%,-7.13%,-2.67%,-2.34%,3.04%,2.14%,1.37%,1.67%,4.74%,-7.16%,-13.21%,-13.79%,-15.88%,-9.16%,-,-,-,-,-,-,Upgrade
