,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q2 2017,+9 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jun '17 Jun 30, 2017",+9 Quarters
0,Cash & Equivalents,1080,791.72,950.17,986.16,1392,1773,1567,1262,876.77,-,530.91,574.25,285.5,371.38,242.6,402.37,-,-,-,141.78,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,0.79,-,1.98,-,-,-,-,Upgrade
2,Trading Asset Securities,0.1,0.18,0.13,0.04,0.28,-,50.67,50.17,306,-,4.23,0.81,80,3.27,0.48,9.33,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,1081,791.9,950.3,986.2,1392,1773,1618,1312,1183,-,535.14,575.05,365.5,375.44,243.08,413.68,-,-,279.85,141.78,Upgrade
4,Cash Growth,-22.37%,-55.33%,-41.26%,-24.84%,17.68%,-,202.30%,128.18%,223.60%,-,120.15%,39.01%,-,-,-13.14%,191.77%,-,-,19.32%,9.19%,Upgrade
5,Accounts Receivable,1895,1860,1769,1585,1668,1889,1796,1763,1768,-,1719,1787,1699,1275,978.5,971.95,-,-,-,690.39,Upgrade
6,Other Receivables,71.4,65.4,72.94,95.05,107.17,67.18,53.94,62.89,80.18,-,53.47,45.74,59.13,35.92,28.16,27.13,-,-,-,38.53,Upgrade
7,Receivables,1966,1925,1841,1680,1776,1957,1850,1826,1848,-,1772,1833,1758,1311,1007,999.09,-,-,-,728.92,Upgrade
8,Inventory,1357,1314,1236,1193,1104,1144,1178,1110,1201,-,1129,961.56,904.04,1019,739.22,717.15,-,-,-,189.39,Upgrade
9,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.09,-,-,-,43.17,Upgrade
10,Other Current Assets,205.35,199.17,191.98,148.44,195.39,131.05,162,159.2,165.93,-,137.16,98.19,123.81,108.96,88.67,84.09,-,-,-,33.01,Upgrade
11,Total Current Assets,4609,4230,4220,4008,4467,5005,4807,4407,4398,-,3573,3468,3151,2813,2078,2214,-,-,-,1136,Upgrade
12,"Property, Plant & Equipment",1474,1397,1312,1245,1005,814.73,773.94,765.53,760.13,-,724.96,709.38,741.37,719.89,701.99,694.53,-,-,-,504.55,Upgrade
13,Long-Term Investments,22.61,21.97,22.13,22.79,22.52,22.52,22.57,22.48,21.24,-,21.09,21.89,21.67,21.51,129.63,21.83,-,-,-,20.17,Upgrade
14,Goodwill,0.49,0.48,0.48,0.48,0.52,0.52,0.51,0.47,0.45,-,0.42,0.43,0.43,0.43,0.44,0.44,-,-,-,-,Upgrade
15,Other Intangible Assets,70.65,72.03,73.6,74.39,60.48,60.81,65.33,64.41,57.26,-,51.87,52.31,38.89,39.35,40.02,40.37,-,-,-,29.88,Upgrade
16,Long-Term Accounts Receivable,-,28.47,-,13.5,-,32.82,-,40.16,-,-,1.08,21.43,-,-,-,-,-,-,-,-,Upgrade
17,Long-Term Deferred Tax Assets,63.92,70.22,61.63,60.84,69.48,77.9,62.67,57.4,55.7,-,38.55,38.37,34.35,37.29,35.9,35.46,-,-,-,15.91,Upgrade
18,Long-Term Deferred Charges,-,-,-,-,-,-,-,-,-,-,-,-,0.56,0.86,1.63,1.84,-,-,-,-,Upgrade
19,Other Long-Term Assets,333.68,76.38,119.74,91.75,191.57,193.17,129.08,87.2,121.66,-,92.37,80.38,40.26,47.97,25.23,24.89,-,-,-,57.76,Upgrade
20,Total Assets,6574,5897,5810,5517,5817,6207,5861,5444,5414,-,4504,4392,4029,3681,3012,3033,-,-,-,1765,Upgrade
21,Accounts Payable,487.58,486.74,587.99,479.44,497.25,508.65,571.92,437.24,517.14,-,527.93,590.19,418.69,434.86,373.13,346.34,-,-,-,129.01,Upgrade
22,Accrued Expenses,29.32,123.78,26.09,152.59,41.33,115.64,37.53,147.08,23.5,-,20.82,92.98,18.61,86.56,16.83,92.08,-,-,-,4.75,Upgrade
23,Short-Term Debt,1515,1587,1582,1486,1873,2258,2070,1798,1757,-,1211,1030,1111,785.11,564.64,590.57,-,-,-,427.53,Upgrade
24,Current Portion of Long-Term Debt,391.45,138.46,99.11,41.98,77.02,152.55,184.69,169.74,146.92,-,13.2,11.67,4.81,94.72,98.32,91.15,-,-,-,20,Upgrade
25,Current Portion of Leases,-,28.76,-,28.88,-,18.53,-,13.95,-,-,-,1.33,-,2.69,-,6.82,-,-,-,-,Upgrade
26,Current Income Taxes Payable,12.92,26.92,21.94,9.92,20.8,30.65,12.92,14.18,29.59,-,19.67,14.82,23.62,10.71,5.18,4.2,-,-,-,6.08,Upgrade
27,Current Unearned Revenue,80.12,86.82,118.69,90.93,101.84,100.86,107.57,116.58,158.89,-,87.57,45.75,51.51,50.02,28.52,27,-,-,-,-,Upgrade
28,Other Current Liabilities,175.79,118.24,173.17,158.86,180.77,170.82,190.96,156.57,243.54,-,144.3,138.74,64.82,21.35,84.82,38.72,-,-,-,25.34,Upgrade
29,Total Current Liabilities,2692,2597,2609,2449,2792,3355,3176,2854,2876,-,2025,1926,1693,1486,1171,1197,-,-,-,612.71,Upgrade
30,Long-Term Debt,606.75,157.15,184.59,154.64,177.13,69.78,84.15,56.07,89.85,-,211.68,212.11,143.14,24.05,25.62,32.58,-,-,-,47,Upgrade
31,Long-Term Leases,164.01,39.97,45.41,31.41,16.51,27.4,4.67,10.42,12.89,-,3.82,3.03,3.61,3.69,-,-,-,-,-,-,Upgrade
32,Long-Term Unearned Revenue,38.72,39.29,37.85,39.42,42.46,44.09,45.03,46.57,47.43,-,50.43,49.85,44.45,43.14,42.09,44.84,-,-,-,43.91,Upgrade
33,Long-Term Deferred Tax Liabilities,1.49,1.45,3.04,3,5.22,3.28,2.62,1.02,-,-,0.27,0.63,-,0.49,0.07,1.4,-,-,-,-,Upgrade
34,Other Long-Term Liabilities,-,-,-,-,-,-,-,-,2.56,-,2.83,2.82,-,-,-,-,-,-,-,-,Upgrade
35,Total Liabilities,3503,2834,2879,2677,3033,3500,3312,2968,3029,-,2294,2194,1885,1557,1239,1276,-,-,-,703.63,Upgrade
36,Common Stock,511.52,511.52,511.52,511.52,511.54,511.44,511.44,511.44,506.82,-,506.82,506.82,506.82,506.82,430.82,430.82,-,-,-,349.55,Upgrade
37,Additional Paid-In Capital,986.79,985.89,984.98,984.08,981.84,979.36,975.05,975.05,959.58,-,959.58,959.58,959.58,959.58,707.91,707.91,-,-,-,471.58,Upgrade
38,Retained Earnings,1569,1523,1418,1328,1253,1198,1039,989.83,897.48,-,763.9,745.14,686.86,666.92,639.9,623.29,-,-,-,238.43,Upgrade
39,Treasury Stock,-11.22,-11.22,-11.22,-11.22,-19.36,-19.36,-19.36,-19.36,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
40,Comprehensive Income & Other,12.82,52.48,25.52,25.7,54.27,36.25,37.2,13.51,14.04,-,-21.91,-15.28,-10.41,-11.24,-7.09,-5.76,-,-,-,0.52,Upgrade
41,Total Common Equity,3069,3061,2929,2838,2782,2706,2543,2470,2378,-,2208,2196,2143,2122,1772,1756,-,-,1614,1060,Upgrade
42,Minority Interest,1.71,1.29,1.8,1.79,1.5,1.51,5.89,6.03,7.22,-,1.59,1.43,1.25,1.27,1.7,1.49,-,-,-,0.82,Upgrade
43,Shareholders' Equity,3071,3063,2931,2840,2783,2707,2549,2477,2385,-,2210,2198,2144,2123,1773,1758,-,-,1616,1061,Upgrade
44,Total Liabilities & Equity,6574,5897,5810,5517,5817,6207,5861,5444,5414,-,4504,4392,4029,3681,3012,3033,-,-,-,1765,Upgrade
45,Total Debt,2677,1951,1911,1743,2144,2526,2344,2049,2007,-,1440,1258,1263,910.26,688.58,721.12,-,-,572.98,494.53,Upgrade
46,Net Cash (Debt),-1597,-1159,-960.34,-756.65,-751.77,-753.02,-725.99,-736.46,-823.77,-,-904.72,-683.28,-897.32,-534.82,-445.5,-307.44,-,-,-293.13,-352.75,Upgrade
47,Net Cash Per Share,-3.08,-2.21,-1.92,-1.45,-1.48,-1.44,-1.47,-1.48,-1.55,-,-1.98,-1.50,-1.51,-1.17,-1.07,-0.75,-,-,-0.64,-0.98,Upgrade
48,Filing Date Shares Outstanding,511.52,511.52,511.52,511.52,511.54,511.44,511.44,511.44,506.82,543.36,506.82,506.82,506.82,506.82,430.82,430.82,463.61,386.99,461.21,360.7,Upgrade
49,Total Common Shares Outstanding,511.52,511.52,511.52,511.52,511.54,511.44,511.44,511.44,506.82,543.36,506.82,506.82,506.82,506.82,430.82,430.82,463.61,386.99,461.21,360.7,Upgrade
50,Working Capital,1917,1634,1612,1560,1675,1649,1631,1553,1521,-,1549,1542,1458,1327,906.19,1017,-,-,-,523.56,Upgrade
51,Book Value Per Share,6.00,5.98,5.73,5.55,5.44,5.29,4.97,4.83,4.69,-,4.36,4.33,4.23,4.19,4.11,4.08,-,-,3.80,2.94,Upgrade
52,Tangible Book Value,2998,2989,2855,2763,2721,2644,2477,2406,2320,-,2156,2144,2104,2082,1731,1715,-,-,1579,1030,Upgrade
53,Tangible Book Value Per Share,5.86,5.84,5.58,5.40,5.32,5.17,4.84,4.70,4.58,-,4.25,4.23,4.15,4.11,4.02,3.98,-,-,3.72,2.86,Upgrade
54,Buildings,-,526.89,-,526.8,-,505.8,-,500.77,-,-,-,480.86,-,451.5,-,441.4,-,-,-,-,Upgrade
55,Machinery,-,859.1,-,838.13,-,733.75,-,708.16,-,-,-,635.45,-,616.51,-,591.68,-,-,-,-,Upgrade
56,Construction In Progress,-,589.46,-,432.44,-,142.64,-,90.21,-,-,-,54.59,-,88.56,-,73.69,-,-,-,-,Upgrade
