,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+1 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Cash & Equivalents,162.91,164.37,241.8,381.01,253.53,233.38,226.96,294.03,358.09,380.33,Upgrade
1,Short-Term Investments,36.01,25.66,28.12,23.66,12.89,15.67,22.98,16.43,14.66,7.86,Upgrade
2,Trading Asset Securities,-,2.28,7.11,14.69,14.08,8.8,37.46,0.58,1.01,-,Upgrade
3,Cash & Short-Term Investments,198.92,192.3,277.03,419.36,280.5,257.85,287.41,311.04,373.76,388.2,Upgrade
4,Cash Growth,-28.20%,-54.14%,-1.24%,62.64%,-2.40%,-17.10%,-23.10%,-19.88%,14.80%,14.05%,Upgrade
5,Accounts Receivable,411.5,327.99,328.98,311.56,346.41,293.56,357.59,283.09,272.09,242.76,Upgrade
6,Other Receivables,7.31,8.47,6.52,6.71,4.12,13.88,1.6,2.17,5.11,3.64,Upgrade
7,Receivables,418.81,336.46,335.5,318.27,350.53,307.44,359.19,285.26,277.21,246.4,Upgrade
8,Inventory,344.37,330.02,302.27,322.9,256.63,268.06,265.38,247.12,227.09,199.04,Upgrade
9,Other Current Assets,14.77,15.34,24.67,30.39,17.63,24.1,29.33,40.47,5.58,4.93,Upgrade
10,Total Current Assets,976.87,874.12,939.47,1091,905.28,857.44,941.3,883.88,883.64,838.56,Upgrade
11,"Property, Plant & Equipment",743.06,664.12,596.85,573.6,546.75,547.31,472.88,432,417.09,388.9,Upgrade
12,Long-Term Investments,48.1,49.31,40.1,17.91,9.32,17,9.96,24.81,13.39,16.78,Upgrade
13,Goodwill,1.63,1.63,1.63,1.63,1.63,1.63,1.63,1.63,1.63,1.63,Upgrade
14,Other Intangible Assets,13.12,14.22,15.08,15.4,16.55,18.29,19.27,19.56,18.07,18.56,Upgrade
15,Long-Term Deferred Tax Assets,30.46,30.07,30.76,30.19,27.24,31.97,17.13,16.21,14.75,13.38,Upgrade
16,Other Long-Term Assets,148.41,159.17,160.95,145.61,52.64,50.47,67,42.44,9.2,2.74,Upgrade
17,Total Assets,1962,1793,1785,1875,1559,1524,1529,1421,1358,1281,Upgrade
18,Accounts Payable,266.15,190.97,167.71,189.78,113.94,120.83,116.9,110.44,101.61,104.3,Upgrade
19,Accrued Expenses,157.14,46.66,155.01,89.87,119.14,59.34,99.2,54.7,114.84,45.07,Upgrade
20,Short-Term Debt,-,-,35.26,36.03,48.15,57.24,101.39,78.92,51.97,31.35,Upgrade
21,Current Portion of Long-Term Debt,36.3,27.33,-,-,-,-,-,-,-,-,Upgrade
22,Current Portion of Leases,42.07,48.25,39.72,40.21,35.17,37.87,37.51,35.77,33.4,32.19,Upgrade
23,Current Income Taxes Payable,34.24,39.58,41.71,30.76,26.91,27.71,21.48,26.58,25.8,29.71,Upgrade
24,Current Unearned Revenue,49.2,33.13,38.71,134.97,28.89,29.81,35.46,35.53,28.33,32.58,Upgrade
25,Other Current Liabilities,115.12,222.68,111.36,209.64,89.59,168.02,116.35,143.53,97.44,146.95,Upgrade
26,Total Current Liabilities,700.2,608.61,589.48,731.25,461.79,500.83,528.28,485.47,453.38,422.15,Upgrade
27,Long-Term Debt,38.27,22.68,-,-,-,-,-,-,-,-,Upgrade
28,Long-Term Leases,82.02,76.59,88.52,94.62,78.92,80.62,75.57,73.22,60.93,63.97,Upgrade
29,Long-Term Unearned Revenue,10.21,11.87,14.72,15.84,14.29,15.43,16.03,14.22,20.8,17.77,Upgrade
30,Long-Term Deferred Tax Liabilities,19.32,19.55,18.85,27.59,26.87,26.06,24.15,25.86,19.67,13.27,Upgrade
31,Total Liabilities,850.02,739.3,711.57,869.31,581.87,622.94,644.03,598.76,554.77,517.16,Upgrade
32,Common Stock,6.85,6.85,6.85,6.85,6.85,6.85,6.65,6.65,6.65,6.65,Upgrade
33,Additional Paid-In Capital,63.59,86.73,133.37,202.87,202.87,202.87,173.03,173.03,210.2,243.44,Upgrade
34,Retained Earnings,1011,927.28,899.41,764.51,735.17,658.12,672.58,605.99,539.46,467.46,Upgrade
35,Comprehensive Income & Other,25.57,27.66,28.93,28.75,29.98,30.9,30.73,34.51,46.38,45.83,Upgrade
36,Total Common Equity,1107,1049,1069,1003,974.87,898.74,882.99,820.18,802.69,763.38,Upgrade
37,Minority Interest,4.9,4.82,4.71,2.97,2.69,2.43,2.14,1.59,0.3,-,Upgrade
38,Shareholders' Equity,1112,1053,1073,1006,977.56,901.17,885.13,821.76,802.99,763.38,Upgrade
39,Total Liabilities & Equity,1962,1793,1785,1875,1559,1524,1529,1421,1358,1281,Upgrade
40,Total Debt,198.66,174.86,163.5,170.86,162.24,175.74,214.47,187.9,146.3,127.51,Upgrade
41,Net Cash (Debt),0.26,17.45,113.53,248.5,118.26,82.1,72.94,123.14,227.46,260.69,Upgrade
42,Net Cash Growth,-99.77%,-92.98%,-4.00%,202.67%,62.14%,-33.32%,-67.93%,-52.77%,1.65%,-23.41%,Upgrade
43,Net Cash Per Share,0.00,0.02,0.13,0.29,0.14,0.10,0.09,0.15,0.27,0.31,Upgrade
44,Filing Date Shares Outstanding,863.6,863.6,863.6,863.6,863.6,863.6,840,840,840,840,Upgrade
45,Total Common Shares Outstanding,863.6,863.6,863.6,863.6,863.6,863.6,840,840,840,840,Upgrade
46,Working Capital,276.67,265.51,349.98,359.67,443.49,356.61,413.02,398.41,430.26,416.41,Upgrade
47,Book Value Per Share,1.28,1.21,1.24,1.16,1.13,1.04,1.05,0.98,0.96,0.91,Upgrade
48,Tangible Book Value,1092,1033,1052,985.95,956.69,878.82,862.09,798.99,783,743.2,Upgrade
