,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+1 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Revenue,1088,955.48,1094,979.54,846.4,859.78,886.72,866.2,737.68,706.27,Upgrade
1,Revenue Growth (YoY),-0.54%,-2.46%,29.29%,13.93%,-4.55%,-0.74%,20.20%,22.64%,16.00%,20.63%,Upgrade
2,Cost of Revenue,461.38,415.84,419.37,417.37,341.21,344.25,340.9,333.28,279.51,264.71,Upgrade
3,Gross Profit,627.05,539.64,674.96,562.17,505.18,515.53,545.82,532.92,458.17,441.56,Upgrade
4,"Selling, General & Admin",501.12,496.13,498.68,515.37,399.2,486.31,445.83,449.17,341.41,351.6,Upgrade
5,Other Operating Expenses,34.6,27.19,28.68,30.22,19.06,26.1,23.54,26.32,33.07,24.5,Upgrade
6,Operating Expenses,535.72,523.32,527.36,545.59,418.26,512.4,469.37,475.49,374.48,376.1,Upgrade
7,Operating Income,91.33,16.32,147.61,16.58,86.93,3.13,76.45,57.42,83.69,65.45,Upgrade
8,Interest Expense,-4.38,-4.13,-3.74,-3.62,-2.94,-3.62,-3.46,-2.63,-2.59,-1.95,Upgrade
9,Interest & Investment Income,2.7,3.29,3.73,2.09,1.91,1.5,2.72,6.28,3.8,4.2,Upgrade
10,Other Non Operating Income (Expenses),15.37,21.67,18.52,17.19,9.39,18.21,6.4,9.23,4.42,4.01,Upgrade
11,EBT Excluding Unusual Items,105.02,37.15,166.12,32.24,95.29,19.22,82.1,70.3,89.32,71.72,Upgrade
12,Gain (Loss) on Sale of Investments,-,3.03,0.86,2.3,0.13,-37.56,-2.05,5.25,2.56,1.52,Upgrade
13,Gain (Loss) on Sale of Assets,-,-0.42,0.85,0.69,-,-0,0.11,-0.25,0.03,-0.01,Upgrade
14,Pretax Income,105.02,39.76,167.82,35.24,95.41,-18.34,80.16,75.31,91.92,73.23,Upgrade
15,Income Tax Expense,20.77,11.78,31.67,5.86,17.88,-4.17,13.61,8.69,19.91,17.53,Upgrade
16,Earnings From Continuing Operations,84.25,27.98,136.15,29.38,77.54,-14.18,66.54,66.62,72,55.7,Upgrade
17,Minority Interest in Earnings,-0.81,-0.11,-1.25,-0.04,-0.49,-0.28,0.04,-0.09,0,-,Upgrade
18,Net Income,83.44,27.88,134.9,29.34,77.05,-14.46,66.59,66.53,72.01,55.7,Upgrade
19,Net Income to Common,83.44,27.88,134.9,29.34,77.05,-14.46,66.59,66.53,72.01,55.7,Upgrade
20,Net Income Growth,-38.15%,-4.99%,75.09%,-,15.71%,-,-7.52%,19.44%,22.05%,46.34%,Upgrade
21,Shares Outstanding (Basic),847,847,847,847,847,847,826,823,835,833,Upgrade
22,Shares Outstanding (Diluted),847,847,847,847,847,847,826,823,835,836,Upgrade
23,Shares Change (YoY),-0.02%,-,-,-0.05%,2.48%,2.96%,-0.96%,-1.52%,0.14%,0.30%,Upgrade
24,EPS (Basic),0.10,0.03,0.16,0.03,0.09,-0.02,0.08,0.08,0.09,0.07,Upgrade
25,EPS (Diluted),0.10,0.03,0.16,0.03,0.09,-0.02,0.08,0.08,0.09,0.07,Upgrade
26,EPS Growth,-38.03%,-10.51%,74.79%,-,12.91%,-,-6.32%,20.93%,21.48%,51.90%,Upgrade
27,Free Cash Flow,10.73,-31.4,-36.28,144.17,52,47.15,-54.62,-25.27,4.46,86.32,Upgrade
28,Free Cash Flow Per Share,0.01,-0.04,-0.04,0.17,0.06,0.06,-0.07,-0.03,0.01,0.10,Upgrade
29,Dividend Per Share,-,0.026,0.056,-,-,-,-,-,0.034,0.026,Upgrade
30,Dividend Growth,-,-,-,-,-,-,-,-,21.77%,42.78%,Upgrade
31,Operating Margin,8.39%,1.71%,13.49%,1.69%,10.27%,0.36%,8.62%,6.63%,11.35%,9.27%,Upgrade
32,Profit Margin,7.67%,2.92%,12.33%,3.00%,9.10%,-1.68%,7.51%,7.68%,9.76%,7.89%,Upgrade
33,Free Cash Flow Margin,0.99%,-3.29%,-3.31%,14.72%,6.14%,5.48%,-6.16%,-2.92%,0.60%,12.22%,Upgrade
34,EBITDA,117.93,39.36,175.47,42.5,111.37,23.08,96.64,99.57,104.12,81.53,Upgrade
35,D&A For EBITDA,26.6,23.04,27.86,25.92,24.44,19.95,20.19,42.15,20.43,16.08,Upgrade
36,EBIT,91.33,16.32,147.61,16.58,86.93,3.13,76.45,57.42,83.69,65.45,Upgrade
