,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2022,Q2 2023,Q1 2023,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Revenue,14.12,14.12,18.06,18.06,14.07,14.51,19.7,19.35,21.18,15.84,18.77,19.14,17.57,15.42,16.81,17.51,10.21,10.92,13.02,13.64,Upgrade
1,Revenue Growth (YoY),0.31%,-2.74%,-8.30%,-6.66%,-33.56%,-8.36%,4.93%,1.13%,20.54%,2.74%,11.71%,9.31%,72.03%,41.21%,29.10%,28.33%,-36.44%,-27.63%,-9.59%,-12.49%,Upgrade
2,Cost of Revenue,8.74,8.74,11.91,11.91,7.53,9.02,10.64,10.7,11.74,9.08,7.97,9.68,9.01,8.57,6.28,7.69,5.14,5.57,5.26,6.01,Upgrade
3,Gross Profit,5.37,5.37,6.16,6.16,6.54,5.5,9.06,8.66,9.44,6.76,10.81,9.45,8.56,6.85,10.52,9.82,5.08,5.35,7.76,7.64,Upgrade
4,"Selling, General & Admin",7.1,7.1,8.09,8.09,9.33,7.54,6.23,7.71,6.71,7.69,8.7,6.77,7.73,8.15,3.97,7.76,5.59,6.46,5.08,5.94,Upgrade
5,Other Operating Expenses,0.45,0.45,0.85,0.85,1.44,-,0.12,0.12,-,-,2.4,-,0.15,-,2.12,-,0.11,-,1.39,-,Upgrade
6,Operating Expenses,7.55,7.55,8.94,8.94,10.77,7.54,6.35,7.84,6.71,7.69,11.09,6.77,7.88,8.15,6.09,7.76,5.7,6.46,6.47,5.94,Upgrade
7,Operating Income,-2.18,-2.18,-2.78,-2.78,-4.23,-2.04,2.71,0.82,2.74,-0.93,-0.29,2.69,0.68,-1.3,4.43,2.05,-0.62,-1.11,1.29,1.7,Upgrade
8,Interest Expense,-,-,-0,-0,-,-0.13,-,-,-0.12,-0.12,-,-0.12,-0.02,-0.11,-,-0.11,-0,-0.11,-,-0.11,Upgrade
9,Interest & Investment Income,0.32,0.32,0.11,0.11,0.8,-,0.08,0.46,-,-,1.6,-,0.11,-,0.97,-,0.2,-,1.08,-,Upgrade
10,Currency Exchange Gain (Loss),-,-,0.06,0.06,-,-,-,-,-,-,0.07,-,-,-,-,-,-,-,0.06,-,Upgrade
11,Other Non Operating Income (Expenses),0.28,0.28,2.93,2.93,-0.07,0.49,0.63,0.4,0.24,0.15,6.53,0.69,0.17,0.4,0.94,0.04,0.1,0.59,0.51,0.35,Upgrade
12,EBT Excluding Unusual Items,-1.58,-1.58,0.31,0.31,-3.51,-1.68,3.42,1.68,2.86,-0.89,7.91,3.26,0.94,-1.02,6.34,1.98,-0.32,-0.63,2.94,1.94,Upgrade
13,Gain (Loss) on Sale of Investments,0.01,0.01,-0.12,-0.12,0.02,-0.7,-0.06,-0.19,-0.29,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-0.9,-0.9,-,-,-,-,-,-,-0.18,-,-,-,-0.18,-,-,-,0.08,-,Upgrade
15,Asset Writedown,-,-,-0.08,-0.08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Other Unusual Items,-,-,0.08,0.08,-,-,-,-,-,-,0.17,-,-,-,2.05,-,-,-,-,-,Upgrade
17,Pretax Income,-1.57,-1.57,-0.71,-0.71,-3.49,-2.38,3.36,1.49,2.57,-0.89,7.9,3.26,0.94,-1.02,8.21,1.98,-0.32,-0.63,3.01,1.94,Upgrade
18,Income Tax Expense,0.05,0.05,0.3,0.3,-0.68,-0.12,0.83,0.49,0.56,0.14,0.79,0.66,0.42,0.09,1.17,0.75,0.02,0.02,-0.38,0.57,Upgrade
19,Earnings From Continuing Operations,-1.62,-1.62,-1.01,-1.01,-2.81,-2.26,2.53,1.01,2.01,-1.03,7.11,2.6,0.51,-1.1,7.05,1.23,-0.33,-0.65,3.39,1.37,Upgrade
20,Net Income,-1.62,-1.62,-1.01,-1.01,-2.81,-2.26,2.53,1.01,2.01,-1.03,7.11,2.6,0.51,-1.1,7.05,1.23,-0.33,-0.65,3.39,1.37,Upgrade
21,Net Income to Common,-1.62,-1.62,-1.01,-1.01,-2.81,-2.26,2.53,1.01,2.01,-1.03,7.11,2.6,0.51,-1.1,7.05,1.23,-0.33,-0.65,3.39,1.37,Upgrade
22,Net Income Growth,-,-,-,-,-,-,-64.44%,-61.25%,292.76%,-,0.95%,110.71%,-,-,107.69%,-10.20%,-,-,-,-74.08%,Upgrade
23,Shares Outstanding (Basic),159,159,159,159,159,159,159,159,159,159,131,80,80,87,100,67,67,67,67,67,Upgrade
24,Shares Outstanding (Diluted),159,159,159,159,159,159,159,159,159,159,131,80,80,87,100,67,67,67,67,67,Upgrade
25,Shares Change (YoY),-,-,-,-,-,-,21.02%,100.00%,100.00%,83.33%,31.72%,18.64%,18.64%,29.43%,48.84%,-,-,-,9.01%,20.00%,Upgrade
26,EPS (Basic),-0.01,-0.01,-0.01,-0.01,-0.02,-0.01,0.02,0.01,0.01,-0.01,0.05,0.03,0.01,-0.01,0.07,0.02,-0.00,-0.01,0.05,0.02,Upgrade
27,EPS (Diluted),-0.01,-0.01,-0.01,-0.01,-0.02,-0.01,0.02,0.01,0.01,-0.01,0.05,0.03,0.01,-0.01,0.07,0.02,-0.00,-0.01,0.05,0.02,Upgrade
28,EPS Growth,-,-,-,-,-,-,-70.61%,-80.63%,96.37%,-,-23.36%,77.61%,-,-,40.82%,-10.21%,-,-,-,-78.40%,Upgrade
29,Free Cash Flow,-2.91,-2.91,-7.17,-7.17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
30,Free Cash Flow Per Share,-0.02,-0.02,-0.05,-0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
31,Gross Margin,38.06%,38.06%,34.09%,34.09%,46.49%,37.89%,45.97%,44.73%,44.58%,42.69%,57.57%,49.40%,48.73%,44.44%,62.61%,56.06%,49.71%,49.01%,59.60%,55.96%,Upgrade
32,Operating Margin,-15.44%,-15.44%,-15.40%,-15.40%,-30.07%,-14.06%,13.73%,4.24%,12.92%,-5.85%,-1.53%,14.03%,3.88%,-8.44%,26.35%,11.73%,-6.07%,-10.16%,9.92%,12.44%,Upgrade
33,Profit Margin,-11.50%,-11.50%,-5.58%,-5.58%,-19.95%,-15.56%,12.84%,5.20%,9.48%,-6.49%,37.88%,13.56%,2.91%,-7.15%,41.92%,7.04%,-3.27%,-5.92%,26.06%,10.06%,Upgrade
34,Free Cash Flow Margin,-20.63%,-20.63%,-39.69%,-39.69%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
35,EBITDA,-1.83,-1.83,-2.44,-2.44,-3.71,-1.57,3.32,1.26,-,-0.44,0.2,3.21,1.32,-0.78,4.95,2.39,-0.15,-0.77,1.63,2.01,Upgrade
