,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H1 2021,H2 2020,H1 2020,H2 2019,H1 2019,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019","Jun '19 Jun 30, 2019",+2 Quarters
0,Cash & Equivalents,607.39,890.2,665.9,696.11,807.39,1166,1402,985.87,1557,5262,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,838.5,-,934.13,-,Upgrade
2,Cash & Short-Term Investments,607.39,890.2,665.9,696.11,807.39,1166,2240,985.87,2491,5262,Upgrade
3,Cash Growth,-8.79%,27.88%,-17.52%,-40.29%,-63.96%,18.26%,-10.07%,-81.27%,-47.80%,125.45%,Upgrade
4,Accounts Receivable,128.81,224.6,247.15,82.37,652.21,1057,1047,851.76,1278,1330,Upgrade
5,Other Receivables,-,-,-,-,-,105.29,715.15,113.28,-,542.51,Upgrade
6,Receivables,128.81,224.6,247.15,82.37,652.21,1324,1924,1136,1389,1908,Upgrade
7,Inventory,6835,7512,8379,9305,9312,28537,30777,32597,30743,34959,Upgrade
8,Prepaid Expenses,1249,1052,1003,896.31,5356,2833,669.07,2510,1467,2981,Upgrade
9,Restricted Cash,17.86,13.86,13.87,29.83,44.31,400.25,461.3,920.96,957.54,1695,Upgrade
10,Other Current Assets,-,-,-,-,-,315.23,377,315.23,337.78,315.22,Upgrade
11,Total Current Assets,8839,9692,10309,11010,16172,34575,36448,38465,37386,47120,Upgrade
12,"Property, Plant & Equipment",76.78,71.53,90.91,68.92,45.04,100.28,106.72,114.17,122.72,116.46,Upgrade
13,Long-Term Investments,280.4,94.2,100.23,126.2,113.82,0.73,0.75,3.25,4.66,5.8,Upgrade
14,Goodwill,38.6,38.6,3.22,-,-,-,-,-,-,-,Upgrade
15,Other Intangible Assets,15.13,13.84,43.65,-,2.76,3.86,4.47,5.44,6.51,7.76,Upgrade
16,Long-Term Deferred Tax Assets,56.2,55.05,43.45,43.79,69.5,107.26,107.26,203.06,213.94,328.73,Upgrade
17,Other Long-Term Assets,1529,1558,1361,1400,520.26,1819,1523,757.17,757.17,750.85,Upgrade
18,Total Assets,10835,11523,11952,12649,16924,36606,38191,39548,38541,48380,Upgrade
19,Accounts Payable,1007,1286,1259,2014,1950,3367,5789,4911,5462,4399,Upgrade
20,Accrued Expenses,-,44,-,95.53,-,-,2514,-,33.59,-,Upgrade
21,Short-Term Debt,905.63,636.38,-,1746,2932,14580,14525,2121,13199,1007,Upgrade
22,Current Portion of Long-Term Debt,-,-,640.87,-,-,-,-,12358,1445,14092,Upgrade
23,Current Portion of Leases,6.56,9.76,7.98,1.73,5.11,9.37,9.45,9.64,9.6,6.85,Upgrade
24,Current Income Taxes Payable,904.84,1142,1196,1715,1505,2566,2617,2398,2385,1689,Upgrade
25,Current Unearned Revenue,871.06,896.95,929.85,1172,1665,-,10291,-,9654,-,Upgrade
26,Other Current Liabilities,4467,3662,3927,2577,3943,17564,2937,17036,4865,21065,Upgrade
27,Total Current Liabilities,8162,7677,7961,9320,11999,38086,38682,38835,37055,42258,Upgrade
28,Long-Term Debt,953.07,1112,613.4,593.7,1886,-,-,-,258.08,2663,Upgrade
29,Long-Term Leases,6.96,8.62,7.17,1.51,0.88,-,1.12,5.04,8.48,6.52,Upgrade
30,Long-Term Deferred Tax Liabilities,193.45,218.39,199.36,197.83,83.96,215.74,215.74,117.88,116.52,125.3,Upgrade
31,Total Liabilities,9315,9015,8781,10113,13970,38302,38899,38957,37438,45054,Upgrade
32,Common Stock,24.85,898.65,787.56,787.56,545.34,545.34,545.34,545.34,545.34,545.34,Upgrade
33,Additional Paid-In Capital,1309,1309,1309,1309,1298,1298,1298,1298,1298,1298,Upgrade
34,Retained Earnings,-2833,-1567,-625.86,-781.64,-1662,-4179,-3258,-1691,-1232,1319,Upgrade
35,Comprehensive Income & Other,1278,394.07,254.67,146.53,-124.05,-442.42,-429.2,-486.06,-469.66,-469.26,Upgrade
36,Total Common Equity,-220.82,1035,1725,1461,56.71,-2779,-1844,-333.69,140.8,2692,Upgrade
37,Minority Interest,1740,1473,1445,1074,2897,1083,1136,924.24,962.85,633.79,Upgrade
38,Shareholders' Equity,1519,2508,3171,2536,2954,-1696,-707.96,590.55,1104,3326,Upgrade
39,Total Liabilities & Equity,10835,11523,11952,12649,16924,36606,38191,39548,38541,48380,Upgrade
40,Total Debt,1872,1766,1269,2343,4824,14590,14535,14494,14921,17776,Upgrade
41,Net Cash (Debt),-1265,-876.25,-603.53,-1647,-4016,-13424,-12295,-13509,-12430,-12514,Upgrade
42,Net Cash Per Share,-0.47,-0.35,-0.26,-0.86,-2.50,-8.37,-7.67,-8.42,-7.75,-7.80,Upgrade
43,Filing Date Shares Outstanding,2737,2587,2282,2282,1604,1604,1604,1604,1604,1604,Upgrade
44,Total Common Shares Outstanding,2737,2587,2282,2282,1604,1604,1604,1604,1604,1604,Upgrade
45,Working Capital,676.95,2016,2348,1690,4173,-3512,-2233,-369.62,331.73,4862,Upgrade
46,Book Value Per Share,-0.08,0.40,0.76,0.64,0.04,-1.73,-1.15,-0.21,0.09,1.68,Upgrade
47,Tangible Book Value,-274.54,982.07,1679,1461,53.95,-2782,-1849,-339.13,134.29,2684,Upgrade
48,Tangible Book Value Per Share,-0.10,0.38,0.74,0.64,0.03,-1.73,-1.15,-0.21,0.08,1.67,Upgrade
49,Buildings,-,55.47,-,82.54,-,-,100.95,-,98.76,-,Upgrade
50,Machinery,-,27.51,-,26.96,-,-,75.79,-,82.8,-,Upgrade
51,Leasehold Improvements,-,18.24,-,4.11,-,-,27.19,-,26.55,-,Upgrade
