,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,7101,7154,6037,8217,7579,3077,3381,3324,3096,2783,3695,3504,3106,2882,2959,2697,3024,3097,3155,3656,4758,Upgrade
1,Market Cap Growth,132.47%,132.47%,78.54%,147.20%,144.79%,10.58%,-8.48%,-5.12%,-0.31%,-3.45%,24.87%,29.89%,2.71%,-6.92%,-6.23%,-26.22%,-36.45%,-31.80%,-39.23%,-33.03%,-10.66%,Upgrade
2,Enterprise Value,5650,5680,4483,6638,13855,9294,9563,9597,9369,8956,9810,9250,8852,8715,8893,9059,9386,9000,8971,11399,12501,Upgrade
3,Last Close Price,2.67,2.69,2.27,3.09,2.85,3.24,3.56,3.50,3.26,2.93,3.89,3.65,3.27,3.02,3.09,2.81,3.15,3.71,3.78,4.38,5.70,Upgrade
4,PE Ratio,6.03,6.03,-,9.87,11.39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
5,Forward PE,-,39.89,39.89,39.89,39.89,39.89,39.89,39.89,39.89,39.89,39.89,39.89,39.89,39.89,39.89,39.89,39.89,39.89,39.89,39.89,39.89,Upgrade
6,PS Ratio,15.03,15.02,7.25,7.70,5.03,1.69,1.95,1.87,1.70,1.58,1.62,1.43,1.05,0.75,0.82,0.67,0.78,0.56,0.45,0.41,0.44,Upgrade
7,PB Ratio,5.05,3.48,2.95,4.00,3.69,-0.77,-0.87,-0.92,-0.90,-,6.26,4.49,11.52,1.47,1.41,1.22,1.29,0.75,0.73,0.81,1.02,Upgrade
8,P/TBV Ratio,3.51,3.51,2.97,4.03,3.72,-,-,-,-,-,6.62,4.76,13.56,1.63,1.56,1.35,1.43,1.24,1.17,1.27,1.62,Upgrade
9,P/FCF Ratio,-,-,-,-,-534.70,-,-,40.38,-,-,350.32,-,-,6.71,31.03,-13.97,-,-,7.14,30.94,-2.36,Upgrade
10,P/OCF Ratio,-,-,-,-,-781.94,-,-,37.12,-,-,177.17,-,-,6.43,24.74,-16.80,-,-,6.75,26.85,-2.39,Upgrade
11,EV/Sales Ratio,11.87,11.93,5.39,6.22,9.20,5.11,5.52,5.41,5.14,5.08,4.31,3.78,3.00,2.28,2.45,2.26,2.41,1.62,1.28,1.28,1.15,Upgrade
12,EV/EBITDA Ratio,-,-,-,-33.90,-,-,-,-,-,-,-,-,-,-,-9.05,-,-,-,-,20.32,16.87,Upgrade
13,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22.05,17.96,Upgrade
14,EV/FCF Ratio,-62.70,-,-,-,-977.43,-,-,116.57,-,-,930.13,-,-,20.28,93.28,-46.92,-,-,20.31,96.46,-6.21,Upgrade
15,Debt / Equity Ratio,0.01,0.01,0.01,0.01,0.01,-1.67,-1.70,-1.85,-1.95,-,11.28,8.51,25.31,3.22,3.05,2.96,2.79,1.65,1.49,1.44,1.46,Upgrade
16,Debt / EBITDA Ratio,-,-,-,9.50,-,-,-,-,-,-,-,-,-,-,97.97,-,-,-,-,62.06,7.44,Upgrade
