,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,6.98,100.96,6.13,15.76,23.21,23.09,38.36,19.76,86.94,84.77,Upgrade
1,Short-Term Investments,2.3,2.03,2.23,2.04,3.41,2.57,1.39,1.45,3.77,4.09,Upgrade
2,Cash & Short-Term Investments,9.28,102.99,8.36,17.81,26.61,25.65,39.74,21.21,90.71,88.86,Upgrade
3,Cash Growth,10.92%,478.42%,-68.57%,-30.59%,-33.04%,20.94%,-56.18%,-76.13%,6.52%,-14.04%,Upgrade
4,Accounts Receivable,26.01,24.95,26.23,29,26.71,26.42,41.68,60.64,103.27,172.93,Upgrade
5,Other Receivables,48.77,49.26,28.3,38.4,35.27,37.06,-0.1,3.9,7.54,46.5,Upgrade
6,Receivables,74.78,74.21,54.53,67.4,61.97,63.49,41.58,64.54,110.81,219.42,Upgrade
7,Inventory,51.61,54.4,90.14,90.46,92.61,88.12,66.53,79.34,93.49,49.73,Upgrade
8,Prepaid Expenses,6.67,3.9,4.36,4.88,0.9,1.47,5.25,0.19,9.46,5.72,Upgrade
9,Other Current Assets,29.43,31.98,8.97,16.51,28.28,35.7,263.8,122.46,108.55,110.36,Upgrade
10,Total Current Assets,171.76,267.46,166.37,197.05,210.38,214.42,416.9,287.73,413.02,474.08,Upgrade
11,"Property, Plant & Equipment",680.97,692.43,739.84,752.72,745.41,741.49,675.38,696.77,616.72,611.23,Upgrade
12,Long-Term Investments,38.69,39.15,88.34,89.14,92.06,93.94,321.95,322.1,363.1,363.14,Upgrade
13,Goodwill,-,-,-,-,-,-,-,-,2.1,2.1,Upgrade
14,Other Intangible Assets,314.52,314.52,596.62,596.62,662.22,662.33,662.45,662.55,657.5,657.61,Upgrade
15,Long-Term Deferred Tax Assets,0.21,0.16,1.1,1.1,1.1,0.92,6.13,6.69,6.25,4.85,Upgrade
16,Other Long-Term Assets,22.25,22.6,23.68,24.51,25.32,25.75,122.11,274.89,379.36,378.51,Upgrade
17,Total Assets,1228,1336,1616,1661,1736,1739,2205,2251,2438,2492,Upgrade
18,Accounts Payable,22.41,21.13,25.66,23.08,31.08,16.38,26.99,35.07,38.11,57.67,Upgrade
19,Accrued Expenses,53.38,52.8,57.22,69.76,87.48,87.56,76.83,76.84,63.81,65.61,Upgrade
20,Short-Term Debt,1.34,13.54,6.32,25.38,23.06,12.3,-,3.14,146,188.34,Upgrade
21,Current Portion of Long-Term Debt,58.55,49.9,56.65,19.9,20.98,23.07,31.99,30.73,40.01,23.24,Upgrade
22,Current Portion of Leases,1.02,0.96,0.59,1.1,1.57,1.12,2.98,5.15,3.53,3.11,Upgrade
23,Current Income Taxes Payable,23.35,23.99,24.12,23.28,21.33,21.33,23.01,23.04,37.86,23.3,Upgrade
24,Current Unearned Revenue,11.3,5.92,9.02,5.67,3.12,2.97,10.87,6.12,3.36,4.22,Upgrade
25,Other Current Liabilities,0.05,2.7,5.31,11.01,9.18,17.82,67.43,18.09,21.41,25.31,Upgrade
26,Total Current Liabilities,171.39,170.95,184.88,179.19,197.8,182.55,240.1,198.18,354.08,390.79,Upgrade
27,Long-Term Debt,178.62,274.51,297.2,319.57,271.36,261.34,277.35,350.87,322.19,266.25,Upgrade
28,Long-Term Leases,0.09,0.59,-,0.2,0.58,0.77,20.46,23.15,1.25,3.44,Upgrade
29,Long-Term Unearned Revenue,3.9,4.01,4.11,4.22,4.32,4.43,4.53,4.64,8.29,4.85,Upgrade
30,Long-Term Deferred Tax Liabilities,9.26,8.98,8.81,8.84,8.27,8.29,8.02,8.08,4.14,2.9,Upgrade
31,Other Long-Term Liabilities,21.25,20.61,19.99,19.37,18.8,18.24,17.69,17.16,16.66,16.14,Upgrade
32,Total Liabilities,384.51,479.65,515,531.39,501.13,475.62,568.15,602.08,706.62,684.36,Upgrade
33,Common Stock,177.77,166.55,53.25,44.94,39.27,37.06,37.06,34.27,28.25,26.39,Upgrade
34,Additional Paid-In Capital,2113,2113,2115,2111,2101,2096,2091,2066,2017,2002,Upgrade
35,Retained Earnings,-1521,-1497,-1141,-1101,-980.05,-943.85,-565.46,-525.83,-400,-321.17,Upgrade
36,Comprehensive Income & Other,-19.05,-19.05,-19.05,-19.05,-17.98,-19.05,-19.05,-19.05,-7,6.52,Upgrade
37,Total Common Equity,750.3,763.61,1008,1037,1142,1170,1543,1555,1638,1714,Upgrade
38,Minority Interest,93.58,93.05,93.1,93.14,93.18,93.22,93.27,93.34,93.42,93.5,Upgrade
39,Shareholders' Equity,843.88,856.66,1101,1130,1235,1263,1637,1649,1731,1807,Upgrade
40,Total Liabilities & Equity,1228,1336,1616,1661,1736,1739,2205,2251,2438,2492,Upgrade
41,Total Debt,239.61,339.5,360.75,366.16,317.55,298.6,332.78,413.04,512.98,484.37,Upgrade
42,Net Cash (Debt),-230.33,-236.51,-352.39,-348.35,-290.93,-272.95,-293.04,-391.83,-422.27,-395.51,Upgrade
43,Net Cash Per Share,-0.24,-0.47,-1.32,-1.39,-1.31,-1.25,-1.42,-2.03,-2.64,-,Upgrade
44,Filing Date Shares Outstanding,987.59,987.59,308.62,262.62,231.54,218.44,218.44,201.63,168.03,157.84,Upgrade
45,Total Common Shares Outstanding,987.59,925.87,308.62,262.62,231.54,218.44,218.44,201.63,168.03,157.84,Upgrade
46,Working Capital,0.37,96.51,-18.52,17.86,12.58,31.87,176.8,89.55,58.94,83.29,Upgrade
47,Book Value Per Share,0.76,0.82,3.27,3.95,4.93,5.36,7.07,7.71,9.75,10.86,Upgrade
48,Tangible Book Value,435.78,449.09,411.24,439.98,479.97,507.68,881.05,892.76,978.41,1054,Upgrade
49,Tangible Book Value Per Share,0.44,0.49,1.33,1.68,2.07,2.32,4.03,4.43,5.82,6.68,Upgrade
50,Buildings,-,170.68,-,170.68,-,170.52,-,154.74,-,55.37,Upgrade
51,Machinery,-,134.48,-,194.64,-,201.17,-,181.19,-,78.11,Upgrade
52,Construction In Progress,-,125.62,-,120.08,-,76.09,-,149.57,-,249.08,Upgrade
