,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+14 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+14 Quarters
0,Cash & Equivalents,14.44,14.44,4.47,-,9.17,-,11.43,-,12.58,-,5.43,-,1.69,-,6.94,-,3.91,-,17.38,-,Upgrade
1,Cash & Short-Term Investments,14.44,14.44,4.47,9.17,9.17,11.43,11.43,-,12.58,5.43,5.43,-,1.69,6.94,6.94,-,3.91,17.38,17.38,-,Upgrade
2,Cash Growth,57.45%,26.30%,-60.92%,-,-27.14%,110.52%,110.52%,-,646.38%,-21.72%,-21.72%,-,-56.89%,-60.07%,-60.07%,-,-79.11%,-13.51%,-13.51%,-,Upgrade
3,Accounts Receivable,264.99,264.99,237.73,-,154.9,-,119.96,-,132.22,-,117.08,-,66.26,-,48.58,-,44.75,-,37.87,-,Upgrade
4,Other Receivables,0.4,0.4,0.4,-,0.4,-,0.4,-,0.4,-,0.4,-,0.4,-,0.75,-,0.4,-,0.4,-,Upgrade
5,Receivables,265.39,265.39,238.13,-,155.3,-,120.36,-,132.62,-,117.48,-,66.66,-,49.33,-,45.15,-,38.27,-,Upgrade
6,Inventory,-,-,-,-,-,-,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
7,Prepaid Expenses,3.07,3.07,7.76,-,8.97,-,2.6,-,15.15,-,1.06,-,7.24,-,1.65,-,9.32,-,1.89,-,Upgrade
8,Other Current Assets,6,6,3,-,3,-,8.14,-,2,-,6.82,-,-,-,5.18,-,-,-,5.37,-,Upgrade
