,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+11 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+11 Quarters
0,Operating Revenue,706.14,770.2,729.41,860.3,700.89,730.41,558.7,982.32,639.52,603.5,404.85,896.81,609.96,629.25,485.47,909.91,558.24,466.99,125.13,713.01,Upgrade
1,Other Revenue,-12.62,12.62,-,11.54,-5.35,5.35,-,12.94,-10.18,10.18,-,19.97,-13.39,13.39,-,6.26,-3.09,3.09,-,16.32,Upgrade
2,Revenue,693.52,782.82,729.41,871.83,695.53,735.76,558.7,995.26,629.34,613.68,404.85,916.78,596.57,642.64,485.47,916.17,555.15,470.08,125.13,729.33,Upgrade
3,Revenue Growth (YoY),-0.29%,6.39%,30.55%,-12.40%,10.52%,19.89%,38.00%,8.56%,5.49%,-4.51%,-16.61%,0.07%,7.46%,36.71%,287.97%,25.62%,19.27%,14.51%,-44.74%,-5.71%,Upgrade
4,Cost of Revenue,536.68,616.06,603.98,742.04,576.57,604.74,471.7,839.26,517.61,495.52,342.54,709.63,473.56,510.29,421.87,794.38,464.74,373.26,123.19,583,Upgrade
5,Gross Profit,156.84,166.76,125.43,129.79,118.97,131.02,87,156.01,111.74,118.15,62.31,207.15,123.01,132.35,63.6,121.78,90.41,96.82,1.94,146.33,Upgrade
6,"Selling, General & Admin",40.33,38.34,34.55,42.13,41.69,40.04,42.03,42.4,39.49,41.49,41.08,47.25,43.65,40.27,41.19,45.92,41.22,40.9,32.24,40.53,Upgrade
7,Research & Development,24.26,21.78,19.92,30.41,21.93,22.8,22.43,34.58,23.78,26.46,25.53,39.91,29.65,21.89,17.75,19.86,18.85,14.21,12.44,17.78,Upgrade
8,Other Operating Expenses,0.94,1.82,1.42,2.48,1.37,0.59,2.02,10.53,0.91,1.64,-2.29,9.83,2.21,1.05,-1.25,10.73,-1.63,1.46,0.42,9.54,Upgrade
9,Operating Expenses,76.76,74.66,55.3,74.59,67.69,78.47,62.35,108.36,81.31,78.18,46.69,112.04,69.89,75.39,43.64,85.23,71.47,65.96,35.72,68.23,Upgrade
10,Operating Income,80.08,92.1,70.14,55.2,51.28,52.55,24.66,47.65,30.43,39.97,15.62,95.1,53.12,56.95,19.96,36.55,18.94,30.86,-33.78,78.1,Upgrade
11,Interest Expense,-33.72,-28.83,-19.12,-17.57,-8.09,-7.26,-6.14,-13.86,-2.52,-6.67,-3.12,-5.8,-10.68,-2.89,-1.61,-5.28,-1.95,-1.62,-1.5,-2.36,Upgrade
12,Interest & Investment Income,1.28,4.26,1.8,1.08,1.77,1.67,1.85,5.74,0.94,3.07,1.83,3.23,9.05,3.4,1.6,5.43,2.43,3.24,6.29,7.83,Upgrade
13,Earnings From Equity Investments,1.9,-1.46,-0.45,-,-0.49,1.01,-0.51,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Currency Exchange Gain (Loss),-0.62,0.62,-,-0.58,0.96,-0.96,-,-2.78,1.53,-1.53,-0,-0.29,0.24,-0.24,-,0.41,0.39,-0.39,-,-0.03,Upgrade
15,Other Non Operating Income (Expenses),4.29,1.65,2.51,4.03,-0.39,3.71,-0.28,2.9,-0.88,-1.18,-1.8,-2.06,0.23,-0.56,-0.45,-0.52,0.96,-0.72,-0.32,-0.58,Upgrade
16,EBT Excluding Unusual Items,53.22,68.34,54.89,42.17,45.04,50.71,19.57,39.65,29.5,33.66,12.53,90.18,51.95,56.67,19.49,36.59,20.76,31.38,-29.31,82.96,Upgrade
17,Gain (Loss) on Sale of Investments,-2.53,-,-,-0.78,-0.09,-,-,-,-,-,-,-,-,0.14,-0.14,-,-,-,-,-,Upgrade
18,Gain (Loss) on Sale of Assets,-0.01,1.01,-0.02,0.92,-0.01,-0.14,0.03,-3.56,3.3,-1.63,0.03,0.01,0.02,-0.07,-0.02,-0.02,-0.1,-0.09,-,-0.01,Upgrade
19,Asset Writedown,-3.65,0.7,-0.7,5.69,-5.69,-6.46,6.46,-0.24,0.24,0.14,-0.14,3.61,-3.61,-,-,-,-,-,-,-,Upgrade
20,Other Unusual Items,-2.01,-0.49,0.24,2.94,0.01,0.29,-0.3,5.92,0.04,-0.04,-,5.89,-0.06,0.06,-,10.67,-,-,-,4.55,Upgrade
21,Pretax Income,45.01,69.56,54.4,50.94,39.26,44.41,25.76,41.77,33.08,32.14,12.41,99.7,48.3,56.81,19.33,47.24,20.66,31.29,-29.31,87.5,Upgrade
22,Income Tax Expense,7.53,8.57,6.58,5.66,2.11,4.38,2.67,1.55,2.72,3.41,0.66,12.8,3.22,4.5,2.09,3.69,0.54,0.73,-2.95,11.09,Upgrade
23,Earnings From Continuing Operations,37.49,60.99,47.83,45.28,37.15,40.03,23.08,40.22,30.36,28.73,11.75,86.9,45.08,52.31,17.24,43.55,20.13,30.55,-26.35,76.42,Upgrade
24,Minority Interest in Earnings,1.62,-2.07,-1.37,-2.19,-2.49,3.19,-0.23,1.51,-1.01,-1.19,-1.57,-5.89,-5.81,-6.31,-1.86,-6.97,-4.87,-1.28,2.17,-1.11,Upgrade
25,Net Income,39.11,58.92,46.45,43.09,34.67,43.22,22.86,41.73,29.35,27.54,10.17,81.01,39.27,46,15.38,36.58,15.26,29.28,-24.18,75.31,Upgrade
26,Net Income to Common,39.11,58.92,46.45,43.09,34.67,43.22,22.86,41.73,29.35,27.54,10.17,81.01,39.27,46,15.38,36.58,15.26,29.28,-24.18,75.31,Upgrade
27,Net Income Growth,12.81%,36.31%,103.25%,3.25%,18.13%,56.94%,124.68%,-48.49%,-25.27%,-40.13%,-33.85%,121.45%,157.37%,57.13%,-,-51.43%,-56.59%,-21.28%,-,1.56%,Upgrade
28,Shares Outstanding (Basic),434,301,434,424,438,436,438,434,434,430,438,444,437,436,439,440,438,439,439,439,Upgrade
29,Shares Outstanding (Diluted),434,301,434,424,438,436,438,450,434,430,438,444,437,436,439,440,438,439,439,439,Upgrade
30,Shares Change (YoY),-0.75%,-30.98%,-0.94%,-5.77%,0.83%,1.56%,-0.14%,1.25%,-0.71%,-1.40%,-0.20%,0.95%,-0.09%,-0.82%,0.11%,0.18%,-0.34%,-0.35%,0.46%,19.91%,Upgrade
31,EPS (Basic),0.09,0.20,0.11,0.10,0.08,0.10,0.05,0.10,0.07,0.06,0.02,0.18,0.09,0.11,0.04,0.08,0.03,0.07,-0.06,0.17,Upgrade
32,EPS (Diluted),0.09,0.20,0.11,0.10,0.08,0.10,0.05,0.09,0.07,0.06,0.02,0.18,0.09,0.11,0.04,0.08,0.03,0.07,-0.06,0.17,Upgrade
33,EPS Growth,13.67%,97.50%,105.17%,9.58%,17.16%,54.53%,125.00%,-49.12%,-24.73%,-39.28%,-33.71%,119.38%,157.60%,58.44%,-,-51.52%,-56.44%,-21.01%,-,-15.30%,Upgrade
34,Free Cash Flow,-379.29,-716.84,-1116,169.1,-365.53,-62.62,-456.39,499.83,-119.44,-98.19,-402.56,322.13,-21.87,9,-318.39,346.06,-31.24,-9.76,-222.91,344.31,Upgrade
35,Free Cash Flow Per Share,-0.87,-2.38,-2.57,0.40,-0.84,-0.14,-1.04,1.11,-0.28,-0.23,-0.92,0.73,-0.05,0.02,-0.72,0.79,-0.07,-0.02,-0.51,0.78,Upgrade
36,Dividend Per Share,-,-,-,0.115,-,-,-,0.108,-,-,-,0.123,-,-,-,0.054,-,-,-,0.115,Upgrade
37,Dividend Growth,-,-,-,7.15%,-,-,-,-12.51%,-,-,-,128.81%,-,-,-,-53.38%,-,-,-,0%,Upgrade
