,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,8414,4366,4002,1106,7992,4314,3935,962.34,7341,3392,3636,4166,4400,3995,3702,4218,4131,2479,1623,3175,Upgrade
1,Other Revenue,2398,-,-,-2964,2964,-,-,-2794,2794,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Revenue,10813,4366,4002,-1858,10956,4314,3935,-1831,10135,3392,3636,4166,4400,3995,3702,4218,4131,2479,1623,3175,Upgrade
3,Revenue Growth (YoY),-1.30%,1.19%,1.70%,-,8.09%,27.18%,8.22%,-,130.36%,-15.09%,-1.78%,-1.22%,6.49%,61.14%,128.08%,32.83%,35.11%,-19.14%,-38.89%,14.16%,Upgrade
4,Cost of Revenue,10117,2403,2278,-4481,9840,2576,2209,-4251,9398,2359,1858,2591,2635,2267,2041,2255,2063,1882,1837,2115,Upgrade
5,Gross Profit,696.09,1963,1723,2624,1115,1739,1726,2420,736.82,1034,1778,1575,1764,1728,1661,1963,2068,596.87,-214.12,1060,Upgrade
6,"Selling, General & Admin",31.2,34.31,23.33,78.97,42.53,38.44,26.87,88.74,29.86,31.13,27.67,77.99,41.74,26.68,27.04,75.94,26.72,22.28,22.9,58.46,Upgrade
7,Research & Development,71.49,-,-,-39.37,39.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
8,Other Operating Expenses,94.89,-,-,-58.37,58.46,-,-,-51.79,51.79,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,Operating Expenses,178.7,66.16,21.15,-92.84,153.91,46.5,79.24,13.05,103.17,28.57,34.09,138.75,-15.6,17.36,32,-10.77,63.11,73.08,25.19,54.01,Upgrade
10,Operating Income,517.39,1897,1702,2716,961.35,1692,1647,2407,633.65,1005,1744,1436,1780,1710,1629,1974,2005,523.79,-239.32,1006,Upgrade
11,Interest Expense,-829.27,-437.55,-472.4,-3853,-1022,-493.88,-478.19,-3264,-1049,-447.68,-457.31,-458.45,-540.69,-526.73,-466.33,-448.65,-486.13,-685.39,-497.46,-430.96,Upgrade
12,Interest & Investment Income,3021,234.02,-,-,3784,163.73,-,59.98,3338,70.35,-,119.03,-,49.67,-,56.79,-,19.13,-,34.37,Upgrade
13,Earnings From Equity Investments,-509.89,248.7,261.19,1163,-610.13,340.42,269.71,801.86,-428.15,205.86,222.29,91.89,383.68,273.76,273,154.53,225.2,92.32,232.27,163.46,Upgrade
14,Currency Exchange Gain (Loss),15.63,2.91,-,86.07,-20.14,-209.83,-,-22.05,-164.04,-43.33,-,231.66,-122.01,122.01,-,-85.61,58.96,-58.96,-,14.27,Upgrade
15,Other Non Operating Income (Expenses),-68.32,-112.86,237.33,524.91,-63.06,-69.5,151.5,99.92,40.36,-129.67,121.32,-303.39,347.67,-11.89,206.22,-150.42,35.6,248.33,64.79,-79.02,Upgrade
16,EBT Excluding Unusual Items,2146,1832,1728,637.52,3030,1423,1590,82.16,2371,660.5,1630,1117,1849,1617,1642,1500,1839,139.22,-439.72,708.44,Upgrade
17,Gain (Loss) on Sale of Investments,-574.77,110.69,464.08,1018,-885.86,283.4,602.46,709.92,-370.62,389.52,-18.9,420.05,638.43,489.21,318.42,220.27,143.36,487.92,612.92,321.03,Upgrade
