,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,35663,32605,31586,30087,31226,25364,25842,27101,26102,23236,31444,28578,30185,27883,30011,29924,28447,24278,23800,23453,30836,Upgrade
1,Market Cap Growth,28.55%,28.55%,22.23%,11.02%,19.63%,9.16%,-17.82%,-5.17%,-13.53%,-16.67%,4.78%,-4.50%,6.11%,14.85%,26.09%,27.59%,-7.75%,-17.55%,-33.41%,-40.00%,4.57%,Upgrade
2,Enterprise Value,20029,74635,101708,68379,15799,49343,94832,56263,72450,60073,77193,70955,70355,68165,63403,63431,61808,53083,50105,54246,57460,Upgrade
3,Last Close Price,5.95,5.44,5.27,4.69,4.87,5.04,5.14,5.06,4.87,4.33,5.51,5.01,5.29,4.89,5.26,4.94,4.70,4.01,3.93,3.62,4.76,Upgrade
4,PE Ratio,6.03,5.58,5.66,5.61,5.59,3.83,3.89,4.23,4.46,5.78,7.00,5.01,5.16,4.71,5.34,6.90,9.91,10.23,10.88,-,7.43,Upgrade
5,Forward PE,6.19,5.57,5.34,4.98,4.79,4.96,4.60,5.36,5.35,5.04,5.66,4.61,5.31,5.08,5.53,5.61,6.49,6.53,7.60,12.44,7.21,Upgrade
6,PS Ratio,1.86,1.70,1.68,1.59,1.63,1.36,1.44,1.52,1.51,0.99,1.72,1.43,1.51,1.41,1.56,1.74,1.92,1.86,2.10,1.96,2.31,Upgrade
7,PB Ratio,0.74,0.45,0.48,0.45,0.47,0.42,0.46,0.45,0.47,0.44,0.59,0.51,0.55,0.53,0.60,0.66,0.65,0.59,0.69,0.66,0.86,Upgrade
8,P/TBV Ratio,1.34,1.34,1.48,0.67,1.55,1.52,1.87,0.73,3.91,0.74,12.64,0.82,34.79,0.88,-,1.02,-,0.91,-,0.98,-,Upgrade
9,P/FCF Ratio,21.34,16.55,4.45,2.53,-,0.88,2.57,-,3.67,-,4.80,8.62,-,7.87,-68.01,-10.84,-34.23,-,-,13.59,-,Upgrade
10,P/OCF Ratio,9.25,8.49,3.50,2.26,-,0.83,2.21,-,2.96,-,4.14,6.48,8.71,6.14,54.45,-16.79,191.19,-,-,8.37,-,Upgrade
11,PEG Ratio,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,Upgrade
12,EV/Sales Ratio,1.07,3.89,5.42,3.62,-,2.65,5.30,3.15,-,2.55,4.23,3.55,3.52,3.46,3.29,3.68,4.18,4.08,4.42,4.54,4.30,Upgrade
13,EV/EBITDA Ratio,1.56,6.50,8.74,5.96,1.36,4.48,8.95,5.43,7.09,6.85,7.30,5.94,6.03,5.65,5.24,6.04,7.60,8.09,8.93,8.30,6.93,Upgrade
14,EV/EBIT Ratio,2.26,9.86,13.01,8.92,2.04,6.86,13.76,8.65,11.07,11.30,11.05,8.61,8.74,7.96,7.20,8.72,12.21,14.11,17.06,-,9.99,Upgrade
15,EV/FCF Ratio,11.98,37.88,14.33,5.75,-,1.72,9.43,-,10.18,-,11.78,21.39,-,19.25,-143.69,-22.98,-74.37,-,-,31.44,-,Upgrade
16,Debt / Equity Ratio,0.98,0.98,1.25,0.70,1.40,1.18,1.43,0.77,1.62,0.86,1.65,0.79,1.81,0.75,1.71,0.71,1.59,0.72,1.73,0.71,1.49,Upgrade
17,Debt / EBITDA Ratio,6.20,11.62,6.56,4.25,5.65,8.94,7.01,3.99,5.82,7.27,10.04,3.58,8.73,3.25,7.05,2.93,5.28,2.52,10.50,17.10,7.24,Upgrade
18,Debt / FCF Ratio,42.70,36.22,11.65,3.99,-,2.48,7.96,-,12.69,-,13.54,13.42,-,11.04,-192.97,-11.79,-83.83,-,-,14.58,-,Upgrade
19,Asset Turnover,0.21,0.09,0.08,-,0.22,0.09,0.08,-,0.23,0.08,0.08,0.10,0.10,0.10,0.10,0.13,0.14,0.09,0.06,0.12,Upgrade,
20,Inventory Turnover,9.62,41.25,-,-,-,33.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
21,Quick Ratio,1.06,1.06,0.86,-,0.88,1.03,0.86,-,0.85,0.19,0.91,0.18,0.85,0.16,0.80,0.15,0.73,0.16,0.86,0.17,0.79,Upgrade
22,Current Ratio,1.49,1.49,1.50,1.52,1.48,1.48,1.46,1.49,1.44,1.49,1.48,1.41,1.34,1.30,1.30,1.26,1.26,1.46,1.40,1.36,1.37,Upgrade
23,Return on Equity (ROE),11.80%,10.28%,11.41%,9.83%,13.14%,10.67%,14.85%,21.26%,14.48%,6.56%,11.51%,10.70%,18.46%,16.43%,16.12%,14.52%,18.17%,5.49%,1.04%,9.21%,Upgrade,
24,Return on Assets (ROA),0.64%,2.36%,2.06%,3.33%,1.22%,2.13%,2.10%,3.24%,0.89%,1.44%,2.50%,2.05%,2.64%,2.71%,2.83%,3.84%,4.22%,1.16%,-0.56%,2.36%,Upgrade,
25,Return on Capital (ROIC),0.96%,3.88%,3.39%,5.09%,1.94%,3.87%,3.71%,5.54%,1.51%,2.47%,4.22%,3.59%,4.74%,4.80%,5.04%,6.26%,6.80%,1.86%,-0.89%,3.71%,Upgrade,
