,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+12 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+12 Quarters
0,Revenue,12083,9850,9151,9295,10836,9750,8276,7417,8575,8015,7781,7020,8800,7669,7519,7370,8551,7334,7100,4518,Upgrade
1,Revenue Growth (YoY),11.51%,1.03%,10.58%,25.31%,26.37%,21.64%,6.36%,5.66%,-2.56%,4.51%,3.49%,-4.75%,2.91%,4.57%,5.90%,63.13%,14.40%,11.88%,10.67%,-17.50%,Upgrade
2,Cost of Revenue,13135,9119,8342,8698,9886,8957,7451,6849,7636,6961,7090,6505,8202,6884,6732,6652,7564,6383,6119,4230,Upgrade
3,Gross Profit,-1053,731.03,809.52,596.97,949.67,793.11,825.13,567.98,938.88,1054,690.97,515.2,598.73,785.53,787.36,718.02,987.35,950.8,981.5,287.81,Upgrade
4,"Selling, General & Admin",-1420,447.77,474.22,497.83,517.99,516.89,535.91,461.66,501.06,743.24,512.62,587.79,267.07,826.04,821.01,759.26,762.8,849.15,613.51,441.02,Upgrade
5,Research & Development,-141.47,42.01,50.35,49.12,53.8,68.4,61.65,45.15,49.22,49.49,56.8,51.25,161.62,26.63,8.3,7.58,15.29,11.45,16.76,7.7,Upgrade
6,Other Operating Expenses,70.28,-105.94,65.79,-30.13,-4.26,-57.93,-47.7,-54.47,347.4,-92.04,-73.94,-82.4,342.84,-82.19,-72.54,-76.45,304.15,-88.88,-71.02,-60.26,Upgrade
7,Operating Expenses,-1512,391.24,599.89,520.8,565.56,538.74,560.25,459.01,925.39,704.2,499.9,556.29,784.58,775.47,770.85,679.26,1108,766.5,587.6,391.71,Upgrade
8,Operating Income,459.42,339.78,209.63,76.17,384.11,254.37,264.88,108.98,13.49,350.21,191.08,-41.09,-185.84,10.06,16.51,38.76,-120.44,184.3,393.9,-103.9,Upgrade
