,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,871.96,958.83,1191,649.21,919.26,522.68,1205,250.55,1213,793.5,Upgrade
1,Revenue Growth (YoY),-26.82%,47.69%,29.61%,24.21%,-23.73%,108.62%,-0.60%,-68.43%,-35.59%,-39.23%,Upgrade
2,Cost of Revenue,855.25,938.06,1147,640.27,878.62,450.46,1158,269.11,1099,776.9,Upgrade
3,Gross Profit,16.71,20.77,44.6,8.94,40.64,72.22,47.13,-18.57,114.01,16.6,Upgrade
4,"Selling, General & Admin",73.22,91.19,71.93,81.02,96.13,99.74,118.71,247.03,116.1,213.32,Upgrade
5,Other Operating Expenses,1.65,37.55,16.36,59.12,41.07,32.57,12.63,-36.26,7.36,16.91,Upgrade
6,Operating Expenses,74.86,126.54,88.14,140.13,132.14,192.18,97.47,374.26,95.83,207.98,Upgrade
7,Operating Income,-58.16,-105.77,-43.54,-131.2,-91.51,-119.96,-50.34,-392.82,18.18,-191.38,Upgrade
8,Interest Expense,-64.17,-116.3,-76.7,-81.17,-52.77,-92.98,-64.86,-100.04,-106.17,-107.76,Upgrade
9,Interest & Investment Income,1.46,1.83,1.39,0.03,1.28,7.25,4.06,-,17.89,21.5,Upgrade
10,Earnings From Equity Investments,169.73,200.04,135.81,102.09,136.51,228.55,145.74,190.79,117.88,149.08,Upgrade
11,Currency Exchange Gain (Loss),-1.69,0.56,-0.56,1.39,-1.39,0.03,-0.32,0.14,0.1,4.24,Upgrade
12,Other Non Operating Income (Expenses),6.61,44.07,30.21,45.55,20.81,16.09,8.03,18.84,7.73,95.81,Upgrade
13,EBT Excluding Unusual Items,53.79,24.43,46.61,-63.29,12.94,38.97,42.31,-283.09,55.6,-28.51,Upgrade
14,Impairment of Goodwill,-,-,-,-,-,-27.81,-,-869.63,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,0.03,-0.01,-0.02,11.99,6.64,-0.08,-0.47,-561.16,0.83,-36.76,Upgrade
16,Asset Writedown,-,-18.71,-,-8,-,-18.21,-,-828.53,-,-,Upgrade
17,Legal Settlements,-,49.1,-,30.57,-,-79.67,-,-,-,-,Upgrade
18,Other Unusual Items,-,9.56,-,31.48,-,-225.59,0.48,-1462,31.02,-,Upgrade
19,Pretax Income,53.82,64.37,46.59,2.74,19.58,-312.39,42.33,-4005,87.45,-65.27,Upgrade
20,Income Tax Expense,12.27,4.82,3.51,9.47,1.27,5.23,3.27,-116.81,5.98,20.97,Upgrade
21,Earnings From Continuing Operations,41.55,59.56,43.08,-6.72,18.31,-317.61,39.06,-3888,81.46,-86.24,Upgrade
22,Net Income to Company,41.55,59.56,43.08,-6.72,18.31,-317.61,39.06,-3888,81.46,-86.24,Upgrade
23,Minority Interest in Earnings,13.77,-0.54,-10.81,5.4,1.66,2.14,1.02,107.63,-17.55,-58.98,Upgrade
24,Net Income,55.31,59.02,32.27,-1.32,19.97,-315.48,40.08,-3780,63.91,-145.22,Upgrade
25,Net Income to Common,55.31,59.02,32.27,-1.32,19.97,-315.48,40.08,-3780,63.91,-145.22,Upgrade
26,Net Income Growth,71.40%,-,61.62%,-,-50.17%,-,-37.30%,-,-52.43%,-,Upgrade
27,Shares Outstanding (Basic),22736,22736,22736,13093,12986,12986,12986,12986,12986,12986,Upgrade
28,Shares Outstanding (Diluted),22736,22736,22736,13093,12986,12986,12986,12986,12986,12986,Upgrade
29,Shares Change (YoY),-,73.65%,75.08%,0.82%,-,-,-,-,-,-1.02%,Upgrade
30,EPS (Basic),0.00,0.00,0.00,-0.00,0.00,-0.02,0.00,-0.29,0.00,-0.01,Upgrade
31,EPS (Diluted),0.00,0.00,0.00,-0.00,0.00,-0.02,0.00,-0.29,0.00,-0.01,Upgrade
32,EPS Growth,71.39%,-,-7.68%,-,-50.19%,-,-37.29%,-,-52.43%,-,Upgrade
33,Free Cash Flow,17.22,-11.26,81.04,45.65,-40.98,-106.12,-40.87,-161.73,-77.23,-313.97,Upgrade
34,Free Cash Flow Per Share,0.00,-0.00,0.00,0.00,-0.00,-0.01,-0.00,-0.01,-0.01,-0.02,Upgrade
35,Operating Margin,-6.67%,-11.03%,-3.65%,-20.21%,-9.95%,-22.95%,-4.18%,-156.79%,1.50%,-24.12%,Upgrade
36,Profit Margin,6.34%,6.16%,2.71%,-0.20%,2.17%,-60.36%,3.32%,-1508.81%,5.27%,-18.30%,Upgrade
37,Free Cash Flow Margin,1.97%,-1.17%,6.80%,7.03%,-4.46%,-20.30%,-3.39%,-64.55%,-6.37%,-39.57%,Upgrade
38,EBITDA,-11.41,-52.4,3.01,-101.84,-53.96,-88.59,-18.29,-309.92,78.9,-134.05,Upgrade
39,D&A For EBITDA,46.75,53.36,46.55,29.36,37.55,31.37,32.06,82.9,60.73,57.32,Upgrade
40,EBIT,-58.16,-105.77,-43.54,-131.2,-91.51,-119.96,-50.34,-392.82,18.18,-191.38,Upgrade
