,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020"
0,Revenue,714.23,742.18,822.03,1056,1224,1465,1514,1464,1303,931.59
1,Revenue Growth (YoY),-13.11%,-29.72%,-32.85%,-27.91%,-19.16%,0.06%,16.16%,57.15%,52.74%,25.62%
2,Cost of Revenue,670.45,681.66,781.72,1012,1142,1324,1369,1304,1180,868.95
3,Gross Profit,43.79,60.53,40.31,44.2,82.25,140.65,145.65,159.93,123.91,62.64
4,"Selling, General & Admin",38.7,55.14,32.58,45.81,45.86,63.21,64.33,63.19,53.57,40.42
5,Other Operating Expenses,-,-0,-0.32,-,-,-,-,-0.08,-,-0.33
6,Operating Expenses,37.86,56.02,32.2,45.84,46.52,64.88,63.2,63.14,55.37,41.67
7,Operating Income,5.92,4.5,8.11,-1.64,35.73,75.77,82.45,96.8,68.54,20.97
8,Interest Expense,-0.49,-0.89,-2.09,-3.63,-3.23,-4.08,-2.83,-4.92,-4.76,-5.28
9,Interest & Investment Income,4.55,3.84,3.14,2.04,0.2,0.07,0.07,0.08,0.14,0.41
10,EBT Excluding Unusual Items,9.99,7.46,9.16,-3.23,32.7,71.76,79.69,91.96,63.92,16.11
11,Gain (Loss) on Sale of Investments,0.14,0.3,0.09,0.26,-0.14,0.07,0.13,0.32,0.4,0.16
12,Gain (Loss) on Sale of Assets,0.09,0.36,1.86,0.6,3.55,2.1,0.46,0.38,-,0.04
13,Other Unusual Items,-,-,-,-0.33,4.67,1.08,0.97,29.5,29.44,1.01
14,Pretax Income,10.22,8.11,11.11,-2.7,40.79,75.01,81.24,122.15,93.76,17.31
15,Income Tax Expense,0.99,0.48,1.49,0.66,6.88,12.81,13.81,16.06,11.32,4.3
16,Net Income,9.23,7.64,9.62,-3.36,33.91,62.21,67.43,106.1,82.44,13.02
17,Net Income to Common,9.23,7.64,9.62,-3.36,33.91,62.21,67.43,106.1,82.44,13.02
18,Net Income Growth,-4.05%,-,-71.62%,-,-49.71%,-41.37%,-18.21%,715.17%,433.87%,52.87%
19,Shares Outstanding (Basic),500,500,500,500,500,500,500,500,500,490
20,Shares Outstanding (Diluted),500,500,500,500,500,500,500,500,500,490
21,Shares Change (YoY),-,-,-,-,-,-,-,2.09%,33.33%,-
22,EPS (Basic),0.02,0.02,0.02,-0.01,0.07,0.12,0.13,0.21,0.16,0.03
23,EPS (Diluted),0.02,0.02,0.02,-0.01,0.07,0.12,0.13,0.21,0.16,0.03
24,EPS Growth,-4.05%,-,-71.62%,-,-49.71%,-41.37%,-18.21%,698.49%,300.41%,-
25,Free Cash Flow,-107.5,138.66,-151.15,245.97,-159.88,299.64,-206.76,534.31,-243.99,143.36
26,Free Cash Flow Per Share,-0.21,0.28,-0.30,0.49,-0.32,0.60,-0.41,1.07,-0.49,0.29
27,Operating Margin,0.83%,0.61%,0.99%,-0.16%,2.92%,5.17%,5.45%,6.61%,5.26%,2.25%
28,Profit Margin,1.29%,1.03%,1.17%,-0.32%,2.77%,4.25%,4.45%,7.25%,6.32%,1.40%
29,Free Cash Flow Margin,-15.05%,18.68%,-18.39%,23.29%,-13.06%,20.45%,-13.65%,36.50%,-18.72%,15.39%
30,EBITDA,16.39,14.99,17.91,14.5,53,93.92,99.47,111.88,78.93,29.37
31,D&A For EBITDA,10.47,10.49,9.8,16.14,17.27,18.15,17.02,15.08,10.39,8.4
32,EBIT,5.92,4.5,8.11,-1.64,35.73,75.77,82.45,96.8,68.54,20.97
