,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,36478,32471,30605,36547,35579,41314,32954,38481,32471,28187,35165,37997,35303,43672,40452,42904,29297,30891,23107,24087,20181,Upgrade
1,Market Cap Growth,-21.40%,-21.40%,-7.13%,-5.03%,9.57%,46.57%,-6.29%,1.27%,-8.02%,-35.46%,-13.07%,-11.44%,20.50%,41.38%,75.07%,78.12%,45.17%,79.33%,14.74%,5.37%,10.43%,Upgrade
2,Enterprise Value,63405,29140,60963,44102,60153,50055,56096,41314,45822,41457,47326,50615,47920,56222,60248,56793,48794,48711,44938,43754,48537,Upgrade
3,Last Close Price,5.28,4.70,4.43,5.04,4.91,5.70,4.55,5.05,4.26,3.70,4.62,4.72,4.38,5.69,5.66,5.85,4.00,4.21,3.15,3.08,3.75,Upgrade
4,PE Ratio,13.29,11.83,7.97,7.64,7.01,7.72,6.43,7.77,5.09,4.00,4.44,3.90,3.65,4.69,4.52,5.87,4.58,5.37,4.65,5.55,4.60,Upgrade
5,Forward PE,12.52,8.34,6.03,5.17,5.26,5.95,4.46,5.50,5.09,3.13,3.74,3.58,3.22,4.31,4.90,6.46,4.69,5.82,4.69,5.35,4.80,Upgrade
6,PS Ratio,0.23,0.21,0.19,0.23,0.22,0.25,0.20,0.23,0.19,0.18,0.21,0.22,0.21,0.26,0.27,0.33,0.25,0.28,0.22,0.23,0.19,Upgrade
7,PB Ratio,0.68,0.50,0.47,0.56,0.55,0.66,0.54,0.64,0.56,0.51,0.65,0.72,0.69,0.90,0.90,1.06,0.76,0.85,0.67,0.71,0.62,Upgrade
8,P/TBV Ratio,0.68,0.68,0.65,0.76,0.75,0.88,0.71,0.84,0.72,0.64,0.82,0.88,0.86,1.12,1.14,1.38,1.01,1.14,0.92,0.97,0.85,Upgrade
