,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,11883,13031,5849,5616,5401,7027,7720,11159,7750,7085,6335,7706,6423,7098,4610,7541,3823,3666,6381,6685,Upgrade
1,Short-Term Investments,-,26232,-,19290,-,14687,-,9683,-,2438,-,992.58,-,2106,-,1283,-,2680,-,925,Upgrade
2,Trading Asset Securities,2062,2101,1790,1804,1970,985.11,977.22,1458,1549,1905,1741,2382,1956,1643,1520,1457,1593,1445,1512,1311,Upgrade
3,Cash & Short-Term Investments,13945,41364,7639,26710,7371,22699,8698,22301,9299,11427,8077,11080,8378,10847,6129,10281,5416,7791,7892,8921,Upgrade
4,Cash Growth,89.19%,82.23%,-12.17%,19.77%,-20.74%,98.63%,7.69%,101.26%,10.99%,5.35%,31.77%,7.77%,54.69%,39.22%,-22.34%,15.25%,-25.06%,1.05%,1.16%,-13.32%,Upgrade
5,Accounts Receivable,14660,13965,16035,13248,15034,17941,19563,13048,19563,17734,20090,14729,18575,18684,19067,12157,13870,14174,12620,11191,Upgrade
6,Other Receivables,212.96,222.28,167.14,98.64,176.69,105.04,154.2,117.35,193.13,121.52,121.39,292.58,243.12,227.2,240.02,128.04,284.67,236.19,202.86,153.27,Upgrade
7,Receivables,17186,21847,17009,19115,16124,26246,20221,18662,24336,24029,26125,23343,23332,23842,23252,14951,16788,15933,14788,13131,Upgrade
8,Inventory,12845,13370,14875,14554,13848,12227,13393,12262,10393,14098,11535,11366,12976,13292,11697,10605,9959,9484,10365,8497,Upgrade
9,Prepaid Expenses,-,233.72,-,400.55,-,208.27,-,163.06,-,56.01,-,32.95,-,10.01,-,51.6,-,3.93,-,5.38,Upgrade
