,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Other Revenue,-2.87,2.87,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
1,Revenue,466.86,300.87,265.57,1199,409.85,504.79,439.53,879.18,473.64,368.84,352.59,957.87,364.11,264.68,243.53,599.17,289.5,198.48,241.75,685.63,Upgrade
2,Revenue Growth (YoY),13.91%,-40.40%,-39.58%,36.38%,-13.47%,36.86%,24.66%,-8.21%,30.08%,39.35%,44.78%,59.87%,25.77%,33.35%,0.73%,-12.61%,4.85%,-19.47%,-2.28%,18.49%,Upgrade
3,Cost of Revenue,301.46,179.54,141.58,811.85,247.95,323.91,290.14,644.47,327.85,223.44,227.87,707.74,227.67,149.16,122.73,369.18,161.87,120.82,114.17,423.35,Upgrade
4,Gross Profit,165.4,121.33,123.99,387.17,161.9,180.88,149.4,234.72,145.79,145.4,124.72,250.12,136.44,115.52,120.8,229.98,127.63,77.66,127.59,262.28,Upgrade
5,"Selling, General & Admin",100.01,93.78,90.51,186.47,89.34,116.7,100.12,144.07,80.29,115.21,92.26,143.16,72.11,116.04,86.7,163.05,81.27,99.82,94.69,140.95,Upgrade
6,Research & Development,58.38,74.82,56.39,87.55,78.01,72.28,57.48,64.13,75.28,73.34,49.52,54.32,73.68,67.09,47.19,56.64,65.84,63.43,57.2,62.23,Upgrade
7,Other Operating Expenses,-0.09,4.71,-0.84,2.06,-0.01,3.37,-2.34,-4.88,-3.37,0.2,-3.68,-3.73,-0.85,-4.96,-0.95,-3.34,-0.23,-0.89,-0.63,-23.1,Upgrade
8,Operating Expenses,175.22,198.44,146.06,289.59,174.02,199.4,155.26,214.56,150.82,193.89,136.55,203.76,148.17,173.77,134.56,219.4,150.12,159.94,151.64,181.63,Upgrade
