,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,41464,45206,42775,45968,34005,30622,25045,30193,24307,22257,28191,32790,32433,33505,28429,29907,29502,20351,13821,13512,15775,Upgrade
1,Market Cap Growth,47.63%,47.63%,70.79%,52.25%,39.90%,37.58%,-11.16%,-7.92%,-25.06%,-33.57%,-0.84%,9.64%,9.94%,64.64%,105.69%,121.34%,87.01%,54.15%,-9.09%,-12.23%,13.75%,Upgrade
2,Enterprise Value,61743,67182,66048,68599,55579,52241,45965,49215,43793,42673,50409,54636,54279,55441,52118,51402,50997,41184,33911,32082,33567,Upgrade
3,Last Close Price,17.40,18.97,17.95,18.79,13.90,12.51,10.24,11.00,8.85,8.11,10.27,11.75,11.62,12.00,10.19,10.61,10.47,7.22,4.90,4.71,5.50,Upgrade
4,PE Ratio,12.43,13.60,14.73,16.15,12.19,9.47,7.55,9.03,7.11,7.29,9.02,10.21,11.06,14.35,14.25,22.44,32.53,19.84,18.61,16.60,15.66,Upgrade
5,Forward PE,9.95,11.70,11.36,12.95,9.27,8.22,6.79,8.07,7.08,7.10,8.48,10.05,10.01,11.29,12.97,20.74,22.72,18.41,12.61,12.33,13.21,Upgrade
6,PS Ratio,0.87,0.96,0.95,1.09,0.80,0.68,0.55,0.70,0.60,0.60,0.77,0.84,0.84,0.92,0.83,0.97,1.03,0.69,0.48,0.47,0.52,Upgrade
7,PB Ratio,2.46,2.05,2.03,2.14,1.67,1.56,1.35,1.46,1.18,1.17,1.54,1.69,1.77,1.83,1.65,1.85,1.84,1.33,0.94,0.93,1.09,Upgrade
8,P/TBV Ratio,4.25,4.25,4.52,4.76,3.85,3.45,3.09,2.87,2.43,2.38,3.33,4.01,4.42,4.75,4.63,5.43,5.34,4.08,3.09,2.93,3.52,Upgrade
9,P/FCF Ratio,7.23,7.88,7.51,-,-,4.90,5.20,-,2.89,3.77,4.32,6.04,6.65,15.56,17.39,-172.62,-,9.62,-36.29,91.43,14.49,Upgrade
10,P/OCF Ratio,5.04,5.04,4.85,6.85,5.45,3.55,3.70,3.88,2.36,2.62,3.00,3.90,4.08,5.85,5.02,6.82,-,3.30,4.19,4.14,4.07,Upgrade
11,EV/Sales Ratio,1.31,1.42,1.47,1.63,1.30,1.16,1.01,1.15,1.09,1.16,1.37,1.40,1.41,1.52,1.52,1.66,1.78,1.40,1.17,1.11,1.10,Upgrade
12,EV/EBITDA Ratio,6.36,7.13,7.68,9.23,7.67,6.81,6.40,6.74,5.82,5.53,6.26,6.61,7.01,8.27,8.77,11.00,12.94,11.64,10.82,9.89,9.98,Upgrade
13,EV/EBIT Ratio,8.28,9.01,9.86,12.36,10.24,8.82,8.50,8.87,7.62,7.22,7.87,8.22,8.67,10.31,11.28,14.91,18.73,17.68,16.62,14.72,13.93,Upgrade
14,EV/FCF Ratio,10.77,11.72,11.59,-,-,8.37,9.53,-,5.21,7.24,7.73,10.06,11.12,25.75,31.89,-296.69,-,19.47,-89.05,217.08,30.83,Upgrade
15,Debt / Equity Ratio,1.00,1.00,1.08,1.06,1.13,1.22,1.29,1.18,1.03,1.18,1.20,1.25,1.31,1.31,1.48,1.60,1.19,1.65,1.68,1.61,1.59,Upgrade
16,Debt / EBITDA Ratio,2.27,1.88,1.85,2.89,3.81,2.82,3.16,3.42,2.75,3.46,2.71,3.03,2.69,3.05,2.79,4.41,4.43,5.27,6.69,7.93,8.45,Upgrade
17,Debt / FCF Ratio,3.85,3.85,3.99,-,-,3.83,4.99,-,2.53,3.80,3.39,4.47,4.89,11.12,15.63,-150.01,-,11.93,-64.77,159.05,21.01,Upgrade
18,Asset Turnover,0.88,1.06,0.84,0.80,0.72,0.84,0.87,0.99,0.81,0.67,0.70,0.75,0.78,0.84,0.68,0.61,0.65,0.65,0.55,0.75,Upgrade,
19,Inventory Turnover,11.50,10.18,11.56,9.66,11.68,9.97,12.54,11.86,14.07,12.59,8.25,8.19,8.57,8.76,9.41,8.20,7.81,7.97,8.02,6.39,8.79,Upgrade
20,Quick Ratio,0.56,0.56,0.50,0.39,0.42,0.44,0.41,0.47,0.41,0.47,0.43,0.49,0.49,0.53,0.52,0.42,0.39,0.45,0.46,0.50,0.52,Upgrade
21,Current Ratio,0.98,0.98,0.90,0.84,0.74,0.72,0.70,0.87,0.78,0.74,0.71,0.82,0.83,0.94,0.85,0.77,0.72,0.78,0.77,0.93,0.92,Upgrade
22,Return on Equity (ROE),35.25%,29.38%,22.74%,18.90%,21.80%,24.94%,19.72%,30.43%,22.58%,27.99%,24.43%,24.26%,29.80%,34.17%,17.25%,4.79%,16.69%,11.11%,3.46%,8.59%,Upgrade,
23,Return on Assets (ROA),11.33%,12.13%,6.98%,4.70%,7.91%,6.70%,6.29%,7.18%,5.85%,7.72%,7.60%,8.24%,8.11%,8.82%,5.84%,3.94%,4.72%,3.43%,2.45%,2.11%,Upgrade,
