,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,12339,13413,10974,10194,9775,10885,11574,12034,10590,7969,8834,7982,10509,10161,8393,6944,7941,7180,6087,7842,Upgrade
1,Other Revenue,-590.76,590.76,-,320.37,-225.45,225.45,-,811.81,-523.9,523.9,-,1456,-565.08,565.08,-,522.47,-214.72,214.72,-,416.39,Upgrade
2,Revenue,11748,14003,10974,10515,9549,11110,11574,12846,10066,8493,8834,9438,9943,10726,8393,7467,7726,7394,6087,8258,Upgrade
3,Revenue Growth (YoY),23.02%,26.04%,-5.18%,-18.15%,-5.13%,30.82%,31.02%,36.11%,1.23%,-20.82%,5.26%,26.40%,28.70%,45.06%,37.87%,-9.59%,5.87%,3.67%,-22.74%,-1.99%,Upgrade
4,Cost of Revenue,8688,10852,8947,8907,7211,9225,9732,10938,8415,6348,6867,7119,7845,8545,6944,6409,6521,6414,5401,7524,Upgrade
5,Gross Profit,3060,3151,2026,1607,2338,1885,1841,1908,1651,2145,1967,2319,2098,2181,1449,1058,1205,980.66,686.46,734.42,Upgrade
6,"Selling, General & Admin",238.02,211.49,200.82,325.47,218.17,198.45,188.51,136.23,257.81,216.36,194.61,232.8,231.51,156.34,165.57,85.97,188.21,218.19,166.51,230.19,Upgrade
7,Research & Development,138.73,165.68,131.89,84.05,247.56,147.55,95,67.9,110.76,143.16,78.61,224.97,31.06,28.93,9.02,85.36,21.22,27.6,19.2,65.53,Upgrade
8,Other Operating Expenses,215.81,246.12,190.45,235,165.3,175.11,164.06,166.68,168.63,211.63,170.91,205.38,181.23,187.93,125.41,126.3,93.16,102.04,72.67,96.81,Upgrade
9,Operating Expenses,625.46,587.72,560.76,615.55,661.59,469.11,497.87,419.52,490.68,590.5,422.72,663.74,446.79,385.92,287.29,290.11,310.42,356.99,248.91,360.45,Upgrade
10,Operating Income,2434,2564,1466,991.94,1677,1416,1344,1488,1160,1554,1544,1655,1651,1795,1161,767.47,894.72,623.67,437.55,373.98,Upgrade
11,Interest Expense,-168.46,-222,-172.4,-143.4,-196.95,-197.78,-164.52,-149.13,-190.22,-205.32,-191.84,-232.88,-221.69,-221.49,-237.3,-238.94,-201.25,-221.68,-219.52,-242.55,Upgrade
12,Interest & Investment Income,5.82,-,64.17,186.08,59.69,101.81,5.53,13.41,489.37,164.72,8.13,20.55,8.38,10.52,9.81,12.82,-,-,73.23,-,Upgrade
13,Currency Exchange Gain (Loss),-0.33,0.33,-,1.92,-1.69,1.69,-,6.99,-0.73,0.73,-,-6.34,0.14,-0.14,-,20.28,-0.88,0.88,-,17.76,Upgrade
14,Other Non Operating Income (Expenses),-147.57,-30.71,9.47,206.97,-339.73,-17.47,-4.44,-137.04,-15.7,-9.79,-0.18,-214.97,6.04,71.17,-6.46,-19.12,2.55,-0.69,-0.27,-74.01,Upgrade
15,EBT Excluding Unusual Items,2124,2311,1367,1244,1198,1304,1180,1222,1443,1505,1360,1221,1444,1655,927.33,542.51,695.14,402.18,291,75.18,Upgrade
16,Gain (Loss) on Sale of Investments,-49.16,-178.1,-38.2,72.08,-5.66,52.4,-45.85,116.07,-9.04,58.05,-46.53,-76.04,39.08,-29.47,-124.03,-271.2,24.19,-19.91,9.92,103.9,Upgrade
17,Gain (Loss) on Sale of Assets,3.4,-3.01,-,-374.81,-0.08,0.08,0.04,-14.66,0.3,0.28,8.15,-2.24,0.42,0.55,-0.92,-91.63,1.49,2.15,6.05,12.44,Upgrade
18,Asset Writedown,-43.08,-193.03,6.17,10.73,-10.73,-9.68,9.68,100.36,-280.84,-0.01,0.01,-56.16,5.88,-1.64,1.64,3.91,-5.39,100.71,-100.71,-63.03,Upgrade
19,Other Unusual Items,113.52,-121.21,7.69,94.93,-6.9,6.9,-,148.45,-1.62,1.62,-,115.85,-,-,-,57.94,-3.98,3.98,-,139.61,Upgrade
20,Pretax Income,2148,1816,1343,1046,1175,1354,1144,1573,1152,1565,1322,1203,1490,1625,804.01,241.52,711.45,489.11,206.26,268.1,Upgrade
21,Income Tax Expense,249.36,255.97,154.25,101.34,131.73,128.28,124.63,64.86,98.32,243.82,171.03,93.39,165.46,196.61,108.48,53.95,86.73,83.09,81.06,-37.33,Upgrade
22,Earnings From Continuing Operations,1899,1560,1188,945.11,1043,1226,1019,1508,1053,1321,1151,1109,1324,1428,695.53,187.58,624.72,406.02,125.2,305.43,Upgrade
23,Minority Interest in Earnings,-787.17,-676.2,-451.36,-353.57,-352.1,-398.92,-339.39,-470.68,-277.8,-471.39,-395.24,-434.94,-477.6,-491.68,-220.91,-111.03,-117.78,-131.68,-76.19,-109.72,Upgrade
24,Net Income,1112,883.66,736.99,591.53,690.92,826.88,679.95,1037,775.58,849.29,755.51,674.33,846.5,936.47,474.63,76.54,506.94,274.34,49.01,195.71,Upgrade
25,Net Income to Common,1112,883.66,736.99,591.53,690.92,826.88,679.95,1037,775.58,849.29,755.51,674.33,846.5,936.47,474.63,76.54,506.94,274.34,49.01,195.71,Upgrade
26,Net Income Growth,60.91%,6.87%,8.39%,-42.96%,-10.92%,-2.64%,-10.00%,53.78%,-8.38%,-9.31%,59.18%,780.97%,66.98%,241.35%,868.52%,-60.89%,126.53%,-20.58%,-79.77%,-,Upgrade
27,Shares Outstanding (Basic),2361,2389,2377,2369,2383,2439,2345,2418,2351,2429,2361,2405,2346,2410,2373,2429,2498,2169,2450,2432,Upgrade
28,Shares Outstanding (Diluted),2361,2389,2377,2369,2383,2439,2345,2418,2351,2429,2361,2405,2346,2410,2373,2429,2498,2169,2450,2432,Upgrade
29,Shares Change (YoY),-0.91%,-2.04%,1.40%,-2.00%,1.37%,0.39%,-0.69%,0.52%,0.20%,0.80%,-0.51%,-0.96%,-6.07%,11.12%,-3.15%,-0.13%,0.44%,-4.83%,1.17%,-2.67%,Upgrade
30,EPS (Basic),0.47,0.37,0.31,0.25,0.29,0.34,0.29,0.43,0.33,0.35,0.32,0.28,0.36,0.39,0.20,0.03,0.20,0.13,0.02,0.08,Upgrade
31,EPS (Diluted),0.47,0.37,0.31,0.25,0.29,0.34,0.29,0.43,0.33,0.35,0.32,0.28,0.36,0.39,0.20,0.03,0.20,0.13,0.02,0.08,Upgrade
32,EPS Growth,62.38%,9.09%,6.90%,-41.79%,-12.12%,-3.02%,-9.38%,52.99%,-8.57%,-10.03%,60.00%,789.55%,77.78%,207.18%,900.00%,-60.84%,125.53%,-16.55%,-80.00%,-,Upgrade
33,Free Cash Flow,2128,3880,-38.8,-236.18,2091,2049,-552.76,2656,668.68,3060,2019,150.34,1297,1964,1469,-2577,778.5,156.16,276.73,903.51,Upgrade
34,Free Cash Flow Per Share,0.90,1.62,-0.02,-0.10,0.88,0.84,-0.24,1.10,0.28,1.26,0.86,0.06,0.55,0.81,0.62,-1.06,0.31,0.07,0.11,0.37,Upgrade
35,Dividend Per Share,-,-,-,0.500,-,-,-,1.400,-,-,-,0.200,-,-,-,0.120,-,-,-,0.100,Upgrade
36,Dividend Growth,-,-,-,-64.29%,-,-,-,600.00%,-,-,-,66.67%,-,-,-,20.00%,-,-,-,-,Upgrade
37,Gross Margin,26.04%,22.50%,18.47%,15.29%,24.49%,16.97%,15.91%,14.85%,16.40%,25.25%,22.26%,24.57%,21.10%,20.34%,17.26%,14.16%,15.60%,13.26%,11.28%,8.89%,Upgrade
38,Operating Margin,20.72%,18.31%,13.36%,9.43%,17.56%,12.75%,11.61%,11.58%,11.53%,18.30%,17.48%,17.53%,16.61%,16.74%,13.84%,10.28%,11.58%,8.43%,7.19%,4.53%,Upgrade
39,Profit Margin,9.46%,6.31%,6.72%,5.63%,7.24%,7.44%,5.87%,8.07%,7.70%,10.00%,8.55%,7.14%,8.51%,8.73%,5.66%,1.03%,6.56%,3.71%,0.81%,2.37%,Upgrade
40,Free Cash Flow Margin,18.11%,27.71%,-0.35%,-2.25%,21.90%,18.44%,-4.78%,20.68%,6.64%,36.03%,22.85%,1.59%,13.04%,18.31%,17.51%,-34.52%,10.08%,2.11%,4.55%,10.94%,Upgrade
41,EBITDA,2937,3020,1969,1495,2117,1848,1784,1928,1619,1974,2003,2114,1963,2191,1473,1080,1198,922.16,740.58,677.01,Upgrade
42,EBITDA Margin,25.00%,21.56%,17.94%,14.22%,22.17%,16.63%,15.41%,15.01%,16.09%,23.24%,22.67%,22.40%,19.75%,20.42%,17.56%,14.46%,15.50%,12.47%,12.17%,8.20%,Upgrade
43,D&A For EBITDA,503.12,456.27,503.12,503.12,440.05,431.86,440.05,440.05,458.95,419.58,458.95,458.95,312.15,395.38,312.15,312.15,303.03,298.49,303.03,303.03,Upgrade
44,EBIT,2434,2564,1466,991.94,1677,1416,1344,1488,1160,1554,1544,1655,1651,1795,1161,767.47,894.72,623.67,437.55,373.98,Upgrade
45,EBIT Margin,20.72%,18.31%,13.36%,9.43%,17.56%,12.75%,11.61%,11.58%,11.53%,18.30%,17.48%,17.53%,16.61%,16.74%,13.84%,10.28%,11.58%,8.43%,7.19%,4.53%,Upgrade
46,Effective Tax Rate,11.61%,14.10%,11.49%,9.68%,11.21%,9.47%,10.89%,4.12%,8.54%,15.58%,12.94%,7.76%,11.11%,12.10%,13.49%,22.34%,12.19%,16.99%,39.30%,-,Upgrade
47,Revenue as Reported,11748,24977,-,10515,9549,22684,-,12846,10066,8493,8834,9438,9943,10726,8393,7467,7726,7394,6087,8258,Upgrade
