,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,265.07,305.79,298.44,290.47,294.68,396.31,379.75,468.22,466.87,624.76,Upgrade
1,Revenue Growth (YoY),-11.18%,5.27%,1.27%,-26.70%,-22.40%,-15.36%,-18.66%,-25.06%,-,-28.63%,Upgrade
2,Cost of Revenue,135.32,157.94,141.37,149.5,162.43,188.2,190.34,226.13,249.21,308.31,Upgrade
3,Gross Profit,129.75,147.84,157.07,140.97,132.25,208.1,189.41,242.08,217.66,316.46,Upgrade
4,"Selling, General & Admin",191.69,246.24,243.39,239.33,290.61,302.79,269.2,296.66,384.52,385.49,Upgrade
5,Other Operating Expenses,-7.04,-7.13,-7.69,-7.06,-8.07,-12.71,-13.3,23.11,-33.47,12.08,Upgrade
6,Operating Expenses,184.65,239.11,235.71,232.27,282.53,290.08,255.9,319.77,351.05,397.57,Upgrade
7,Operating Income,-54.9,-91.27,-78.64,-91.29,-150.28,-81.98,-66.5,-77.69,-133.39,-81.11,Upgrade
8,Interest Expense,-3.52,-4.36,-5.29,-4.74,-5.09,-5.69,-4.16,-6.61,-7.27,-8.91,Upgrade
9,Interest & Investment Income,1.99,3.62,1.38,0.43,0.99,1.12,0.86,0.23,0.48,2.08,Upgrade
10,EBT Excluding Unusual Items,-56.43,-92.01,-82.55,-95.61,-154.38,-86.56,-69.79,-84.07,-140.18,-87.94,Upgrade
11,Gain (Loss) on Sale of Assets,-,-,-,-,173.69,-,-,-,-,-,Upgrade
12,Asset Writedown,-,-55.37,-,-78.34,-,-78.12,-,-,-115.27,-,Upgrade
13,Other Unusual Items,2.79,6.6,0.45,20.51,2.25,9.53,0.16,-,3.08,-,Upgrade
14,Pretax Income,-51.68,-140.78,-82.09,-153.44,21.56,-155.15,-69.63,-84.07,-247.37,-87.94,Upgrade
15,Income Tax Expense,0.31,0.22,0.27,0.67,-0.3,3.56,-1.63,2.67,9.15,3.04,Upgrade
16,Earnings From Continuing Operations,-51.98,-141,-82.37,-154.11,21.86,-158.7,-68.01,-86.74,-256.52,-90.97,Upgrade
17,Earnings From Discontinued Operations,-,-,-,-,-,-0.24,-0.01,-0.39,-17.53,-2.71,Upgrade
18,Net Income,-51.98,-141,-82.37,-154.11,21.86,-158.94,-68.02,-87.13,-274.05,-93.69,Upgrade
19,Net Income to Common,-51.98,-141,-82.37,-154.11,21.86,-158.94,-68.02,-87.13,-274.05,-93.69,Upgrade
20,Shares Outstanding (Basic),3323,3327,2787,2469,2468,2088,2035,1643,1641,1641,Upgrade
21,Shares Outstanding (Diluted),3323,3327,2787,2469,2518,2088,2035,1643,1641,1641,Upgrade
22,Shares Change (YoY),19.21%,34.77%,10.71%,18.23%,23.74%,27.07%,23.96%,0.12%,-,0.08%,Upgrade
23,EPS (Basic),-0.02,-0.04,-0.03,-0.06,0.01,-0.08,-0.03,-0.05,-0.17,-0.06,Upgrade
24,EPS (Diluted),-0.02,-0.04,-0.03,-0.06,0.01,-0.08,-0.03,-0.05,-0.17,-0.06,Upgrade
25,Free Cash Flow,-30,-25.11,-81.14,-111.79,-117.27,48.75,4.27,124.88,-18.47,-11.37,Upgrade
26,Free Cash Flow Per Share,-0.01,-0.01,-0.03,-0.05,-0.05,0.02,0.00,0.08,-0.01,-0.01,Upgrade
27,Operating Margin,-20.71%,-29.85%,-26.35%,-31.43%,-51.00%,-20.69%,-17.51%,-16.59%,-28.57%,-12.98%,Upgrade
28,Profit Margin,-19.61%,-46.11%,-27.60%,-53.05%,7.42%,-40.11%,-17.91%,-18.61%,-58.70%,-15.00%,Upgrade
29,Free Cash Flow Margin,-11.32%,-8.21%,-27.19%,-38.49%,-39.79%,12.30%,1.13%,26.67%,-3.96%,-1.82%,Upgrade
30,EBITDA,-49.97,-79.07,-67.59,-86.03,-138.51,-72.51,-58.56,-69.28,-120.48,-65.97,Upgrade
31,D&A For EBITDA,4.93,12.2,11.05,5.27,11.77,9.48,7.94,8.41,12.9,15.14,Upgrade
32,EBIT,-54.9,-91.27,-78.64,-91.29,-150.28,-81.98,-66.5,-77.69,-133.39,-81.11,Upgrade
