,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,108.83,184.67,363.71,93.14,254.11,266.66,-,247.45,176.34,262.25,Upgrade
1,Short-Term Investments,-,42.31,-,38.07,-,32.46,-,-,47.14,-,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,1.46,-,1.01,Upgrade
3,Cash & Short-Term Investments,108.83,226.98,363.71,131.21,254.11,299.12,-,248.91,223.48,263.26,Upgrade
4,Cash Growth,-70.08%,72.99%,43.13%,-56.14%,-,20.17%,-,-5.45%,-48.11%,-51.07%,Upgrade
5,Accounts Receivable,11.52,21.25,14.79,24.56,18.24,25.39,-,40.46,48.44,66.4,Upgrade
6,Other Receivables,-,23.81,-,18.49,2.21,24.04,-,4.48,36.29,4.48,Upgrade
7,Receivables,11.52,45.07,14.79,43.05,20.45,49.43,-,44.94,84.73,70.88,Upgrade
8,Inventory,94.68,144.91,154.97,171.87,151.43,186.59,-,177.39,209.68,267.1,Upgrade
9,Prepaid Expenses,71.09,12.92,74.8,11.97,55.85,19.05,-,73.3,11.2,49.37,Upgrade
10,Other Current Assets,1.63,1.83,0.06,0.13,2.1,11.4,-,0.06,0.65,41.28,Upgrade
11,Total Current Assets,287.74,431.71,608.33,358.22,483.93,565.59,-,544.6,529.73,691.89,Upgrade
12,"Property, Plant & Equipment",86.67,87.84,145.39,122.6,184.34,139.47,-,120.22,190.25,404,Upgrade
13,Other Intangible Assets,-,-,-,-,-,-,-,-,1.16,1.16,Upgrade
14,Long-Term Deferred Tax Assets,0.3,0.37,0.38,0.3,0.28,0.31,-,0.35,0.39,10.18,Upgrade
15,Other Long-Term Assets,16.48,20.23,33.19,32.67,43.87,38.5,-,43.74,52.54,69.91,Upgrade
16,Total Assets,391.19,540.15,787.29,513.79,712.42,743.86,-,708.91,774.08,1177,Upgrade
17,Accounts Payable,22.73,57.3,39.71,58.67,44.66,94.84,-,66.27,29.03,74.8,Upgrade
18,Accrued Expenses,6.54,5.28,2.68,3,-,-,-,0.2,-,-,Upgrade
19,Short-Term Debt,-,-,100.05,-,-,-,-,100,59.72,30,Upgrade
20,Current Portion of Leases,60,87,115.68,74.64,87.05,91.84,-,119.5,154.07,184.27,Upgrade
21,Current Income Taxes Payable,0.48,0.38,1.3,1.2,3.24,2.64,-,8.02,7.74,13.05,Upgrade
22,Current Unearned Revenue,3.12,5.56,2.88,3.74,4.09,3.46,-,6.13,3.58,3.01,Upgrade
23,Other Current Liabilities,78.4,102.39,94.31,106.74,118.11,132.56,-,97.72,102.01,112.01,Upgrade
24,Total Current Liabilities,171.27,257.9,356.61,247.99,257.15,325.34,-,397.84,356.15,417.13,Upgrade
25,Long-Term Leases,58.92,71.81,76.1,140.08,171.47,155.78,-,100.72,133.02,195.61,Upgrade
26,Long-Term Deferred Tax Liabilities,0.41,0.41,0.41,0.41,-,1.25,-,1.25,0.77,1.46,Upgrade
27,Other Long-Term Liabilities,3.39,3.39,5,5,2.47,2.47,-,3.17,2.68,2.69,Upgrade
28,Total Liabilities,233.99,333.51,438.13,393.49,431.09,484.84,-,502.98,492.62,616.9,Upgrade
29,Common Stock,332.27,332.27,332.27,247.04,246.78,246.58,-,164.38,164.13,164.13,Upgrade
30,Additional Paid-In Capital,561.4,561.4,561.4,333.96,332.63,331.72,-,119.88,119.28,119.28,Upgrade
31,Retained Earnings,-728.7,-676.99,-539.63,-458.13,-309.94,-332.94,-,-80.7,-23.19,250.85,Upgrade
32,Comprehensive Income & Other,-7.77,-10.04,-4.87,-2.57,11.86,13.67,-,2.36,21.24,25.98,Upgrade
33,Shareholders' Equity,157.2,206.64,349.17,120.3,281.33,259.02,-,205.93,281.46,560.24,Upgrade
34,Total Liabilities & Equity,391.19,540.15,787.29,513.79,712.42,743.86,-,708.91,774.08,1177,Upgrade
35,Total Debt,118.92,158.81,291.83,214.73,258.52,247.63,-,320.22,346.81,409.89,Upgrade
36,Net Cash (Debt),-10.09,68.17,71.88,-83.52,-4.41,51.49,-,-71.31,-123.33,-146.62,Upgrade
37,Net Cash Per Share,-0.00,0.02,0.03,-0.03,-0.00,0.02,-,-0.04,-0.08,-0.09,Upgrade
38,Filing Date Shares Outstanding,3323,3323,3323,2470,2468,2466,2035,1644,1641,1641,Upgrade
39,Total Common Shares Outstanding,3323,3323,3323,2470,2468,2466,2035,1644,1641,1641,Upgrade
40,Working Capital,116.47,173.81,251.72,110.23,226.77,240.25,-,146.76,173.58,274.75,Upgrade
41,Book Value Per Share,0.05,0.06,0.11,0.05,0.11,0.11,-,0.13,0.17,0.34,Upgrade
42,Tangible Book Value,157.2,206.64,349.17,120.3,281.33,259.02,-,205.93,280.3,559.08,Upgrade
43,Tangible Book Value Per Share,0.05,0.06,0.11,0.05,0.11,0.11,-,0.13,0.17,0.34,Upgrade
44,Machinery,-,221.25,-,222.55,-,217.21,-,-,216.97,-,Upgrade
45,Leasehold Improvements,-,223.66,-,247.71,-,241.06,-,-,256.63,-,Upgrade
