,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,82.54,106.21,86.79,116.46,80.16,132.56,116.75,201.25,170.65,476.51,Upgrade
1,Revenue Growth (YoY),-4.90%,-8.80%,8.27%,-12.15%,-31.34%,-34.13%,-31.59%,-57.77%,-58.46%,-39.73%,Upgrade
2,Cost of Revenue,21.98,27.56,22.2,19.25,27.38,43.74,45.93,71.97,59.35,182.11,Upgrade
3,Gross Profit,60.56,78.65,64.59,97.21,52.78,88.82,70.82,129.28,111.3,294.41,Upgrade
4,"Selling, General & Admin",61.79,69.31,61.81,66.45,57.21,95.21,92.32,148.13,138.79,283.14,Upgrade
5,Other Operating Expenses,-,0.67,-,0.05,-,1.17,-,-8.04,8.04,-2.85,Upgrade
6,Operating Expenses,61.79,69.98,61.81,66.5,57.21,96.37,92.32,140.09,146.83,280.3,Upgrade
7,Operating Income,-1.23,8.67,2.79,30.71,-4.43,-7.55,-21.5,-10.81,-35.52,14.11,Upgrade
8,Interest Expense,-1.82,-2.44,-1.72,-0.55,-0.5,-0.93,-2.23,-3.81,-5.6,-9.13,Upgrade
9,Interest & Investment Income,1.41,1.21,1.21,0.73,0.37,0.02,0.03,0.05,0.44,0.47,Upgrade
10,Currency Exchange Gain (Loss),0.01,-0,-0.05,-0.15,-0.76,-5.18,0.5,15.03,-0.47,0.34,Upgrade
11,Other Non Operating Income (Expenses),0.03,0.04,0.02,0.07,0.01,0.14,-0.02,-47.8,13.38,-81.6,Upgrade
12,EBT Excluding Unusual Items,-1.61,7.48,2.25,30.81,-5.31,-13.51,-23.22,-47.33,-27.76,-75.8,Upgrade
13,Gain (Loss) on Sale of Assets,-0.28,1.44,-0.79,-0.27,1.49,118.32,53.46,47.64,-3.38,9.25,Upgrade
14,Asset Writedown,-0.59,-9.03,-0.07,0.61,-,-7.32,-0.93,14.57,-14.57,3.61,Upgrade
15,Other Unusual Items,-,0.09,-,2.26,9.8,11.3,4.88,121.38,7.31,-,Upgrade
16,Pretax Income,-2.47,-0.02,1.39,33.41,5.99,108.8,34.19,136.26,-38.41,-62.95,Upgrade
17,Income Tax Expense,-,2.27,-2.11,-6.69,0.12,0.25,0.13,-1.05,-0.83,14.45,Upgrade
18,Net Income,-2.47,-2.29,3.5,40.1,5.87,108.55,34.07,137.31,-37.57,-77.41,Upgrade
19,Net Income to Common,-2.47,-2.29,3.5,40.1,5.87,108.55,34.07,137.31,-37.57,-77.41,Upgrade
20,Net Income Growth,-,-,-40.36%,-63.06%,-82.77%,-20.95%,-,-,-,-,Upgrade
21,Shares Outstanding (Basic),367,367,367,367,367,367,367,367,367,367,Upgrade
22,Shares Outstanding (Diluted),367,367,367,367,367,367,367,367,367,367,Upgrade
23,EPS (Basic),-0.01,-0.01,0.01,0.11,0.02,0.30,0.09,0.37,-0.10,-0.21,Upgrade
24,EPS (Diluted),-0.01,-0.01,0.01,0.11,0.02,0.30,0.09,0.37,-0.10,-0.21,Upgrade
25,EPS Growth,-,-,-40.37%,-63.04%,-82.77%,-20.84%,-,-,-,-,Upgrade
26,Free Cash Flow,29,32.52,0.42,48.58,19.86,35.23,21.86,107.29,39.61,206.83,Upgrade
27,Free Cash Flow Per Share,0.08,0.09,0.00,0.13,0.05,0.10,0.06,0.29,0.11,0.56,Upgrade
28,Dividend Per Share,-,-,-,-,0.030,0.165,0.025,0.060,0.025,-,Upgrade
29,Dividend Growth,-,-,-,-,20.00%,175.00%,0%,-,-,-,Upgrade
30,Operating Margin,-1.49%,8.16%,3.21%,26.37%,-5.52%,-5.70%,-18.42%,-5.37%,-20.82%,2.96%,Upgrade
31,Profit Margin,-2.99%,-2.15%,4.03%,34.43%,7.32%,81.89%,29.18%,68.23%,-22.02%,-16.24%,Upgrade
32,Free Cash Flow Margin,35.13%,30.62%,0.49%,41.71%,24.78%,26.58%,18.73%,53.31%,23.21%,43.40%,Upgrade
33,EBITDA,1.55,10.96,4.36,32.41,-2.51,-4.46,-16.88,-4.46,-27.41,30.01,Upgrade
34,D&A For EBITDA,2.78,2.29,1.57,1.7,1.92,3.09,4.62,6.35,8.11,15.9,Upgrade
35,EBIT,-1.23,8.67,2.79,30.71,-4.43,-7.55,-21.5,-10.81,-35.52,14.11,Upgrade
