,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+8 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+8 Quarters
0,Market Capitalization,10272,7763,7443,7375,7246,7274,5743,6152,6777,6232,5394,6536,6252,7864,7431,7363,6729,7355,6135,6400,7118,Upgrade
1,Market Cap Growth,6.72%,6.72%,29.61%,19.88%,6.92%,16.73%,6.47%,-5.89%,8.40%,-20.75%,-27.42%,-11.22%,-7.09%,6.92%,21.11%,15.04%,-5.46%,-8.85%,-35.55%,-,-,Upgrade
2,Enterprise Value,9273,6764,6532,6401,6471,6499,5252,5588,6529,5984,5346,6641,6427,8039,7051,6562,5825,6450,5305,5461,6113,Upgrade
3,Last Close Price,24.37,18.47,18.56,18.10,17.58,17.65,13.74,14.72,16.01,14.72,12.74,15.44,14.69,18.48,17.46,17.30,15.63,17.08,14.25,14.87,16.36,Upgrade
4,PE Ratio,22.15,17.32,20.16,16.27,17.25,20.64,17.07,27.26,29.19,23.86,16.82,20.32,20.81,26.10,25.82,24.91,21.77,27.19,23.58,27.84,32.21,Upgrade
5,Forward PE,19.57,15.42,14.53,14.68,17.11,20.27,15.74,17.43,18.22,17.56,14.74,17.34,-,-,-,-,-,-,-,-,-,Upgrade
6,PS Ratio,3.29,2.57,2.50,2.43,2.37,2.44,1.99,2.15,2.26,1.96,1.56,1.87,1.93,2.64,2.80,3.07,3.00,3.61,3.30,3.59,4.13,Upgrade
7,PB Ratio,3.69,2.84,2.72,2.70,2.69,2.83,2.20,2.53,2.79,2.62,2.02,2.56,2.50,3.25,3.20,3.57,3.24,3.67,3.18,3.47,3.87,Upgrade
8,P/TBV Ratio,3.26,3.26,3.12,3.09,3.04,3.22,2.75,3.29,3.62,3.42,2.58,3.30,3.24,4.25,4.18,3.75,3.40,3.80,3.29,3.59,3.95,Upgrade
9,P/FCF Ratio,-,-,18.75,-,18.85,22.34,21.40,-,18.65,15.52,13.26,36.00,55.37,-166.20,-,244.17,-,382.04,-628.24,-,-,Upgrade
