,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,16.34,20.13,16.31,24.52,19.1,36.64,28.77,78.87,5.12,-25.02,Upgrade
1,Other Revenue,37.11,28.1,48.86,57.62,54.09,58.21,71.7,62.33,30.46,-22.39,Upgrade
2,Revenue,53.45,48.23,65.17,82.14,73.19,94.85,100.47,141.19,35.58,-47.42,Upgrade
3,Revenue Growth (YoY),-17.98%,-41.28%,-10.96%,-13.40%,-27.15%,-32.82%,182.35%,-,-33.16%,-,Upgrade
4,Cost of Revenue,16.77,-1.69,2.84,-1.12,-11.56,60.32,4.94,2.42,-2.92,2.75,Upgrade
5,Gross Profit,36.68,49.91,62.33,83.25,84.75,34.53,95.53,138.77,38.5,-50.17,Upgrade
6,"Selling, General & Admin",24.45,24.97,29.64,28.59,29.58,20.81,40.35,50.55,53.42,18.14,Upgrade
7,Operating Expenses,30.8,32.39,35.75,35.2,36.67,34.88,40.85,63.14,53.42,20.1,Upgrade
8,Operating Income,5.88,17.53,26.58,48.05,48.08,-0.35,54.68,75.63,-14.92,-70.27,Upgrade
9,Interest Expense,-8.18,-8.69,-7,-5.8,-2.78,-2.95,-2.29,-2.32,-4.74,-1.07,Upgrade
10,Interest & Investment Income,0.09,0.15,0.16,0.05,0,-,0.02,9.06,4.71,2.66,Upgrade
11,Earnings From Equity Investments,-46.35,-6.98,-15.1,-54.93,-32.85,-27.37,-27.86,46.56,-,-,Upgrade
12,Currency Exchange Gain (Loss),-0,0,-0,0.34,-0,-0.03,-0.4,0.03,-,-,Upgrade
13,Other Non Operating Income (Expenses),4.19,-3.98,42.23,0.68,0.95,0.46,1.2,-6.12,6.76,0.36,Upgrade
14,EBT Excluding Unusual Items,-44.37,-1.97,46.88,-11.61,13.4,-30.24,25.35,122.84,-8.19,-68.31,Upgrade
15,Gain (Loss) on Sale of Investments,-39.94,-129.7,-70.06,14.43,-7.89,9.08,-4.12,-24.26,-69.76,58.85,Upgrade
16,Gain (Loss) on Sale of Assets,-,-,-,-,4,0.52,-,37.75,10.39,-,Upgrade
17,Asset Writedown,-9.9,-0.8,-7.3,-5.9,-,-8.9,-,-16.5,-8.1,-1.5,Upgrade
18,Other Unusual Items,-,-,-,-,-,-,-,2.51,2.62,5.08,Upgrade
19,Pretax Income,-94.2,-132.47,-30.49,-3.08,9.51,-29.54,21.23,122.34,-73.04,-5.89,Upgrade
20,Income Tax Expense,0.09,12.96,0.63,7.95,0.01,-0.71,7.66,8.45,0.02,5.16,Upgrade
21,Earnings From Continuing Operations,-94.29,-145.42,-31.12,-11.04,9.5,-28.82,13.56,113.9,-73.06,-11.05,Upgrade
22,Minority Interest in Earnings,3.24,35.97,0.43,-9.07,-6.57,-5.22,-1.67,2.15,-1.23,1.24,Upgrade
23,Net Income,-91.05,-109.46,-30.69,-20.11,2.94,-34.05,11.89,116.05,-74.28,-9.81,Upgrade
24,Net Income to Common,-91.05,-109.46,-30.69,-20.11,2.94,-34.05,11.89,116.05,-74.28,-9.81,Upgrade
25,Net Income Growth,-,-,-,-,-75.30%,-,-,-,-,-,Upgrade
26,Shares Outstanding (Basic),946,946,946,946,943,943,940,936,931,931,Upgrade
27,Shares Outstanding (Diluted),946,946,946,946,943,943,941,939,931,931,Upgrade
28,Shares Change (YoY),-,-0.00%,0.23%,0.32%,0.27%,0.33%,1.02%,0.96%,0.08%,-0.00%,Upgrade
29,EPS (Basic),-0.10,-0.12,-0.03,-0.02,0.00,-0.04,0.01,0.12,-0.08,-0.01,Upgrade
30,EPS (Diluted),-0.10,-0.12,-0.03,-0.02,0.00,-0.04,0.01,0.12,-0.08,-0.01,Upgrade
31,EPS Growth,-,-,-,-,-75.40%,-,-,-,-,-,Upgrade
32,Free Cash Flow,-28.92,161.35,-22.72,-89.4,-362.96,266.27,-261.61,-272.64,-239.74,42.46,Upgrade
33,Free Cash Flow Per Share,-0.03,0.17,-0.02,-0.09,-0.38,0.28,-0.28,-0.29,-0.26,0.05,Upgrade
34,Operating Margin,11.00%,36.34%,40.79%,58.50%,65.69%,-0.37%,54.43%,53.57%,-41.92%,-,Upgrade
35,Profit Margin,-170.36%,-226.95%,-47.10%,-24.48%,4.01%,-35.90%,11.84%,82.19%,-208.76%,-,Upgrade
36,Free Cash Flow Margin,-54.11%,334.56%,-34.86%,-108.84%,-495.91%,280.73%,-260.38%,-193.10%,-673.74%,-,Upgrade
37,EBITDA,12.23,16.51,32.92,46.78,54.94,3.24,58.17,79.16,-12.54,-69.99,Upgrade
38,D&A For EBITDA,6.35,-1.02,6.33,-1.27,6.86,3.59,3.48,3.53,2.37,0.28,Upgrade
39,EBIT,5.88,17.53,26.58,48.05,48.08,-0.35,54.68,75.63,-14.92,-70.27,Upgrade
40,Revenue as Reported,53.45,48.23,65.17,82.14,73.19,94.85,100.47,141.19,35.58,5.82,Upgrade
