,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,448.24,295.95,239.3,446.08,511.81,291.33,231.75,444.86,402.24,268.61,148.62,563.14,356.63,325.19,182.24,521.84,368.5,252.19,115.55,425.37,Upgrade
1,Other Revenue,-77.1,77.1,-,163.8,-130.03,130.03,-,111.33,-33.49,33.49,-,77.68,-43.04,43.04,-,113.11,-31.41,31.41,-,68.99,Upgrade
2,Revenue,371.14,373.05,239.3,609.88,381.78,421.35,231.75,556.19,368.74,302.1,148.62,640.82,313.6,368.23,182.24,634.95,337.09,283.6,115.55,494.36,Upgrade
3,Revenue Growth (YoY),-2.79%,-11.46%,3.26%,9.65%,3.54%,39.47%,55.93%,-13.21%,17.58%,-17.96%,-18.45%,0.93%,-6.97%,29.84%,57.71%,28.44%,37.94%,-14.20%,21.74%,23.59%,Upgrade
4,Cost of Revenue,221.23,230.38,142.46,371.64,210.48,248.23,140.88,322.73,210.34,173.68,91.55,347.57,159.48,209.38,106.51,347.93,195.34,148.55,68.32,244.35,Upgrade
5,Gross Profit,149.91,142.67,96.85,238.23,171.3,173.13,90.87,233.46,158.4,128.42,57.06,293.25,154.11,158.85,75.73,287.02,141.75,135.05,47.23,250.01,Upgrade
6,"Selling, General & Admin",100.45,94.97,92.42,139.52,104.27,97.95,94.27,141.64,105.65,92.09,94.05,131.82,107.83,86.36,78.25,135.74,97.21,71.43,63.63,131.99,Upgrade
7,Research & Development,26.84,25.11,28.71,39.04,20.84,24.02,27.94,34.07,23.94,28.48,26.02,40.91,25.1,25.39,23.54,41.73,16.13,20.29,19.04,34.4,Upgrade
8,Other Operating Expenses,-9.89,4.53,-6.74,-1.04,-2.5,-2.33,-9.94,21.66,-20.77,-4.92,-7.33,2.73,-8.97,-11.93,-5.77,15.4,-7.37,-11.81,-9.96,8.96,Upgrade
