,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,7247,7801,5909,6946,5767,7316,8963,3583,5177,4642,4125,5116,5385,6201,5745,7026,6577,3699,1800,3234,Upgrade
1,Short-Term Investments,735,1112,1657,2189,2094,749,96,1788,1915,1928,2281,2589,2906,2727,2972,3903,3169,1504,1539,2908,Upgrade
2,Cash & Short-Term Investments,7982,8913,7566,9135,7861,8065,9059,5371,7092,6570,6406,7705,8291,8928,8717,10929,9746,5203,3339,6142,Upgrade
3,Cash Growth,1.54%,10.51%,-16.48%,70.08%,10.84%,22.75%,41.41%,-30.29%,-14.46%,-26.41%,-26.51%,-29.50%,-14.93%,71.59%,161.07%,77.94%,139.11%,52.05%,-14.91%,41.16%,Upgrade
4,Accounts Receivable,863,840,812,755,1102,933,936,1113,1408,1333,878,521,671,601,589,409,670,608,448,235,Upgrade
5,Other Receivables,276,258,191,210,220,131,195,178,-,256,-,149,-,-,-,14,2,3,25,20,Upgrade
6,Receivables,1288,1261,1188,1149,1449,1190,1260,1425,1569,1778,1093,888,889,815,876,886,917,849,847,593,Upgrade
7,Inventory,63,61,56,59,65,65,63,70,83,88,84,88,85,82,86,89,93,92,90,57,Upgrade
8,Restricted Cash,693,364,755,764,529,520,1389,1503,40,38,24,25,26,57,58,64,1323,1368,1675,10765,Upgrade
9,Other Current Assets,856,868,933,949,894,725,804,809,779,983,911,847,836,884,851,914,697,854,859,699,Upgrade
10,Total Current Assets,10882,11467,10498,12056,10798,10565,12575,9178,9563,9457,8518,9553,10127,10766,10588,12882,12776,8366,6810,18256,Upgrade
11,"Property, Plant & Equipment",33968,33749,33605,33926,36550,37455,37840,37801,37786,38238,38960,39233,38962,38683,37230,37703,38040,37681,37814,26729,Upgrade
12,Long-Term Investments,2427,2499,2552,2564,2718,2199,1931,1945,1865,1893,1960,1965,2058,2058,1932,1923,1866,1888,1920,1929,Upgrade
13,Goodwill,5309,5261,5265,5318,5242,5327,5216,5195,5069,5074,5093,5132,5221,5268,4900,4988,4976,5402,5339,2657,Upgrade
14,Other Intangible Assets,5478,5351,5367,5461,5509,5670,5499,5477,5441,5455,5508,5591,5956,6112,5981,6158,6158,6139,6067,1877,Upgrade
15,Long-Term Deferred Tax Assets,1031,1035,1036,1043,1077,1082,1086,1093,846,845,848,862,608,753,711,623,902,857,759,548,Upgrade
16,Other Long-Term Assets,2764,2932,2945,3001,735,680,698,694,702,742,866,835,866,875,748,743,757,740,672,707,Upgrade
17,Total Assets,62039,62452,61444,63532,62762,63112,64972,61507,61387,61821,61871,63269,63873,64601,62205,65155,65736,61343,59678,52983,Upgrade
18,Accounts Payable,1026,865,900,1019,937,935,915,1171,810,862,723,968,909,975,901,1241,1209,1343,1143,1176,Upgrade
19,Accrued Expenses,4113,1617,4101,1751,3414,1438,3926,1287,1089,2894,2400,1124,2548,2698,2308,951,2921,2205,1017,775,Upgrade
20,Short-Term Debt,892,77,4104,329,4234,999,2874,3035,1535,6707,-,692,661,666,921,851,5701,5821,1965,1256,Upgrade
21,Current Portion of Long-Term Debt,-,238,-,3720,-,3766,-,253,3609,-,6560,5540,-,-,-,291,-,-,3817,7243,Upgrade
