,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1135,978.84,1088,1496,1325,1190,1240,1538,1367,1065,1286,1709,1492,1188,1319,1623,1361,1003,893.14,1406,Upgrade
1,Other Revenue,-38.91,38.91,-,64.29,-26.17,26.17,-,57.41,-30.74,30.74,-,52.12,-19.3,19.3,-,30.62,-9.29,9.29,-,58.75,Upgrade
2,Revenue,1096,1018,1088,1560,1298,1217,1240,1596,1336,1096,1286,1761,1472,1207,1319,1654,1351,1013,893.14,1465,Upgrade
3,Revenue Growth (YoY),-15.61%,-16.35%,-12.26%,-2.20%,-2.81%,11.02%,-3.62%,-9.41%,-9.27%,-9.20%,-2.49%,6.52%,8.97%,19.18%,47.69%,12.87%,11.87%,-2.92%,-21.94%,7.63%,Upgrade
4,Cost of Revenue,529.31,588.97,614.06,883.55,692.88,690.17,694.07,935.28,725.6,661.01,748,1022,810.46,701.56,759.14,1062,710.25,598.69,508.15,886.5,Upgrade
5,Gross Profit,566.35,428.78,473.72,676.95,605.51,526.49,545.67,660.35,610.38,434.9,538.29,738.99,662.02,505.44,559.96,591.88,640.97,414.05,384.99,578.48,Upgrade
6,"Selling, General & Admin",327.31,345.7,337.3,548.28,390.27,381.84,313.76,486.94,345.25,349.55,322.29,499.03,340.09,390.13,300.06,327.83,335.13,303.94,295.26,362.88,Upgrade
7,Research & Development,23.58,49.97,24.04,14.05,25.13,37.89,25.38,25.07,21.52,24.5,32.8,39.32,29.16,10.59,39.65,46.8,24.22,4.34,18.66,17.38,Upgrade
8,Other Operating Expenses,9.1,5.83,4.4,6.48,8.72,4.04,1.82,27.55,9.6,2.63,-3.34,34.75,5.48,-10.55,6.04,15.65,11.2,7.85,5.67,9.29,Upgrade
9,Operating Expenses,361.18,401.64,361.32,576.71,421.82,420.53,334.4,541.58,382.38,373.32,356.31,576.14,381.24,389.72,344.43,390.13,376.67,316.8,314.35,388.06,Upgrade
10,Operating Income,205.17,27.14,112.4,100.24,183.69,105.96,211.28,118.78,228,61.58,181.98,162.85,280.77,115.72,215.53,201.75,264.3,97.24,70.64,190.43,Upgrade
11,Interest Expense,-4.5,-12.09,-,-7.07,-6.99,-15.09,-,-10.28,-2.69,-3.15,-2.32,-12.13,-,-8.95,-0.68,-0.78,-2.08,-2.2,-1.09,-0.68,Upgrade
12,Interest & Investment Income,12.88,36.59,0.71,24.36,10.92,33.57,1.23,15.04,15.42,20.45,15.16,22.78,20.4,21.17,11,10.02,19.78,22.76,19.18,5.45,Upgrade
13,Currency Exchange Gain (Loss),0.27,-0.27,-,2.54,-4.12,4.12,-,-1.21,3.25,-3.25,-,-0.6,1.22,-1.22,-,-0.16,0.12,-0.12,-,0.09,Upgrade
14,Other Non Operating Income (Expenses),-4.01,-2.47,3.2,-10.76,0.14,0.78,4.18,7,2.87,-12.12,-1.53,4.4,-7.82,-5.87,3.19,-22.79,11.55,4.84,2.91,-49.99,Upgrade
15,EBT Excluding Unusual Items,209.81,48.91,116.31,109.31,183.64,129.34,216.69,129.33,246.86,63.5,193.28,177.3,294.58,120.85,229.04,188.04,293.66,122.53,91.65,145.3,Upgrade
16,Impairment of Goodwill,-,-,-,-1.92,-,-,-,-1.89,-,-,-,-1.75,-,-,-,-26.72,-,-,-,-27.96,Upgrade
17,Gain (Loss) on Sale of Investments,-0.12,-0.16,-0.32,-0.61,-0.8,-8.89,6.26,2.67,0.65,-2.15,0.18,3.35,-,-,-0.1,0.1,-,-,-,0.35,Upgrade
18,Gain (Loss) on Sale of Assets,0.33,-0.16,-0.36,2.61,0.21,0.03,0.34,0.38,-,-0.05,-0,1.53,-0.56,-1.38,-,2.23,0,-2.24,-,0.53,Upgrade
19,Asset Writedown,-83.06,10.55,-12.02,39.48,-41.87,10.26,-10.26,41.85,-45.65,1.76,-1.76,38.94,-40.55,4.24,-4.24,46.26,-48.03,2.21,-2.21,38.66,Upgrade
20,Other Unusual Items,-3.09,20.67,2.63,39.82,-,-,-,38.08,-,-,-,32.56,-,-,-,37.25,-,-,-,63.42,Upgrade
21,Pretax Income,123.87,79.81,106.25,188.68,141.17,130.73,213.04,210.43,201.85,63.07,191.69,251.93,253.46,123.71,224.7,247.16,245.64,122.5,89.44,220.29,Upgrade
22,Income Tax Expense,21.29,10.37,16.76,31.8,11.11,23.3,36.52,21.72,32.97,-0.42,32.02,26.46,43.76,23.32,41.69,22.27,50.37,22.47,16.67,28.84,Upgrade
23,Earnings From Continuing Operations,102.59,69.43,89.48,156.89,130.06,107.43,176.52,188.71,168.88,63.49,159.67,225.47,209.7,100.39,183.01,224.9,195.27,100.03,72.78,191.46,Upgrade
24,Minority Interest in Earnings,0.38,-0.35,0.01,-0.5,1.46,-0,0.58,0.2,0.15,-0.02,-0.31,-3.23,-1.18,-0.72,-0.23,-2.14,-0.31,-4.1,-1.42,-3.61,Upgrade
