,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+18 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Nov '24 Nov 30, 2024","Aug '24 Aug 31, 2024","May '24 May 31, 2024","Feb '24 Feb 29, 2024","Nov '23 Nov 30, 2023","Aug '23 Aug 31, 2023","May '23 May 31, 2023","Feb '23 Feb 28, 2023","Nov '22 Nov 30, 2022","Aug '22 Aug 31, 2022","May '22 May 31, 2022","Feb '22 Feb 28, 2022","Nov '21 Nov 30, 2021","Aug '21 Aug 31, 2021","May '21 May 31, 2021","Feb '21 Feb 28, 2021","Nov '20 Nov 30, 2020","Aug '20 Aug 31, 2020","May '20 May 31, 2020","Feb '20 Feb 29, 2020",+18 Quarters
0,Market Capitalization,419,183,199,147,122,105,113,146,155,143,125,135,169,167,169,97,149,128,120,96,100,Upgrade
1,Market Cap Growth,73.80%,73.80%,75.73%,0.42%,-21.62%,-26.33%,-9.14%,8.10%,-8.33%,-14.46%,-26.19%,38.46%,13.41%,30.90%,41.31%,1.76%,49.52%,-17.95%,-38.78%,-53.85%,-50.00%,Upgrade
2,Enterprise Value,379,124,142,106,81,56,77,109,119,74,55,89,124,143,145,52,104,101,94,87,91,Upgrade
3,Last Close Price,1.03,0.45,0.49,0.36,0.30,0.26,0.28,0.36,0.39,0.35,0.31,0.34,0.42,0.41,0.42,0.24,0.38,0.32,0.30,0.24,0.25,Upgrade
4,PE Ratio,64.53,-,26.56,42.70,-,-,-,67.47,-37.48,-,-,9.95,11.43,13.84,13.30,7.77,-,9.17,24.32,65.51,-5.45,Upgrade
5,Forward PE,-,6.10,6.10,6.10,6.10,6.10,6.10,6.10,6.10,6.10,6.10,6.10,6.10,6.10,6.10,6.10,6.10,6.10,6.10,6.10,6.10,Upgrade
6,PS Ratio,2.41,1.05,1.18,0.95,0.81,0.66,0.79,1.06,1.28,1.26,0.95,1.01,1.13,1.28,1.28,0.75,1.26,1.05,1.11,0.92,0.95,Upgrade
7,PB Ratio,3.96,1.73,1.86,1.41,-,1.09,1.16,1.50,-,1.82,1.35,1.43,-,1.83,2.08,1.18,-,1.60,1.78,1.48,-,Upgrade
8,P/TBV Ratio,1.73,1.73,1.86,1.41,-,1.09,1.16,1.49,-,1.84,1.38,1.47,-,1.90,2.20,1.25,-,1.76,2.07,1.72,-,Upgrade
9,PEG Ratio,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,Upgrade
10,EV/Sales Ratio,2.18,0.71,0.84,0.69,0.54,0.35,0.54,0.80,0.99,0.65,0.42,0.67,0.82,1.09,1.09,0.40,0.88,0.82,0.87,0.84,0.87,Upgrade
11,EV/EBITDA Ratio,25.14,-,16.16,24.92,-,-,-,21.95,-23.38,-,-,-,9.31,13.53,13.05,-,-,5.24,9.45,17.99,-5.62,Upgrade
12,EV/EBIT Ratio,58.38,-,20.25,38.98,-,-,-,27.72,-19.52,-,-,-,9.99,14.75,14.05,-,-,5.46,10.26,21.26,-5.37,Upgrade
13,Debt / Equity Ratio,0.11,0.11,0.15,0.15,-,0.19,0.22,0.22,-,0.24,0.23,0.23,-,0.24,0.30,0.30,-,0.17,0.02,0.02,-,Upgrade
14,Debt / EBITDA Ratio,0.79,-,1.59,0.48,-,-,-,0.61,-,-,-,-,-,0.66,1.78,-,-,0.38,0.13,0.06,-,Upgrade
15,Quick Ratio,4.23,4.23,-,3.25,-,4.30,-,2.99,-,3.55,-,2.97,-,4.52,-,2.90,-,3.81,-,3.28,-,Upgrade
16,Current Ratio,4.42,4.42,-,3.35,-,4.63,-,3.17,-,3.85,-,3.12,-,4.82,-,3.09,-,4.16,-,3.62,-,Upgrade
17,Return on Equity (ROE),-5.44%,7.49%,27.57%,-,-2.61%,-7.73%,-,-,-58.44%,-9.39%,-,-,37.20%,15.60%,-,-,46.17%,16.37%,-,-,Upgrade,
18,Return on Capital (ROIC),-3.74%,4.02%,15.89%,-,-3.16%,-4.57%,-,-,-29.48%,-4.90%,-,-,18.46%,7.66%,-,-,26.45%,10.19%,-,-,Upgrade,
19,Return on Capital Employed (ROCE),5.85%,-,-,2.42%,-,-,-,3.51%,-,-,-,-,-,8.74%,-,-,-,20.43%,-,6.28%,-,Upgrade
20,Earnings Yield,1.55%,3.54%,3.76%,2.34%,2.63%,14.07%,2.22%,1.48%,-2.67%,-8.67%,6.46%,10.05%,8.75%,7.22%,7.52%,12.87%,8.81%,10.91%,4.11%,1.53%,-18.35%,Upgrade
21,Buyback Yield / Dilution,-2.11%,-13.34%,-0.40%,-0.29%,2.70%,11.51%,-0.42%,-0.38%,-0.75%,0.60%,0.81%,-0.38%,5.78%,-0.24%,-1.96%,6.84%,-33.86%,-24.91%,-,-7.90%,19.57%,Upgrade
22,Total Shareholder Return,-2.11%,-13.34%,-0.40%,-0.29%,2.70%,11.51%,-0.42%,-0.38%,-0.75%,0.60%,0.81%,-0.38%,5.78%,-0.24%,-1.96%,6.84%,-33.86%,-24.91%,-,-7.90%,19.57%,Upgrade
