,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+18 Quarters
,Period Ending,"Nov '24 Nov 30, 2024","Aug '24 Aug 31, 2024","May '24 May 31, 2024","Feb '24 Feb 29, 2024","Nov '23 Nov 30, 2023","Aug '23 Aug 31, 2023","May '23 May 31, 2023","Feb '23 Feb 28, 2023","Nov '22 Nov 30, 2022","Aug '22 Aug 31, 2022","May '22 May 31, 2022","Feb '22 Feb 28, 2022","Nov '21 Nov 30, 2021","Aug '21 Aug 31, 2021","May '21 May 31, 2021","Feb '21 Feb 28, 2021","Nov '20 Nov 30, 2020","Aug '20 Aug 31, 2020","May '20 May 31, 2020","Feb '20 Feb 29, 2020",+18 Quarters
0,Cash & Equivalents,8.26,-,11.72,-,9.39,-,11.85,-,9.33,-,15.77,-,11.68,-,8.18,-,9.85,-,4.75,-,Upgrade
1,Short-Term Investments,0.72,-,0.71,-,0.71,-,0.28,-,0.19,-,0.17,-,0.16,-,0.17,-,0.2,-,0.23,-,Upgrade
2,Cash & Short-Term Investments,8.98,12.43,12.43,-,10.1,12.13,12.13,-,9.51,15.94,15.94,-,11.84,8.35,8.35,-,10.05,4.98,4.98,-,Upgrade
3,Cash Growth,-11.14%,2.48%,2.48%,-,6.18%,-23.88%,-23.88%,-,-19.64%,90.87%,90.87%,-,17.81%,67.68%,67.68%,-,582.25%,85.99%,85.99%,-,Upgrade
4,Accounts Receivable,9.89,-,8.04,-,5.54,-,6.59,-,3.95,-,4.36,-,5.24,-,7.79,-,3.47,-,7.03,-,Upgrade
5,Other Receivables,-,-,0,-,0,-,0,-,0.03,-,0.07,-,0,-,0.23,-,0.01,-,0.28,-,Upgrade
6,Receivables,9.96,-,8.13,-,5.67,-,6.72,-,3.98,-,4.43,-,5.24,-,8.01,-,3.48,-,7.31,-,Upgrade
7,Inventory,0.44,-,0.49,-,0.71,-,0.74,-,0.88,-,0.82,-,0.8,-,0.84,-,1.08,-,1.12,-,Upgrade
8,Prepaid Expenses,0.36,-,0.09,-,0.37,-,0.28,-,0.26,-,0.23,-,0.35,-,0.24,-,0.15,-,0.13,-,Upgrade
9,Total Current Assets,19.73,-,21.14,-,16.85,-,19.87,-,14.64,-,21.43,-,18.23,-,17.44,-,14.77,-,13.54,-,Upgrade
10,"Property, Plant & Equipment",2.65,-,3.35,-,4.06,-,4.48,-,3.82,-,4.21,-,4.44,-,4.93,-,3.09,-,0.37,-,Upgrade
11,Other Intangible Assets,-,-,-,-,0,-,0.02,-,0.23,-,0.44,-,0.64,-,0.85,-,1.3,-,1.74,-,Upgrade
12,Long-Term Deferred Tax Assets,0.04,-,0.04,-,0.1,-,0.09,-,0.18,-,0.18,-,-,-,-,-,-,-,-,-,Upgrade
13,Other Long-Term Assets,-,-,-,-,-,-,-,-,1.49,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Total Assets,23.59,-,25.73,-,22.24,-,25.75,-,20.36,-,26.25,-,23.31,-,23.22,-,19.16,-,15.65,-,Upgrade
15,Accounts Payable,0.36,-,0.26,-,0.22,-,0.25,-,1.01,-,2.29,-,1.5,-,1.75,-,0.45,-,0.76,-,Upgrade
