,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+18 Quarters
,Period Ending,"Nov '24 Nov 30, 2024","Aug '24 Aug 31, 2024","May '24 May 31, 2024","Feb '24 Feb 29, 2024","Nov '23 Nov 30, 2023","Aug '23 Aug 31, 2023","May '23 May 31, 2023","Feb '23 Feb 28, 2023","Nov '22 Nov 30, 2022","Aug '22 Aug 31, 2022","May '22 May 31, 2022","Feb '22 Feb 28, 2022","Nov '21 Nov 30, 2021","Aug '21 Aug 31, 2021","May '21 May 31, 2021","Feb '21 Feb 28, 2021","Nov '20 Nov 30, 2020","Aug '20 Aug 31, 2020","May '20 May 31, 2020","Feb '20 Feb 29, 2020",+18 Quarters
0,Revenue,7.37,7.14,9.09,6.4,5.74,5.48,8.2,7.76,3.19,4.65,5.14,7.01,6.54,4.55,7.9,4.03,6.48,3.76,6.12,4.73,Upgrade
1,Revenue Growth (YoY),28.49%,30.18%,10.81%,-17.57%,79.75%,17.92%,59.39%,10.75%,-51.21%,2.21%,-34.87%,74.08%,0.97%,20.85%,29.09%,-14.96%,48.78%,0.97%,3.78%,1623.03%,Upgrade
2,Cost of Revenue,3.99,3.57,4.28,3.39,2.87,2.92,3.83,2.92,2.65,2.63,3.08,4.68,3.51,2.45,4.61,2.55,3.79,2.37,3.2,3.23,Upgrade
3,Gross Profit,3.38,3.57,4.8,3.01,2.87,2.56,4.37,4.84,0.54,2.01,2.06,2.33,3.03,2.09,3.29,1.48,2.69,1.39,2.92,1.5,Upgrade
4,"Selling, General & Admin",2.95,2.47,3.11,2.57,2.33,2.31,2.77,2.3,2.15,1.95,2.22,1.77,1.35,1.31,2.69,1.42,1.26,0.98,1.82,1.25,Upgrade
5,Research & Development,0.75,0.78,0.47,0.62,0.88,0.64,0.25,0.74,0.74,0.6,0.29,0.2,0.31,0.25,0.24,0.27,0.26,0.22,0.23,0.18,Upgrade
6,Other Operating Expenses,-0.01,-0,-0.06,-0.01,-0.09,-0.01,-0.09,-0.04,-0.15,-0.14,-0.15,-0.02,-0.03,-0.03,0.57,-0.15,-0.32,-0.3,-0.26,-0.01,Upgrade
7,Operating Expenses,3.69,3.24,3.53,3.18,3.12,2.93,2.92,3.01,2.73,2.41,2.35,1.95,1.62,1.53,3.5,1.54,1.2,0.9,1.79,1.42,Upgrade
8,Operating Income,-0.3,0.33,1.28,-0.18,-0.25,-0.38,1.44,1.83,-2.2,-0.4,-0.29,0.38,1.41,0.56,-0.21,-0.06,1.49,0.49,1.13,0.08,Upgrade
9,Interest Expense,-0.03,-0.03,-0.03,-0.04,-0.03,-0.02,-0.04,-0.02,-0.02,-0.02,-0.01,-0.01,-0.02,-0.02,-0.03,-0.02,-0.01,-0,-0.03,-,Upgrade
10,Interest & Investment Income,0.06,0.09,0.04,0.07,0.07,0.06,-,0.02,0.02,0.02,0.03,0,0,0,0,0,0,0,0,0,Upgrade
11,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.11,-,Upgrade
12,Currency Exchange Gain (Loss),0.03,-0.06,-0.01,-0,-0.02,-0.01,0,-0.01,-0.01,0.01,-0.01,-0,0,0,-0.02,-0,0,-0.01,-0,0.01,Upgrade
13,Other Non Operating Income (Expenses),0,0,0.03,-0.02,0.13,0,-0.15,-,-,-,0.17,-,0,-,-0.23,-,0,-,-0.19,-,Upgrade
14,EBT Excluding Unusual Items,-0.24,0.34,1.31,-0.16,-0.11,-0.34,1.26,1.83,-2.21,-0.39,-0.11,0.36,1.4,0.55,-0.49,-0.09,1.48,0.48,0.79,0.09,Upgrade
15,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.04,-,Upgrade
16,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.02,-,Upgrade
17,Asset Writedown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1.06,-,Upgrade
18,Other Unusual Items,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.78,-,-,-,0.49,-,Upgrade
19,Pretax Income,-0.24,0.34,1.31,-0.16,-0.11,-0.34,1.26,1.83,-2.21,-0.39,-0.11,0.36,1.4,0.55,0.29,-0.09,1.48,0.48,0.28,0.09,Upgrade
20,Income Tax Expense,0,-0,0.12,0,-,-0.01,0.12,-,0,-0,-0.16,-,-,-,0.03,-,-,-,-0.01,0.03,Upgrade
21,Earnings From Continuing Operations,-0.25,0.34,1.18,-0.16,-0.11,-0.33,1.14,1.83,-2.21,-0.39,0.06,0.36,1.4,0.55,0.26,-0.09,1.48,0.48,0.3,0.06,Upgrade
22,Minority Interest in Earnings,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0.09,-,Upgrade
23,Net Income,-0.25,0.34,1.19,-0.16,-0.11,-0.33,1.14,1.83,-2.21,-0.39,0.06,0.36,1.4,0.55,0.26,-0.09,1.48,0.48,0.38,0.06,Upgrade
24,Net Income to Common,-0.25,0.34,1.19,-0.16,-0.11,-0.33,1.14,1.83,-2.21,-0.39,0.06,0.36,1.4,0.55,0.26,-0.09,1.48,0.48,0.38,0.06,Upgrade
25,Net Income Growth,-,-,3.86%,-,-,-,1873.21%,403.74%,-,-,-77.54%,-,-5.33%,13.46%,-32.57%,-,-,-,-,-,Upgrade
26,Shares Outstanding (Basic),411,407,405,395,362,405,404,406,409,403,403,403,412,403,401,428,400,399,399,320,Upgrade
27,Shares Outstanding (Diluted),411,407,405,395,362,405,404,406,409,404,403,403,412,407,401,428,411,399,431,320,Upgrade
28,Shares Change (YoY),13.34%,0.40%,0.29%,-2.70%,-11.51%,0.42%,0.38%,0.75%,-0.60%,-0.81%,0.38%,-5.78%,0.24%,1.96%,-6.84%,33.86%,24.91%,-,7.90%,-19.57%,Upgrade
29,EPS (Basic),-0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,-0.01,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,Upgrade
30,EPS (Diluted),-0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,-0.01,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,Upgrade
31,EPS Growth,-,-,4.61%,-,-,-,1855.24%,400.00%,-,-,-77.73%,-,-5.56%,8.42%,-31.63%,-,-,-,-,-,Upgrade
32,Gross Margin,45.90%,50.02%,52.86%,46.97%,50.01%,46.69%,53.27%,62.33%,16.80%,43.32%,40.14%,33.18%,46.38%,46.06%,41.63%,36.64%,41.49%,37.03%,47.70%,31.69%,Upgrade
33,Operating Margin,-4.14%,4.63%,14.06%,-2.77%,-4.43%,-6.86%,17.62%,23.61%,-68.89%,-8.50%,-5.62%,5.40%,21.59%,12.37%,-2.62%,-1.50%,23.00%,13.11%,18.40%,1.68%,Upgrade
34,Profit Margin,-3.34%,4.71%,13.06%,-2.47%,-1.89%,-5.95%,13.93%,23.55%,-69.27%,-8.29%,1.13%,5.18%,21.41%,12.07%,3.26%,-2.13%,22.83%,12.86%,6.25%,1.35%,Upgrade
35,EBITDA,-0.22,0.41,1.36,-0.13,-0.17,-0.33,1.5,1.88,-2.16,-0.35,-0.24,0.42,1.46,0.6,-0.17,-0.03,1.52,0.53,1.16,0.11,Upgrade
36,EBITDA Margin,-2.96%,5.79%,14.97%,-1.98%,-3.03%,-5.93%,18.24%,24.17%,-67.61%,-7.55%,-4.76%,5.93%,22.29%,13.19%,-2.15%,-0.67%,23.44%,14.00%,18.95%,2.37%,Upgrade
37,D&A For EBITDA,0.09,0.08,0.08,0.05,0.08,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.03,0.03,0.03,0.03,0.03,Upgrade
38,EBIT,-0.3,0.33,1.28,-0.18,-0.25,-0.38,1.44,1.83,-2.2,-0.4,-0.29,0.38,1.41,0.56,-0.21,-0.06,1.49,0.49,1.13,0.08,Upgrade
39,EBIT Margin,-4.14%,4.63%,14.06%,-2.77%,-4.43%,-6.86%,17.62%,23.61%,-68.89%,-8.50%,-5.62%,5.40%,21.59%,12.37%,-2.62%,-1.50%,23.00%,13.11%,18.40%,1.68%,Upgrade
40,Effective Tax Rate,-,-,9.41%,-,-,-,9.33%,-,-,-,-,-,-,-,11.48%,-,-,-,-,30.43%,Upgrade
