,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Operating Revenue,2311,1652,1552,1059,1984,1272,1533,1089,1216,1213,1278,1789,1477,1132,1897,1250,1439,1279,1316,697.88,Upgrade
1,Other Revenue,-,-,-,-,46.29,-,-,-,23.15,-8.85,8.85,-,31.57,-16.57,16.57,-,30.77,-7.56,7.56,-,Upgrade
2,Revenue,2311,1652,1552,1059,2030,1272,1533,1089,1239,1204,1287,1789,1509,1116,1913,1250,1469,1271,1324,697.88,Upgrade
3,Revenue Growth (YoY),13.83%,29.88%,1.26%,-2.75%,63.90%,5.62%,19.12%,-39.12%,-17.90%,7.94%,-32.74%,43.06%,2.69%,-12.26%,44.54%,79.18%,33.55%,0.94%,41.01%,-28.89%,Upgrade
4,Cost of Revenue,-3434,1358,1304,771.41,1575,948.32,1141,845.19,981.76,849.48,967.49,1269,1146,638.47,1481,867.22,1055,861.02,918.03,497.75,Upgrade
5,Gross Profit,5745,293.38,248.44,287.86,454.8,323.39,392.17,244.04,257.01,354.61,319.5,520.43,363.17,477.04,432.07,383.26,414.34,410.34,405.76,200.13,Upgrade
6,"Selling, General & Admin",-649.92,256.03,190.35,203.55,230.96,222.74,212.56,176.26,152.92,208.05,262.02,181.91,207.17,200.78,271.86,169.04,299.07,153.46,189.35,127.76,Upgrade
7,Research & Development,-121.15,43.53,42.54,35.08,73.23,36.14,85.51,81.8,88.63,56.44,53.66,85.5,76.19,82.18,90.81,101.04,84.82,45.83,46.71,56.52,Upgrade
8,Other Operating Expenses,6047,-60.31,12.91,-3.81,-30.15,-15.01,-19.75,-11.16,-6.5,-13.34,-15.11,-0.4,72.13,1.77,-97.88,-3.25,-10.3,-4.24,-46.37,1.5,Upgrade
