,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,4630,4167,3485,5159,9180,9659,9442,10776,9274,9924,13342,14635,17128,16259,5324,4126,4507,2965,2725,2588,3096,Upgrade
1,Market Cap Growth,-56.85%,-56.85%,-63.09%,-52.13%,-1.02%,-2.67%,-29.23%,-26.37%,-45.86%,-38.97%,150.58%,254.75%,280.03%,448.37%,95.38%,59.41%,45.55%,-10.21%,-19.70%,-35.10%,4.23%,Upgrade
2,Enterprise Value,4556,4041,3465,5320,9342,9876,10018,11128,9627,10398,13524,14825,17317,16914,6005,4850,5232,3638,3824,3684,4192,Upgrade
3,Last Close Price,5.70,5.13,4.29,6.35,11.30,11.89,10.69,12.20,10.50,10.51,14.13,15.50,18.14,17.22,6.84,5.30,5.79,5.19,4.77,4.53,5.42,Upgrade
4,PE Ratio,-,-,-,-,-,-,-228.91,-,-,164.25,184.40,-,-,247.08,228.91,124.30,-,-9.17,-8.45,-,-,Upgrade
5,Forward PE,-,24.13,24.13,24.13,24.13,24.13,24.13,24.13,24.13,24.13,24.13,24.13,24.13,24.13,24.13,24.13,24.13,24.13,24.13,24.13,24.13,Upgrade
6,PS Ratio,7.84,7.17,6.52,9.40,16.65,18.98,8.47,5.66,3.44,3.84,4.47,5.02,-,5.84,2.31,1.95,-,1.22,1.09,1.05,1.18,Upgrade
7,PB Ratio,3.74,3.27,2.67,3.98,6.96,5.87,5.65,6.55,5.56,4.57,-,6.87,8.10,6.77,3.10,2.42,2.65,4.14,3.84,3.83,4.50,Upgrade
8,P/TBV Ratio,3.89,3.89,3.15,4.82,8.42,7.87,7.55,8.83,7.49,7.56,-,12.97,15.42,13.47,10.21,7.97,8.97,6.46,5.99,5.96,6.94,Upgrade
9,P/FCF Ratio,-,-,-41.55,-,-,-53.97,-,-,-,-,-,-131.47,-,-,887.84,-,-,-,10.51,-,18.24,Upgrade
10,P/OCF Ratio,-,-,-50.15,-,-,-77.78,-,-,-,-,-,-165.35,-,-,187.76,-,-,-,8.38,9.67,12.59,Upgrade
11,EV/Sales Ratio,7.84,6.96,6.48,9.69,16.94,19.40,8.99,5.85,3.57,4.02,4.54,5.08,-,6.08,2.61,2.29,-,1.49,1.54,1.49,1.59,Upgrade
