,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,11722,13861,13811,13233,15129,18624,21170,15987,19336,21529,19215,17967,17346,19046,23430,25888,30837,36525,31063,33902,Upgrade
1,Short-Term Investments,-,2.5,-,4.5,-,5.19,-,13.77,-,20.92,-,34.21,-,135.19,-,242.11,-,1812,-,2022,Upgrade
2,Trading Asset Securities,15378,15515,15722,15586,15611,3619,13922,13934,14124,12967,13235,12891,14295,2762,14816,15800,7600,11832,9024,11970,Upgrade
3,Cash & Short-Term Investments,27100,29378,29532,28824,30740,22249,35092,29935,33461,34517,32450,30892,31641,21943,38246,41930,38438,50169,40087,47894,Upgrade
4,Cash Growth,-11.84%,32.04%,-15.84%,-3.71%,-8.13%,-35.54%,8.14%,-3.10%,5.75%,57.30%,-15.15%,-26.32%,-17.68%,-56.26%,-4.59%,-12.45%,-4.42%,-8.57%,-26.90%,-27.37%,Upgrade
5,Accounts Receivable,2973,2604,2475,2544,3779,3523,3628,3536,4479,5229,5854,5727,5993,6759,8424,9408,8777,9435,11045,11866,Upgrade
6,Other Receivables,2963,2317,2760,2313,2638,2301,2362,2186,1554,1327,1783,1352,2075,1772,4788,1056,1558,2042,1745,1812,Upgrade
7,Receivables,5936,4921,5235,4857,6416,5842,5989,5722,6033,6614,7636,7100,8067,8573,13213,10498,10335,11477,12790,13702,Upgrade
8,Inventory,6656,7377,7198,6705,7687,7912,8917,9201,9687,9829,10487,12290,12738,11927,21291,24252,24221,23525,22348,26780,Upgrade
9,Prepaid Expenses,-,493.49,-,497.35,-,79.49,-,566.09,-,172.21,-,65.28,-,642.71,-,1479,-,1425,-,1778,Upgrade
10,Other Current Assets,10534,11099,10698,10985,12727,25048,14873,14258,21402,22638,23691,24932,27501,40176,28905,29326,34255,30713,34420,30607,Upgrade
11,Total Current Assets,50226,53268,52664,51869,57571,61130,64871,59681,70582,73770,74264,75279,79947,83262,101655,107484,107248,117309,109645,120761,Upgrade
12,"Property, Plant & Equipment",23127,22587,22977,22869,23852,25864,27890,28655,35926,37513,40460,40730,49551,51051,50424,21562,21725,20787,22129,22151,Upgrade
13,Long-Term Investments,16295,16276,16239,16162,16812,9264,18052,17640,19046,19533,19533,19819,44280,46070,47747,46886,55839,55708,57015,57116,Upgrade
14,Goodwill,1441,1441,1711,1711,1711,2070,2607,2607,5454,5454,5455,5455,6385,6385,6385,6385,7478,7478,7478,7478,Upgrade
15,Other Intangible Assets,6753,6876,6999,7141,7599,7802,8033,8146,8877,9008,9092,9264,12305,12539,12696,13882,14429,14252,14816,14694,Upgrade
16,Long-Term Deferred Tax Assets,12777,12946,12814,12776,12632,12615,12369,12594,11014,10345,10033,9737,7770,7039,6478,5670,5203,4578,4600,4130,Upgrade
17,Long-Term Deferred Charges,265.84,281.71,162.6,329.92,140.05,382.54,324.48,549.12,200.3,716.34,626.04,1021,698.98,1273,1298,2014,2007,2204,2395,2568,Upgrade
18,Other Long-Term Assets,8515,8856,8729,8889,10401,17690,10567,10051,9940,9600,9867,9432,8707,8106,8958,8191,7265,7785,7918,7957,Upgrade
19,Total Assets,119398,122530,122296,121748,130719,136818,144713,139922,161039,165939,169329,170738,209644,215726,235641,212075,221193,230101,225997,236855,Upgrade
20,Accounts Payable,19589,21011,22414,21780,23248,25541,30225,29485,30347,31873,33607,37003,35366,36034,41665,52073,48649,52519,53236,70539,Upgrade
21,Accrued Expenses,647.67,4620,827.8,4923,1092,5445,1227,4927,924.98,5001,812.32,4247,646.88,4985,749.41,5900,1082,6181,1339,7521,Upgrade
22,Short-Term Debt,27162,34218,28047,33058,31531,36884,32109,32663,30378,35444,32477,30094,24266,21223,24106,23746,28097,30488,25169,18955,Upgrade
23,Current Portion of Long-Term Debt,12795,4534,12735,4234,11570,4060,12181,5301,12596,6100,14943,6371,12859,9180,20895,16530,4616,6162,5409,7644,Upgrade
24,Current Portion of Leases,-,6945,-,7203,-,6613,-,6847,-,5944,-,5608,-,4560,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,1780,957.03,1745,911.84,1478,931.14,1467,1014,1335,683.17,1645,1041,1195,784.44,1655,611.16,2177,1098,2436,1019,Upgrade
26,Current Unearned Revenue,6794,7406,7746,7095,8809,9433,10776,8874,10505,10878,10908,10546,10632,11032,12688,11805,13350,12945,10491,7158,Upgrade
27,Other Current Liabilities,23397,15779,22163,15678,24436,16816,21560,15055,21960,14907,17447,15361,17979,14958,16481,13938,11996,7755,13711,8421,Upgrade
28,Total Current Liabilities,92163,95471,95677,94882,102164,105722,109545,104166,108045,110829,111839,110273,102944,102756,118240,124602,109967,117149,111792,121257,Upgrade
29,Long-Term Debt,1434,1671,1735,1867,160.58,-,-,-,-,-,33.42,533.3,506.91,506.88,499.8,499.78,14243,14687,15865,16210,Upgrade
30,Long-Term Leases,11023,11168,10759,10842,12740,14615,16361,16604,20701,21807,23388,24376,28752,30052,28688,-,-,-,-,-,Upgrade
31,Long-Term Unearned Revenue,1208,1237,1241,1250,1292,1294,1365,1347,649.56,1355,647.07,1407,542.75,1679,520.48,1741,811.45,2220,2144,2232,Upgrade
32,Long-Term Deferred Tax Liabilities,1810,1772,1795,1819,1521,1550,1574,1799,2163,2033,2081,2077,6296,6662,6916,6886,7154,7078,7342,7568,Upgrade
33,Other Long-Term Liabilities,956.6,957.94,942.56,952.2,920.5,900.93,917.65,917.65,1855,1187,1785,1043,2134,1111,2149,1515,3965,2617,2501,2444,Upgrade
34,Total Liabilities,108595,112277,112150,111612,118798,124081,129763,124834,133414,137210,139774,139709,141174,142767,157013,135243,136140,143752,139645,149710,Upgrade
35,Common Stock,9265,9265,9310,9310,9310,9310,9310,9310,9310,9310,9310,9310,9310,9310,9310,9310,9310,9310,9310,9310,Upgrade
36,Additional Paid-In Capital,32035,32035,32480,32480,32466,32466,32466,32466,32073,33045,33103,33103,33103,33103,33241,33228,37168,37145,37272,37249,Upgrade
37,Retained Earnings,-25095,-25628,-25744,-25647,-24165,-23487,-21658,-21557,-9882,-8079,-6367,-5338,30353,34469,38378,37980,42922,42665,42284,43065,Upgrade
38,Treasury Stock,-1599,-1531,-2010,-2010,-2010,-2010,-2010,-2010,-1099,-2010,-2010,-2010,-2006,-2006,-2306,-2306,-2307,-1951,-1945,-1900,Upgrade
39,Comprehensive Income & Other,-2513,-2623,-2664,-2759,-2396,-2380,-2044,-2096,-1413,-2297,-3308,-2968,-1700,-1578,-1279,-1355,-639.8,340.06,396.88,197.58,Upgrade
40,Total Common Equity,12093,11518,11373,11375,13206,13900,16065,16114,28988,29970,30730,32098,69061,73299,77345,76857,86453,87508,87318,87922,Upgrade
41,Minority Interest,-1289,-1264,-1227,-1239,-1285,-1163,-1115,-1026,-1363,-1241,-1174,-1069,-591.22,-340.63,1283,-25.64,-1400,-1159,-965.59,-777.1,Upgrade
42,Shareholders' Equity,10803,10253,10146,10136,11921,12737,14950,15088,27625,28729,29555,31029,68470,72958,78628,76832,85053,86349,86352,87145,Upgrade
43,Total Liabilities & Equity,119398,122530,122296,121748,130719,136818,144713,139922,161039,165939,169329,170738,209644,215726,235641,212075,221193,230101,225997,236855,Upgrade
44,Total Debt,52413,58537,53276,57204,56001,62171,60651,61415,63674,69294,70842,66983,66383,65522,74189,40776,46956,51337,46443,42809,Upgrade
45,Net Cash (Debt),-25313,-29159,-23743,-28380,-25261,-39922,-25559,-31480,-30214,-34777,-38391,-36090,-34743,-43579,-35942,1154,-8519,-1168,-6356,5085,Upgrade
46,Net Cash Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-77.31%,-,-,-,-78.13%,Upgrade
47,Net Cash Per Share,-2.78,-3.20,-2.60,-3.11,-2.77,-4.39,-2.79,-3.45,-3.45,-3.74,-4.12,-3.79,-3.76,-4.73,-3.86,0.12,-0.88,-0.13,-0.68,0.55,Upgrade
48,Filing Date Shares Outstanding,9115,9107,9163,9209,9209,9209,9209,9209,9209,9125,9125,9125,9125,9125,9125,9125,9125,8973,9191,9314,Upgrade
49,Total Common Shares Outstanding,9115,9107,9209,9209,9209,9209,9209,9209,9209,9125,9125,9125,9125,9125,9125,9125,9125,8973,9191,9314,Upgrade
50,Working Capital,-41937,-42203,-43013,-43014,-44592,-44592,-44674,-44485,-37463,-37059,-37575,-34994,-22997,-19495,-16585,-17118,-2719,159.44,-2147,-495.51,Upgrade
51,Book Value Per Share,1.33,1.26,1.24,1.24,1.43,1.51,1.74,1.75,3.15,3.28,3.37,3.52,7.57,8.03,8.48,8.42,9.47,9.75,9.50,9.44,Upgrade
52,Tangible Book Value,3899,3201,2663,2523,3896,4027,5426,5361,14657,15508,16183,17379,50371,54375,58264,56590,64547,65779,65024,65750,Upgrade
53,Tangible Book Value Per Share,0.43,0.35,0.29,0.27,0.42,0.44,0.59,0.58,1.59,1.70,1.77,1.90,5.52,5.96,6.39,6.20,7.07,7.33,7.07,7.06,Upgrade
54,Buildings,-,-,-,-,-,12101,-,-,-,13528,-,14131,-,13777,-,17592,-,16015,-,15990,Upgrade
55,Machinery,-,-,-,-,-,3364,-,-,-,5923,-,6434,-,7113,-,7400,-,7319,-,7441,Upgrade
56,Construction In Progress,-,2589,-,3604,-,3550,-,3765,-,3861,-,3850,-,3401,-,3463,-,3539,-,4343,Upgrade
