,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Market Capitalization,215,240,244,232,300,287,403,424,467,434,527,Upgrade
1,Market Cap Growth,3.57%,3.57%,-18.62%,-19.42%,-25.64%,-32.20%,-13.72%,-2.38%,-11.37%,-26.06%,-23.42%,Upgrade
2,Enterprise Value,-98,-71,-68,-83,10,40,120,153,194,161,243,Upgrade
3,Last Close Price,1.04,1.14,1.16,1.10,1.40,1.34,1.85,1.95,2.15,2.00,2.43,Upgrade
4,PE Ratio,-,-,-,-,-,9.58,13.15,138.37,-,-,-,Upgrade
5,PS Ratio,1.02,1.13,1.04,0.88,0.82,0.67,1.03,1.17,1.11,0.74,0.80,Upgrade
6,PB Ratio,0.21,0.24,0.24,0.22,0.27,0.26,0.34,0.37,0.42,0.39,0.48,Upgrade
7,P/TBV Ratio,0.24,0.24,0.24,0.22,0.27,0.26,0.35,0.37,0.42,0.40,0.48,Upgrade
8,P/FCF Ratio,-,-,-35.09,-,4.58,19.85,-,-,-,-,-25.27,Upgrade
9,P/OCF Ratio,-,-,-35.87,-,4.15,13.46,-,-,-,26.59,-31.32,Upgrade
10,EV/Sales Ratio,-,-,-,-,0.03,0.09,0.31,0.42,0.46,0.28,0.37,Upgrade
11,EV/EBITDA Ratio,-,-,-,-,0.73,5.31,-,-,-,-,-116.36,Upgrade
12,EV/EBIT Ratio,-,-,-,-,0.77,6.35,-,-,-,-,-67.72,Upgrade
13,EV/FCF Ratio,42.38,-,-,-,0.15,2.76,-,-,-,-,-11.66,Upgrade
14,Debt / Equity Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.02,Upgrade
15,Debt / FCF Ratio,-,-,-0.02,-,0.00,0.01,-,-,-,-,-0.86,Upgrade
16,Return on Capital Employed (ROCE),-,-,-,-,1.14%,0.56%,-,-,-,-,-0.31%,Upgrade
17,Earnings Yield,-28.64%,-25.68%,-19.75%,-21.35%,-7.76%,10.44%,7.61%,0.72%,-5.95%,-12.55%,-9.68%,Upgrade
18,FCF Yield,-1.08%,-0.96%,-2.85%,6.17%,21.84%,5.04%,-6.13%,-1.86%,-1.45%,3.17%,-3.96%,Upgrade
