,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,75.3,136.15,98.15,166.24,199.52,228.78,161.67,200.83,219.65,365.25,Upgrade
1,Revenue Growth (YoY),-23.28%,-18.10%,-50.81%,-27.34%,23.41%,13.92%,-26.40%,-45.02%,-24.51%,-8.65%,Upgrade
2,Cost of Revenue,62.16,112.39,78.81,134.62,160.48,194.04,136.7,165.87,184.13,300.38,Upgrade
3,Gross Profit,13.15,23.76,19.35,31.62,39.04,34.74,24.97,34.95,35.52,64.87,Upgrade
4,"Selling, General & Admin",25.17,26.54,27.03,25.61,29.18,30,38.68,43.79,41.97,48.15,Upgrade
5,Other Operating Expenses,-4.27,6.17,-5.02,1.15,1.76,6.54,1.05,10.58,2.82,11.24,Upgrade
6,Operating Expenses,20.9,32.71,22.01,26.79,30.93,36.54,39.73,54.37,44.79,59.38,Upgrade
7,Operating Income,-7.75,-8.95,-2.66,4.83,8.1,-1.8,-14.76,-19.41,-9.27,5.49,Upgrade
8,Interest Expense,-0.35,-0.59,-0.28,-0.53,-1.07,-1.86,-1.25,-1.4,-2.19,-2.19,Upgrade
9,Interest & Investment Income,-,11.74,-,4.77,-,0.82,-,1.55,-,3.75,Upgrade
10,Earnings From Equity Investments,-15.13,-24.67,-14.95,-39.95,0.75,23.2,20.59,16.45,-10.02,-20.3,Upgrade
11,Currency Exchange Gain (Loss),-,0.4,-,-1.32,-,0.06,-,-4.79,-,2.62,Upgrade
12,EBT Excluding Unusual Items,-23.22,-22.07,-17.89,-32.2,7.79,20.42,4.58,-7.6,-21.49,-10.64,Upgrade
13,Gain (Loss) on Sale of Assets,-,0.13,-,2.15,-,1.11,-,1.19,-,-1.05,Upgrade
14,Asset Writedown,-8.96,-12.07,0.22,-0.17,1.73,0.18,3.87,-8.93,-0.4,-21.09,Upgrade
15,Other Unusual Items,-,-,-,0.2,-,1.51,-,8.27,-,0.56,Upgrade
16,Pretax Income,-32.18,-34,-17.67,-30.02,9.52,23.21,8.45,-7.07,-21.89,-32.22,Upgrade
17,Income Tax Expense,-0.41,-4.2,0.7,1.05,1.7,1.04,0.35,-1.22,0.92,-0.28,Upgrade
18,Earnings From Continuing Operations,-31.77,-29.81,-18.37,-31.07,7.82,22.17,8.1,-5.84,-22.81,-31.94,Upgrade
19,Minority Interest in Earnings,-,-,-,-,-,-,0.39,0.41,0.42,-0.18,Upgrade
20,Net Income,-31.77,-29.81,-18.37,-31.07,7.82,22.17,8.49,-5.43,-22.39,-32.11,Upgrade
21,Net Income to Common,-31.77,-29.81,-18.37,-31.07,7.82,22.17,8.49,-5.43,-22.39,-32.11,Upgrade
22,Net Income Growth,-,-,-,-,-7.92%,-,-,-,-,-,Upgrade
23,Shares Outstanding (Basic),207,207,207,207,207,207,207,207,207,207,Upgrade
24,Shares Outstanding (Diluted),207,207,207,207,207,207,207,207,207,207,Upgrade
25,EPS (Basic),-0.15,-0.14,-0.09,-0.15,0.04,0.11,0.04,-0.03,-0.11,-0.16,Upgrade
26,EPS (Diluted),-0.15,-0.14,-0.09,-0.15,0.04,0.11,0.04,-0.03,-0.11,-0.16,Upgrade
27,EPS Growth,-,-,-,-,-7.92%,-,-,-,-,-,Upgrade
28,Free Cash Flow,-8.74,6.43,-13.38,27.66,37.82,-23.34,-1.4,-6.48,-0.3,14.05,Upgrade
29,Free Cash Flow Per Share,-0.04,0.03,-0.06,0.13,0.18,-0.11,-0.01,-0.03,-0.00,0.07,Upgrade
30,Operating Margin,-10.29%,-6.57%,-2.71%,2.91%,4.06%,-0.79%,-9.13%,-9.67%,-4.22%,1.50%,Upgrade
31,Profit Margin,-42.19%,-21.89%,-18.71%,-18.69%,3.92%,9.69%,5.25%,-2.70%,-10.19%,-8.79%,Upgrade
32,Free Cash Flow Margin,-11.61%,4.72%,-13.63%,16.64%,18.95%,-10.20%,-0.86%,-3.23%,-0.14%,3.85%,Upgrade
33,EBITDA,-7.41,-8.38,-2.51,5.04,8.66,-1.12,-14.35,-18.76,-8.45,4.95,Upgrade
34,D&A For EBITDA,0.34,0.56,0.16,0.21,0.56,0.68,0.41,0.66,0.82,-0.54,Upgrade
35,EBIT,-7.75,-8.95,-2.66,4.83,8.1,-1.8,-14.76,-19.41,-9.27,5.49,Upgrade
