,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,4389,4032,3784,3771,3094,3275,3107,2892,2695,2675,Upgrade
1,Revenue Growth (YoY),16.01%,6.92%,22.28%,15.16%,-0.41%,13.22%,15.29%,8.12%,1.98%,11.01%,Upgrade
2,Cost of Revenue,592.05,592.02,582.28,664.88,529.29,586.3,519.99,584.81,478.1,466.94,Upgrade
3,Gross Profit,3797,3440,3202,3106,2565,2689,2587,2308,2217,2208,Upgrade
4,"Selling, General & Admin",1795,1898,1589,1626,1348,1376,1319,1362,1111,1487,Upgrade
5,Research & Development,476.23,488.2,306.59,399.48,294.34,409.02,344.85,336,254.35,316.87,Upgrade
6,Other Operating Expenses,28.15,438.72,3.71,49.88,36.86,133,7.02,64.8,55.83,56.63,Upgrade
7,Operating Expenses,2300,2825,1899,2075,1680,1918,1671,1762,1421,1861,Upgrade
8,Operating Income,1498,615.29,1302,1032,885.55,770.46,915.87,545.16,796.1,347.5,Upgrade
9,Interest Expense,-104.35,-123.42,-88.88,-66.23,-36.52,-34.19,-32.33,-37.44,-43.62,-61.32,Upgrade
10,Interest & Investment Income,81.22,21.18,131.95,102.05,47.44,28.37,50.09,47.71,36.8,50.99,Upgrade
11,Earnings From Equity Investments,-45.23,-19.23,-10.56,-21.5,-12.75,-20.76,-16.35,-12.44,-17.96,-11.75,Upgrade
12,Currency Exchange Gain (Loss),12.09,-14.67,14.67,23.56,251.08,77.57,57.44,-254.82,4.79,43.49,Upgrade
13,Other Non Operating Income (Expenses),48.4,72.36,31.31,46.38,36.66,40.76,35.04,34.44,52.08,55.48,Upgrade
14,EBT Excluding Unusual Items,1490,551.51,1381,1116,1171,862.2,1010,322.61,828.19,424.39,Upgrade
15,Gain (Loss) on Sale of Investments,-55.57,232.19,-232.19,227.53,-46.1,-5.92,16.61,-,0.63,-,Upgrade
16,Gain (Loss) on Sale of Assets,-12.53,-0.51,-1.37,-3.26,-1.07,-13.37,-0.52,1.44,-2.45,-2.67,Upgrade
17,Asset Writedown,-,-,-,-186.02,-,-,-,-177.8,-,-,Upgrade
18,Legal Settlements,-,-,-,7.3,-7.3,-,-,-,-,-,Upgrade
19,Other Unusual Items,-,1.2,47.07,1.28,-,-,-,14.32,-7.79,394.71,Upgrade
20,Pretax Income,1422,784.39,1194,1163,1117,842.91,1026,160.55,818.58,816.43,Upgrade
21,Income Tax Expense,314.28,184.57,207.6,206.77,163.97,106.37,134.83,75.19,132.83,147.4,Upgrade
22,Earnings From Continuing Operations,1108,599.83,986.47,955.83,953.03,736.55,891.03,85.36,685.75,669.03,Upgrade
23,Minority Interest in Earnings,-17.64,-31.16,-5.89,-6.99,13.86,15.79,7.88,47.95,16.74,-16.6,Upgrade
24,Net Income,1090,568.66,980.58,948.83,966.89,752.34,898.91,133.31,702.48,652.42,Upgrade
25,Net Income to Common,1090,568.66,980.58,948.83,966.89,752.34,898.91,133.31,702.48,652.42,Upgrade
26,Net Income Growth,11.15%,-40.07%,1.42%,26.12%,7.56%,464.36%,27.96%,-79.57%,118.64%,-14.49%,Upgrade
27,Shares Outstanding (Basic),2430,2439,2439,2439,2449,2541,2545,2531,2539,2537,Upgrade
28,Shares Outstanding (Diluted),2433,2440,2444,2623,2674,2774,2766,2770,2731,2539,Upgrade
29,Shares Change (YoY),-0.45%,-6.97%,-8.61%,-5.44%,-3.36%,0.13%,1.28%,9.10%,7.70%,-7.37%,Upgrade
30,EPS (Basic),0.45,0.23,0.40,0.39,0.39,0.30,0.35,0.05,0.28,0.26,Upgrade
31,EPS (Diluted),0.45,0.23,0.39,0.37,0.37,0.28,0.34,0.05,0.27,0.25,Upgrade
32,EPS Growth,14.55%,-37.29%,5.17%,31.66%,10.80%,435.22%,24.65%,-78.92%,112.62%,-14.35%,Upgrade
33,Free Cash Flow,851.65,596.99,861.15,465.38,758.27,206.2,343.02,53.21,398.37,900.72,Upgrade
34,Free Cash Flow Per Share,0.35,0.24,0.35,0.18,0.28,0.07,0.12,0.02,0.15,0.35,Upgrade
35,Operating Margin,34.12%,15.26%,34.41%,27.35%,28.62%,23.53%,29.48%,18.85%,29.54%,12.99%,Upgrade
36,Profit Margin,24.83%,14.10%,25.91%,25.16%,31.25%,22.97%,28.93%,4.61%,26.06%,24.39%,Upgrade
37,Free Cash Flow Margin,19.40%,14.81%,22.76%,12.34%,24.50%,6.30%,11.04%,1.84%,14.78%,33.67%,Upgrade
38,EBITDA,1674,769.02,1464,1210,1072,927.88,1065,720.27,963.07,510.27,Upgrade
39,D&A For EBITDA,176.12,153.73,161.43,178.4,186.7,157.42,148.96,175.11,166.97,162.76,Upgrade
40,EBIT,1498,615.29,1302,1032,885.55,770.46,915.87,545.16,796.1,347.5,Upgrade
