,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,2085,2689,2072,2152,2929,2868,2920,3091,3793,2083,Upgrade
1,Short-Term Investments,153.96,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,3543,3303,4602,4861,3343,1900,1882,1273,799.32,472.16,Upgrade
3,Cash & Short-Term Investments,5782,5992,6673,7013,6273,4768,4802,4364,4592,2555,Upgrade
4,Cash Growth,-13.36%,-14.56%,6.39%,47.08%,30.64%,9.27%,4.55%,70.79%,97.10%,37.31%,Upgrade
5,Accounts Receivable,1246,1095,1338,1312,1167,1379,1224,982.97,1182,1018,Upgrade
6,Other Receivables,-,-209.7,-,-220.21,-,-5.38,-,-16.34,-,-16.9,Upgrade
7,Receivables,1246,1077,1338,1269,1167,1580,1224,1268,1182,1303,Upgrade
8,Inventory,821.63,777.54,740.02,712.74,766.78,690.52,681.5,619.51,569.88,528.47,Upgrade
9,Other Current Assets,1350,1346,1500,756.48,648.55,752.55,694.52,428.44,527.05,210.07,Upgrade
10,Total Current Assets,9199,9193,10251,9751,8855,7791,7402,6680,6872,4596,Upgrade
11,"Property, Plant & Equipment",5297,5068,4675,4502,4006,3828,3436,2979,2455,2325,Upgrade
12,Long-Term Investments,3117,3133,1741,1380,1266,1321,1429,1654,1517,1278,Upgrade
13,Goodwill,4222,4199,4271,4140,4013,3844,3886,3919,4198,4146,Upgrade
14,Other Intangible Assets,1616,1554,1569,1578,1827,1849,1851,1898,2119,2165,Upgrade
